Plant,SalesOffice,Material,Demand,TruckType,SubCluster,Cluster,RDC,ORGTruckType,DestCategory,PreferredTruckType,RDCSubCluster,RDCCluster,RDCORGTruckType,RDCDestCategory,ClubPlant,oldTruckType,Tyres,DemandTruck
1190,7004,21112820,20,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.0038461538461538464
1190,7051,21112820,10,32 MA,W1,W1,7051,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.0019230769230769232
1190,7054,21112820,13,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.0025
1190,7102,21112820,61,32 MA,W1,W1,7102,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.01173076923076923
1190,7103,21112820,36,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.006923076923076923
1190,7104,21112820,75,32 MA,W1,W1,7150,32 MA,DEPOT,18 FT,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.014423076923076924
1190,7150,21112820,161,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.03096153846153846
1190,7151,21112820,10,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.0019230769230769232
1190,7152,21112820,216,32 MA,W1,W1,7152,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.04153846153846154
1190,7153,21112820,5,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.0009615384615384616
1190,7154,21112820,64,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.012307692307692308
1190,7155,21112820,23,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.004423076923076923
1190,7157,21112820,32,32 MA,W1,W1,7150,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.006153846153846154
1190,7161,21112820,48,32 MA,W1,W1,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,5200,0.009230769230769232
1190,7250,21112820,152,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,5200,0.02923076923076923
1190,7251,21112820,52,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,5200,0.01
1190,7252,21112820,5,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,5200,0.0009615384615384616
1190,7254,21112820,10,32 MA,W2,W2,7250,32 MA,DEPOT,32 MA,W2,W2,32 MA,DEPOT,1170/1190,32 MA,5200,0.0019230769230769232
