Plant,ClubPlants,Cluster,SubCLuster,TruckType,Destination,operator,Part,sortIndex,Date
1150,1150/1180,E4,E4,32 MA,6102,VARUNA,SG1,10,5
1150,1150/1180,W4,W4,32 MA,7251,RCI,SG1,10,2
1120,1120,N7,N7,32 SA,400051,NSTCL,SG1,10,4
1120,1120,S4,S4_1,18 FT,8300,EAST INDIA,SG2,10,8
1180,1150/1180,S8,S8,18 FT,400171,KTC,SG2,10,10
1180,1150/1180,W4,W4,32 MA,7302,RCI,SG2,10,7
1150,1150/1180,S6,S6_1,18 FT,8255,RCI,SG2,10,9
1120,1120,W5,W5,32 SA,400043,LGB,SG1,10,3
1180,1150/1180,S6,S6_1,18 FT,8256,KTC,SG2,10,6
1150,1150/1180,S7,S7,32 MA,400311,VARUNA,SG1,10,1
1150,1150/1180,S7,S7,32 MA,8003,EXPRESS,SG1,10,5
1180,1150/1180,N4,N4,32 MA,400211,RCI,SG2,10,6
1170,1170/1190,S1,S1,18 FT,8305,GBL,SG1,10,5
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,10,4
1170,1170/1190,N1,N1_1,32 MA,400126,VARUNA,SG2,10,8
1160,1160,W2,W2,32 MA,104687,SWASTIK,SG2,10,8
1140,1140,E1,E1,32 MA,6200,KAPOOR,SG2,10,6
1170,1170/1190,E1,E1,32 MA,400035,EAST INDIA,SG1,10,3
1160,1160,W1,W1,32 MA,7000,DGFC,SG1,10,3
1150,1150/1180,S6,S6_1,18 FT,8251,MEGA,SG1,10,5
1160,1160,E2,E2,32 MA,6000,ANAND,SG1,10,2
1160,1160,N2,N2,32 MA,400303,VIKAS,SG2,10,8
1120,1120,N7,N7,32 SA,5040,EAST INDIA,SG1,10,2
1170,1170/1190,S3,S3,32 MA,8153,EXPRESS,SG2,10,10
1130,1130,N8,N8,32 MA,5050,SHREE SHYAM,SG1,10,5
1150,1150/1180,W3,W3,32 MA,7103,APML,SG1,10,5
1160,1160,S2,S2,18 FT,400186,MAHAVEERA,SG2,10,6
1130,1130,N8,N8,32 MA,5301,SHRINIWASA,SG1,10,3
1160,1160,S1,S1,18 FT,400031,MEGA,SG2,10,6
1160,1160,S1,S1_1,18 FT,400074,ILAN,SG2,10,7
1130,1130,N9,N9,32 MA,5104,SHREE SHYAM,SG1,10,1
1130,1130,N9,N9,32 MA,5120,RCI,SG2,10,8
1140,1140,S3,S3,32 MA,8150,EXPRESS,SG1,10,1
1140,1140,W2,W2,32 MA,7250,RCI,SG1,10,3
1190,1170/1190,S1,S1,18 FT,8352,GBL,SG2,10,9
1150,1150/1180,W3,W3,32 MA,7152,MEGA,SG1,10,2
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,10,3
1140,1140,W1,W1,32 MA,7150,EAST INDIA,SG2,10,6
1140,1140,W1,W1,32 MA,7102,EAST INDIA,SG1,10,1
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG1,10,4
1190,1170/1190,N1,N1_1,32 MA,5152,SWASTIK,SG2,10,9
1190,1170/1190,W1,W1,32 MA,400003,EXPRESS,SG2,10,7
1190,1170/1190,S3,S3,18 FT,8151,GBL,SG1,10,4
1140,1140,N1,N1,32 MA,400021,RCI,SG2,10,10
1140,1140,E1,E1,32 MA,4002,DGFC,SG1,10,5
1170,1170/1190,S3,S3,18 FT,8156,GBL,SG1,10,2
1150,1150/1180,W4,W4,32 MA,104687,RCI,SG2,11,7
1160,1160,W1,W1,32 MA,7000,MAHAVEERA,SG1,11,5
1140,1140,E1,E1,32 MA,4002,KAPOOR,SG1,11,3
1140,1140,W1,W1,32 MA,7102,EXPRESS,SG1,11,5
1170,1170/1190,N1,N1_1,32 MA,400126,EAST INDIA,SG2,11,9
1120,1120,N7,N7,32 SA,400051,NSTCL,SG1,11,3
1150,1150/1180,S6,S6_1,18 FT,8251,RCI,SG1,11,1
1160,1160,N2,N2,32 MA,400303,DRS,SG1,11,1
1130,1130,N9,N9,32 MA,5120,SHREE SHYAM,SG2,11,10
1130,1130,S5,S5_1,32 MA,8300,EXPRESS,SG2,11,6
1190,1170/1190,W1,W1,32 MA,400003,MEGA,SG2,11,8
1170,1170/1190,E1,E1,32 MA,400035,KAPOOR,SG1,11,2
1140,1140,S3,S3,32 MA,8150,COSMO,SG1,11,3
1140,1140,N2,N2,32 MA,5301,DRS,SG1,11,3
1160,1160,S1,S1_1,18 FT,400074,ILAN,SG2,11,10
1150,1150/1180,S6,S6_1,18 FT,8255,KTC,SG2,11,8
1180,1150/1180,W4,W4,32 MA,7251,RCI,SG1,11,5
1150,1150/1180,S7,S7,32 MA,400311,EXPRESS,SG2,11,8
1190,1170/1190,S3,S3,18 FT,8156,GBL,SG2,11,10
1150,1150/1180,W3,W3,32 MA,7103,DGFC,SG1,11,1
1110,1110,S1,S1_2,18 FT,4003,CHINNA,SG2,11,7
1170,1170/1190,W2,W2,32 MA,7302,HARSH,SG2,11,10
1140,1140,W1,W1,32 MA,7150,EXPRESS,SG1,11,4
1120,1120,N7,N7,32 SA,5040,LGB,SG2,11,7
1180,1150/1180,S8,S8,18 FT,400171,KTC,SG2,11,7
1160,1160,W2,W2,32 MA,7250,RCI,SG1,11,5
1190,1170/1190,S3,S3,18 FT,8153,GBL,SG1,11,1
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG1,11,5
1150,1150/1180,E4,E4,32 MA,6053,NCS,SG1,11,1
1120,1120,S4,S4_1,18 FT,4001,KTC,SG1,11,5
1150,1150/1180,W3,W3,32 MA,7152,RCI,SG1,11,4
1160,1160,E2,E2,32 MA,6000,EAST INDIA,SG1,11,3
1130,1130,N9,N9,32 MA,5104,SHRINIWASA,SG1,11,5
1140,1140,N1,N1,32 MA,400021,VARUNA,SG1,11,4
1190,1170/1190,S1,S1,18 FT,8305,MEGA,SG2,11,8
1130,1130,N8,N8,32 MA,5050,SHRINIWASA,SG1,11,2
1120,1120,W5,W5,32 SA,400043,LGB,SG1,11,5
1170,1170/1190,S2,S2,32 MA,8003,GBL,SG1,11,3
1180,1150/1180,N4,N4,32 MA,400211,VARUNA,SG1,11,2
1140,1140,E1,E1,32 MA,6200,DGFC,SG1,11,1
1150,1150/1180,S8,S8,32 MA,400031,EXPRESS,SG2,11,7
1130,1130,S5,S5_1,32 MA,8300,RCI,SG2,12,9
1170,1170/1190,W2,W2,32 MA,7302,SWASTIK,SG2,12,10
1150,1150/1180,W3,W3,32 MA,7103,EAST INDIA,SG1,12,2
1150,1150/1180,S6,S6_1,18 FT,8255,RCI,SG2,12,6
1140,1140,E1,E1,32 MA,6200,DGFC,SG1,12,3
1140,1140,N3,N3,32 MA,5104,APML,SG2,12,9
1150,1150/1180,W3,W3_1,32 MA,7000,APML,SG1,12,1
1180,1150/1180,S8,S8,18 FT,400074,KTC,SG1,12,4
1190,1170/1190,S2,S2,32 MA,400311,GBL,SG1,12,5
1140,1140,N2,N2,32 MA,5301,LGB,SG2,12,9
1150,1150/1180,N4,N4,32 MA,400021,DBRC,SG1,12,1
1120,1120,N7,N7,32 MA,5040,DRS,SG1,12,5
1190,1170/1190,S2,S2,18 FT,8003,GBL,SG1,12,4
1180,1150/1180,S8,S8,18 FT,400171,KTC,SG2,12,10
1140,1140,W1,W1,32 MA,7150,MEGA,SG1,12,1
1140,1140,S3,S3,32 MA,8150,EXPRESS,SG1,12,1
1120,1120,S4,S4_1,18 FT,4001,VARUNA,SG1,12,3
1120,1120,W5,W5,32 SA,400043,LGB,SG2,12,6
1190,1170/1190,S1,S1,18 FT,8305,GBL,SG1,12,1
1130,1130,N9,N9,32 MA,5120,SHRINIWASA,SG2,12,7
1180,1150/1180,N4,N4,32 MA,400211,RCI,SG2,12,10
1130,1130,N8,N8,32 MA,5050,SWASTIK,SG1,12,3
1180,1150/1180,E4,E4,32 MA,6053,VARUNA,SG2,12,7
1160,1160,E1,E1,32 MA,4002,ANAND,SG2,12,9
1150,1150/1180,S8,S8,32 MA,400031,MEGA,SG2,12,10
1150,1150/1180,W4,W4,32 MA,104687,SWASTIK,SG2,12,6
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,12,2
1160,1160,N2,N2,32 MA,400303,VARUNA,SG1,12,3
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG1,12,5
1170,1170/1190,N1,N1_1,32 MA,400126,RCI,SG1,12,1
1160,1160,E2,E2,32 MA,6000,KAPOOR,SG1,12,1
1170,1170/1190,W2,W2,32 MA,7251,HARSH,SG1,12,1
1160,1160,W1,W1,32 MA,7102,COSMO,SG2,12,10
1160,1160,W2,W2,32 MA,7250,SWASTIK,SG1,12,2
1170,1170/1190,E1,E1,32 MA,400035,TRIMURTHI,SG1,12,5
1150,1150/1180,S6,S6_1,18 FT,8251,KTC,SG1,12,3
1150,1150/1180,W3,W3,32 MA,7152,SWASTIK,SG1,12,3
1130,1130,N9,N9,32 MA,5040,INDOARYA,SG1,13,1
1130,1130,S5,S5_1,32 MA,8300,EXPRESS,SG2,13,10
1170,1170/1190,E2,E2,32 MA,6053,KAPOOR,SG2,13,6
1160,1160,S3,S3,32 MA,8150,ANAND,SG1,13,5
1170,1170/1190,E1,E1,32 MA,400035,DGFC,SG1,13,4
1160,1160,W2,W2,32 MA,7250,TRUE FREIGHT,SG1,13,2
1170,1170/1190,N1,N1_1,32 MA,400126,SWASTIK,SG1,13,5
1160,1160,N2,N2,32 MA,400303,VIKAS,SG2,13,10
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,13,6
1160,1160,N2,N2,32 MA,5301,APML,SG2,13,7
1160,1160,N3,N3,32 MA,5104,DRS,SG1,13,2
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG1,13,1
1150,1150/1180,W4,W4,32 MA,104687,RCI,SG2,13,9
1160,1160,E1,E1,32 MA,6200,DGFC,SG1,13,5
1150,1150/1180,S8,S8,32 MA,400031,RCI,SG2,13,8
1180,1150/1180,N4,N4,32 MA,400211,VARUNA,SG1,13,1
1130,1130,N8,N8,32 MA,5050,VIKAS,SG1,13,4
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG1,13,1
1150,1150/1180,S6,S6_1,18 FT,8251,MEGA,SG1,13,2
1120,1120,W5,W5,32 SA,400043,LGB,SG2,13,8
1130,1130,N9,N9,32 MA,5120,SHREE SHYAM,SG2,13,9
1150,1150/1180,E3,E3,32 MA,4002,ANAND,SG1,13,1
1180,1150/1180,W3,W3,32 MA,7152,SWASTIK,SG2,13,7
1190,1170/1190,S1,S1,18 FT,8305,GBL,SG1,13,3
1180,1150/1180,W3,W3,32 MA,7103,RCI,SG1,13,3
1140,1140,W1,W1,32 MA,7150,RCI,SG1,13,5
1180,1150/1180,S8,S8,18 FT,400171,KTC,SG2,13,9
1180,1150/1180,S8,S8,18 FT,400074,KTC,SG1,13,1
1150,1150/1180,N4,N4,32 MA,400021,EXPRESS,SG1,13,4
1190,1170/1190,S2,S2,32 MA,8003,EXPRESS,SG1,13,1
1150,1150/1180,E4,E4,32 MA,6000,ANAND,SG1,13,4
1190,1170/1190,S2,S2,32 MA,400311,GBL,SG1,13,2
1150,1150/1180,W3,W3_1,32 MA,7000,DGFC,SG1,13,2
1190,1170/1190,W2,W2,32 MA,7302,HARSH,SG2,13,6
1150,1150/1180,W3,W3,32 MA,7102,APML,SG1,13,3
1150,1150/1180,S6,S6_1,18 FT,8255,KTC,SG2,13,10
1150,1150/1180,S6,S6_1,18 FT,8255,RCI,SG2,14,7
1170,1170/1190,N1,N1_1,32 MA,400126,RCI,SG1,14,2
1190,1170/1190,E2,E2,32 MA,6053,KAPOOR,SG2,14,8
1120,1120,S4,S4_1,18 FT,4001,KTC,SG1,14,5
1160,1160,S3,S3,32 MA,8150,EXPRESS,SG1,14,3
1150,1150/1180,E4,E4,32 MA,6000,KAPOOR,SG1,14,5
1150,1150/1180,W3,W3_1,32 MA,7000,EAST INDIA,SG1,14,4
1180,1150/1180,S8,S8,18 FT,400074,KTC,SG1,14,3
1190,1170/1190,W2,W2,32 MA,7302,SWASTIK,SG2,14,8
1180,1150/1180,N4,N4,32 MA,400021,LGB,SG1,14,1
1130,1130,N9,N9,32 MA,5120,SHRINIWASA,SG2,14,6
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,14,8
1190,1170/1190,S2,S2,32 MA,400311,GBL,SG1,14,4
1160,1160,N2,N2,32 MA,400303,DRS,SG2,14,7
1160,1160,E1,E1,32 MA,6200,EAST INDIA,SG1,14,2
1180,1150/1180,S8,S8,18 FT,400171,KTC,SG2,14,6
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,14,4
1130,1130,S5,S5_1,32 MA,8300,RCI,SG2,14,7
1160,1160,N2,N2,32 MA,5301,DBRC,SG1,14,4
1190,1170/1190,W1,W1,32 MA,7103,EXPRESS,SG1,14,5
1150,1150/1180,W3,W3,32 MA,7102,DGFC,SG1,14,5
1150,1150/1180,W4,W4,32 MA,7250,RCI,SG1,14,4
1150,1150/1180,S8,S8,32 MA,400031,VARUNA,SG2,14,9
1130,1130,N9,N9,32 MA,5040,AVG,SG1,14,4
1130,1130,N8,N8,32 MA,5050,INDOARYA,SG1,14,5
1180,1150/1180,N4,N4,32 MA,400211,RCI,SG2,14,9
1160,1160,W1,W1,32 MA,7150,DGFC,SG2,14,8
1150,1150/1180,S6,S6_1,18 FT,8251,RCI,SG1,14,4
1120,1120,W5,W5,32 SA,400043,LGB,SG2,14,9
1170,1170/1190,E1,E1,32 MA,400035,EAST INDIA,SG2,14,7
1170,1170/1190,W1,W1,32 MA,7152,EXPRESS,SG1,14,1
1150,1150/1180,E3,E3,32 MA,4002,DGFC,SG1,14,2
1190,1170/1190,S2,S2,32 MA,400311,GBL,SG2,15,7
1130,1130,N9,N9,32 MA,5040,BLR,SG1,15,3
1110,1110,S1,S1_2,18 FT,4000,CHINNA,SG1,15,2
1180,1150/1180,N4,N4,32 MA,400021,RCI,SG1,15,3
1130,1130,N9,N9,32 MA,5120,SHRINIWASA,SG2,15,8
1180,1150/1180,W3,W3_1,32 MA,7000,RCI,SG1,15,1
1160,1160,N2,N2,32 MA,400303,VARUNA,SG1,15,5
1120,1120,S4,S4_1,18 FT,4001,VARUNA,SG1,15,2
1150,1150/1180,E3,E3,32 MA,4002,KAPOOR,SG1,15,4
1120,1120,W5,W5,32 SA,400043,LGB,SG2,15,6
1180,1150/1180,N4,N4,32 MA,400211,VARUNA,SG2,15,7
1180,1150/1180,S8,S8,18 FT,400171,KTC,SG2,15,8
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,15,10
1150,1150/1180,S6,S6_1,18 FT,8251,KTC,SG1,15,2
1150,1150/1180,S8,S8,32 MA,400031,EXPRESS,SG2,15,9
1140,1140,N2,N2,32 MA,5050,APML,SG1,15,1
1180,1150/1180,S8,S8,18 FT,400074,KTC,SG1,15,5
1170,1170/1190,W1,W1,32 MA,7152,MEGA,SG2,15,9
1150,1150/1180,N5,N5,32 MA,5301,DRS,SG2,15,8
1150,1150/1180,E4,E4,32 MA,6000,KTC,SG1,15,4
1160,1160,E1,E1,32 MA,6200,TRIMURTHI,SG1,15,4
1170,1170/1190,N1,N1_1,32 MA,400126,SWASTIK,SG1,15,4
1160,1160,S3,S3,32 MA,8150,EXPRESS,SG1,15,2
1150,1150/1180,W3,W3,32 MA,7102,EAST INDIA,SG1,15,4
1150,1150/1180,S6,S6_1,18 FT,8255,KTC,SG2,15,7
1150,1150/1180,W4,W4,32 MA,7250,SWASTIK,SG1,15,1
1130,1130,S5,S5_1,32 MA,8300,EXPRESS,SG2,15,6
1160,1160,W1,W1,32 MA,7150,MAHAVEERA,SG1,15,4
1170,1170/1190,E1,E1,32 MA,400035,KAPOOR,SG1,15,1
1190,1170/1190,S2,S2,32 MA,400311,GBL,SG2,16,6
1140,1140,N2,N2,32 MA,5050,DRS,SG1,16,4
1130,1130,S5,S5_1,32 MA,8300,RCI,SG2,16,8
1150,1150/1180,W4,W4,32 MA,7250,TRUE FREIGHT,SG1,16,3
1110,1110,S1,S1_2,18 FT,4000,DEVAKI,SG1,16,1
1170,1170/1190,E1,E1,32 MA,400035,TRIMURTHI,SG1,16,3
1150,1150/1180,S6,S6_1,18 FT,8255,RCI,SG2,16,6
1150,1150/1180,E3,E3,32 MA,6200,ANAND,SG2,16,8
1150,1150/1180,W3,W3,32 MA,7102,EXPRESS,SG1,16,2
1130,1130,N9,N9,32 MA,5040,SHRINIWASA,SG1,16,2
1180,1150/1180,W3,W3_1,32 MA,7000,RCI,SG2,16,10
1170,1170/1190,N1,N1_1,32 MA,400126,RCI,SG2,16,6
1180,1150/1180,N4,N4,32 MA,400021,VARUNA,SG1,16,5
1160,1160,W1,W1,32 MA,7150,MEGA,SG1,16,3
1150,1150/1180,E4,E4,32 MA,6000,NCS,SG1,16,5
1150,1150/1180,N5,N5,32 MA,5301,LGB,SG2,16,10
1150,1150/1180,E3,E3,32 MA,4002,KTC,SG1,16,1
1180,1150/1180,S8,S8,18 FT,400074,KTC,SG1,16,2
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG1,16,3
1150,1150/1180,S6,S6,18 FT,8150,KTC,SG1,16,4
1150,1150/1180,S6,S6_1,18 FT,8251,MEGA,SG2,16,7
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,16,9
1140,1140,N3,N3,32 MA,5120,DRS,SG1,16,1
1120,1120,W5,W5,32 SA,400043,LGB,SG2,16,7
1180,1150/1180,N4,N4,32 SA,400211,LGB,SG1,16,2
1190,1170/1190,W1,W1,32 MA,7152,EXPRESS,SG2,16,8
1160,1160,N2,N2,32 MA,400303,DRS,SG2,16,9
1190,1170/1190,S2,S2,32 MA,400311,GBL,SG2,17,10
1180,1150/1180,N4,N4,32 MA,400021,EXPRESS,SG2,17,6
1150,1150/1180,W3,W3,32 MA,7150,DGFC,SG2,17,10
1180,1150/1180,W3,W3,32 MA,7102,MEGA,SG2,17,7
1150,1150/1180,E3,E3,32 MA,6200,DGFC,SG1,17,1
1150,1150/1180,E3,E3,32 MA,4002,NCS,SG1,17,2
1170,1170/1190,E1,E1,32 MA,400035,DGFC,SG1,17,4
1150,1150/1180,S6,S6,18 FT,8150,RCI,SG1,17,2
1180,1150/1180,S8,S8,18 FT,400074,KTC,SG1,17,1
1140,1140,S1,S1_1,32 MA,8300,CHINNA,SG1,17,3
1120,1120,S4,S4_1,18 FT,4001,KTC,SG1,17,4
1140,1140,N2,N2,32 MA,5050,LGB,SG1,17,1
1180,1150/1180,W3,W3_1,32 MA,7000,RCI,SG2,17,8
1150,1150/1180,S6,S6_1,18 FT,8251,RCI,SG1,17,1
1190,1170/1190,W1,W1,32 MA,7152,MEGA,SG1,17,5
1180,1150/1180,N5,N5,32 MA,5301,VARUNA,SG2,17,8
1170,1170/1190,N1,N1_1,32 MA,400126,SWASTIK,SG2,17,10
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,17,7
1150,1150/1180,W4,W4,32 MA,7250,RCI,SG1,17,5
1180,1150/1180,E4,E4,32 MA,6000,VARUNA,SG1,17,1
1150,1150/1180,S6,S6_1,18 FT,8255,KTC,SG2,17,9
1180,1150/1180,N4,N4,32 SA,400211,RCI,SG1,17,3
1120,1120,S4,S4_1,18 FT,4000,EAST INDIA,SG1,17,5
1160,1160,N2,N2,32 MA,400303,VARUNA,SG2,17,10
1140,1140,N3,N3,32 MA,5040,APML,SG1,17,2
1140,1140,N3,N3,32 MA,5120,LGB,SG1,17,4
1190,1170/1190,S2,S2,32 MA,400311,GBL,SG2,18,9
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,18,6
1180,1150/1180,N4,N4,32 SA,400211,VARUNA,SG1,18,4
1180,1150/1180,E4,E4,32 MA,6000,VARUNA,SG2,18,7
1160,1160,N2,N2,32 MA,400303,DRS,SG2,18,6
1140,1140,N2,N2,32 MA,5050,RCI,SG1,18,2
1180,1150/1180,S8,S8,18 FT,400074,KTC,SG1,18,3
1150,1150/1180,S6,S6_1,18 FT,8251,KTC,SG1,18,5
1170,1170/1190,W1,W1,32 MA,7102,EAST INDIA,SG1,18,1
1150,1150/1180,E3,E3,32 MA,4002,TRIMURTHI,SG1,18,3
1120,1120,S4,S4_1,18 FT,4000,KTC,SG1,18,3
1180,1150/1180,N4,N4,32 MA,400021,LGB,SG1,18,2
1140,1140,N3,N3,32 MA,5040,DRS,SG1,18,3
1170,1170/1190,W1,W1,32 MA,7000,EAST INDIA,SG1,18,3
1170,1170/1190,N2,N2,32 MA,5301,DRS,SG2,18,10
1170,1170/1190,N1,N1_1,32 MA,400126,RCI,SG2,18,7
1140,1140,S1,S1_1,32 MA,8300,CHINNA,SG1,18,5
1170,1170/1190,E1,E1,32 MA,400035,KAPOOR,SG1,18,2
1150,1150/1180,W3,W3,32 MA,7150,EAST INDIA,SG2,18,8
1150,1150/1180,S6,S6,18 FT,8150,KTC,SG1,18,1
1180,1150/1180,S6,S6_1,18 FT,8255,KTC,SG2,18,8
1150,1150/1180,E3,E3,32 MA,6200,KAPOOR,SG1,18,3
1150,1150/1180,W4,W4,32 MA,7250,SWASTIK,SG1,18,3
1140,1140,N3,N3,32 MA,5120,RCI,SG2,18,10
1120,1120,S4,S4_1,18 FT,4001,VARUNA,SG1,18,1
1180,1150/1180,N4,N4,32 SA,400211,LGB,SG2,19,6
1180,1150/1180,S8,S8,18 FT,400074,KTC,SG1,19,5
1170,1170/1190,E1,E1,32 MA,400035,TRIMURTHI,SG1,19,1
1150,1150/1180,E3,E3,32 MA,4002,VARUNA,SG1,19,5
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,19,8
1160,1160,N2,N2,32 MA,400303,VARUNA,SG2,19,8
1190,1170/1190,N2,N2,32 MA,5301,RCI,SG2,19,9
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG1,19,5
1140,1140,S1,S1_1,32 MA,8300,CHINNA,SG1,19,2
1170,1170/1190,W1,W1,32 MA,7000,EXPRESS,SG1,19,4
1150,1150/1180,S6,S6,18 FT,8150,RCI,SG1,19,4
1180,1150/1180,W4,W4,32 MA,7250,RCI,SG1,19,1
1140,1140,N3,N3,32 MA,5040,LGB,SG1,19,5
1130,1130,S5,S5_1,32 MA,4000,EXPRESS,SG1,19,4
1140,1140,N2,N2,32 MA,5050,VARUNA,SG1,19,3
1150,1150/1180,S6,S6_1,18 FT,8251,MEGA,SG2,19,6
1190,1170/1190,W1,W1,32 MA,7102,EXPRESS,SG1,19,3
1170,1170/1190,E2,E2,32 MA,6000,KAPOOR,SG1,19,3
1150,1150/1180,W3,W3,32 MA,7150,EXPRESS,SG1,19,5
1140,1140,N3,N3,32 MA,5120,VARUNA,SG1,19,2
1150,1150/1180,E3,E3,32 MA,6200,KTC,SG1,19,2
1150,1150/1180,S6,S6,18 FT,8150,KTC,SG1,20,3
1180,1150/1180,N4,N4,32 SA,400211,RCI,SG1,20,5
1170,1170/1190,E2,E2,32 MA,6000,RCI,SG1,20,2
1180,1150/1180,S8,S8,18 FT,400074,KTC,SG1,20,4
1180,1150/1180,W4,W4,32 MA,7250,SWASTIK,SG2,20,9
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,20,10
1180,1150/1180,W3,W3,32 MA,7150,RCI,SG1,20,1
1140,1140,S1,S1_1,32 MA,8300,CHINNA,SG1,20,1
1120,1120,S4,S4_1,18 FT,4001,KTC,SG1,20,2
1140,1140,N2,N2,32 MA,5050,APML,SG2,20,6
1140,1140,N3,N3,32 MA,5040,RCI,SG1,20,4
1130,1130,S5,S5_1,32 MA,4000,ILAN,SG1,20,4
1190,1170/1190,W1,W1,32 MA,7000,MEGA,SG1,20,5
1170,1170/1190,E1,E1,32 MA,400035,DGFC,SG1,20,5
1140,1140,N3,N3,32 MA,5120,DRS,SG2,20,7
1180,1150/1180,E3,E3,32 MA,4002,DGFC,SG2,20,7
1150,1150/1180,S6,S6_1,18 FT,8251,RCI,SG1,20,3
1160,1160,N2,N2,32 MA,400303,DRS,SG2,20,7
1150,1150/1180,E3,E3,32 MA,6200,NCS,SG1,20,4
1170,1170/1190,W2,W2,32 MA,7250,DGFC,SG2,21,8
1150,1150/1180,S6,S6,18 FT,8150,RCI,SG1,21,5
1140,1140,N3,N3,32 MA,5040,VARUNA,SG1,21,1
1180,1150/1180,S8,S8,18 FT,400074,KTC,SG1,21,1
1170,1170/1190,E2,E2,32 MA,6000,VARUNA,SG1,21,4
1130,1130,S5,S5_1,32 MA,4000,MAHAVEERA,SG1,21,1
1140,1140,S1,S1_1,32 MA,8300,CHINNA,SG1,21,4
1180,1150/1180,W3,W3,32 MA,7150,SWASTIK,SG1,21,2
1190,1170/1190,W1,W1,32 MA,7000,EXPRESS,SG1,21,2
1160,1160,N3,N3,32 MA,5120,DRS,SG1,21,5
1190,1170/1190,E1,E1,32 MA,4002,DGFC,SG2,21,6
1140,1140,N2,N2,32 MA,5050,DRS,SG1,21,5
1120,1120,S4,S4_1,18 FT,4001,VARUNA,SG1,21,3
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,21,9
1150,1150/1180,S6,S6_1,18 FT,8251,KTC,SG1,21,4
1160,1160,N2,N2,32 MA,400303,VARUNA,SG2,21,9
1180,1150/1180,N4,N4,32 SA,400211,VARUNA,SG1,21,1
1170,1170/1190,E1,E1,32 MA,400035,KAPOOR,SG1,21,5
1150,1150/1180,E3,E3,32 MA,6200,VARUNA,SG1,21,5
1150,1150/1180,S6,S6,18 FT,8150,KTC,SG1,22,5
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,22,7
1160,1160,N2,N2,32 MA,400303,VARUNA,SG2,22,6
1150,1150/1180,S6,S6_1,18 FT,8251,MEGA,SG2,22,10
1140,1140,N2,N2,32 MA,5050,LGB,SG1,22,3
1170,1170/1190,W2,W2,32 MA,7250,HARSH,SG1,22,2
1170,1170/1190,E1,E1,32 MA,400035,TRIMURTHI,SG2,22,6
1180,1150/1180,N4,N4,32 SA,400211,LGB,SG2,22,8
1140,1140,S1,S1_1,32 MA,8300,CHINNA,SG1,22,3
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,22,5
1190,1170/1190,W1,W1,32 MA,7000,MEGA,SG1,22,4
1180,1150/1180,E3,E3,32 MA,6200,VARUNA,SG1,22,1
1160,1160,N3,N3,32 MA,5120,LGB,SG1,22,4
1180,1150/1180,S8,S8,18 FT,400074,KTC,SG1,22,2
1180,1150/1180,W3,W3,32 MA,7150,RCI,SG2,22,6
1120,1120,S4,S4_1,18 FT,4001,EAST INDIA,SG1,22,4
1190,1170/1190,E2,E2,32 MA,6000,KAPOOR,SG1,22,2
1160,1160,N3,N3,32 MA,5040,DBRC,SG2,22,9
1170,1170/1190,W1,W1,32 MA,7150,EAST INDIA,SG2,23,7
1150,1150/1180,S6,S6,18 FT,8150,RCI,SG2,23,7
1120,1120,S4,S4_1,18 FT,4001,KTC,SG1,23,1
1140,1140,S1,S1_2,32 MA,4000,CHINNA,SG1,23,2
1190,1170/1190,E2,E2,32 MA,6000,RCI,SG1,23,3
1180,1150/1180,E3,E3,32 MA,6200,VARUNA,SG2,23,10
1160,1160,N3,N3,32 MA,5120,DRS,SG2,23,9
1110,1110,S1,S1_2,18 FT,4003,DEVAKI,SG2,23,6
1170,1170/1190,W2,W2,32 MA,7250,SWASTIK,SG1,23,5
1170,1170/1190,E1,E1,32 MA,400035,DGFC,SG1,23,3
1180,1150/1180,S6,S6_1,18 FT,8251,KTC,SG1,23,3
1160,1160,N3,N3,32 MA,5040,DRS,SG1,23,2
1140,1140,N2,N2,32 MA,5050,RCI,SG1,23,2
1180,1150/1180,N4,N4,32 SA,400211,RCI,SG2,23,10
