Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck
1130,1130,7052,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,3.0495289855072465
1130,1130,7053,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,1.163478260869565
1130,1130,7054,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,1.839428053830228
1130,1130,7102,W6,W6,7102,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,8.696227305303392
1130,1130,7103,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,3.393032130912565
1130,1130,7104,S9,S9_3,7150,DEPOT,18 FT,32 MA,W6,W6,DEPOT,32 MA,32 MA,1.017391304347826
1130,1130,7105,W6,W6,8150,DEPOT,32 MA,32 MA,S5,S5,DEPOT,32 MA,32 MA,2.3484083850931676
1130,1130,7150,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,0.7286817168338908
1130,1130,7151,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,4.310481370661238
1130,1130,7152,W6,W6,7152,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,3.8552039337474118
1130,1130,7153,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,3.093341097308488
1130,1130,7154,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,2.773837991718426
1130,1130,7155,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,2.1305124223602485
1130,1130,7157,W6,W6_1,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,1.8553649068322982
1130,1130,7161,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,1.1017028985507245
1130,1130,7250,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,0.9490301003344482
1130,1130,7251,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,4.967828157349897
1130,1130,7252,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,1.1132117773530819
1130,1130,7253,W6,W6,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,2.271850414078675
1130,1130,7254,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,1.833455486542443
1130,1130,7301,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,1.784414596273292
1130,1130,7302,W6,W6,7302,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,1.7140393692980798
1130,1130,7304,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,0.8617106625258799
1130,1130,8001,S5,S5_1,8010,DEPOT,18 FT,32 MA,S5,S5_1,DEPOT,32 MA,18 FT,3.6058996655518394
1130,1130,8002,S5,S5_1,8010,DEPOT,18 FT,32 MA,S5,S5_1,DEPOT,32 MA,18 FT,2.7580011148272017
1130,1130,8003,S5,S5_1,8010,DEPOT,18 FT,32 MA,S5,S5_1,DEPOT,32 MA,18 FT,4.941069862504645
1130,1130,8004,S9,S9_3,8010,DEPOT,18 FT,32 MA,S5,S5_1,DEPOT,32 MA,32 MA,2.208740723045071
1130,1130,8005,S5,S5_1,8010,DEPOT,18 FT,32 MA,S5,S5_1,DEPOT,32 MA,18 FT,3.6052040133779264
1130,1130,8006,S5,S5_1,8010,DEPOT,18 FT,32 MA,S5,S5_1,DEPOT,32 MA,18 FT,3.6973924191750283
1130,1130,8010,S5,S5_1,8010,DEPOT,32 MA,32 MA,S5,S5_1,DEPOT,32 MA,18 FT,2.9457547380156073
1130,1130,8051,S5,S5_1,7150,DEPOT,18 FT,32 MA,W6,W6,DEPOT,32 MA,18 FT,3.761801242236025
1130,1130,8052,S5,S5_1,8010,DEPOT,18 FT,32 MA,S5,S5_1,DEPOT,32 MA,18 FT,5.876304347826087
1130,1130,8053,S5,S5_1,8150,DEPOT,18 FT,32 MA,S5,S5,DEPOT,32 MA,18 FT,3.8297246376811596
1130,1130,8054,S9,S9_3,8010,DEPOT,18 FT,32 MA,S5,S5_1,DEPOT,32 MA,32 MA,3.3014798136645966
1130,1130,8055,S5,S5_1,8150,DEPOT,18 FT,32 MA,S5,S5,DEPOT,32 MA,18 FT,4.503333333333333
1130,1130,8102,S5,S5_2,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,1.081304347826087
1130,1130,8103,S5,S5_2,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,0.8847826086956523
1130,1130,8104,S5,S5_2,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,1.090695652173913
1130,1130,8105,S5,S5_2,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,2.4347826086956523
1130,1130,8106,S5,S5_2,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,2.4262608695652177
1130,1130,8107,S5,S5_2,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,2.2744347826086955
1130,1130,8150,S5,S5,8150,DEPOT,32 MA,32 MA,S5,S5,DEPOT,32 MA,32 MA,0.2687625418060201
1130,1130,8151,S5,S5,8150,DEPOT,18 FT,32 MA,S5,S5,DEPOT,32 MA,32 MA,0.3540144927536232
1130,1130,8153,S5,S5,8150,DEPOT,18 FT,32 MA,S5,S5,DEPOT,32 MA,32 MA,0.5462112597547379
1130,1130,8155,S5,S5,8150,DEPOT,18 FT,32 MA,S5,S5,DEPOT,32 MA,32 MA,0.9618478260869566
1130,1130,8156,S5,S5,8150,DEPOT,18 FT,32 MA,S5,S5,DEPOT,32 MA,32 MA,0.5197898550724638
1130,1130,8251,S5,S5,8150,DEPOT,18 FT,32 MA,S5,S5,DEPOT,32 MA,32 MA,0.2958333333333334
1130,1130,8252,S5,S5,8150,DEPOT,18 FT,32 MA,S5,S5,DEPOT,32 MA,32 MA,0.33434782608695657
1130,1130,8253,S5,S5,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,32 MA,0.1068840579710145
1130,1130,8254,S5,S5,8150,DEPOT,18 FT,32 MA,S5,S5,DEPOT,32 MA,32 MA,0.1151547619047619
1130,1130,8255,S5,S5,8150,DEPOT,18 FT,32 MA,S5,S5,DEPOT,32 MA,32 MA,0.991747491638796
1130,1130,8256,S5,S5,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,32 MA,0.021739130434782608
1130,1130,8257,S5,S5,8150,DEPOT,18 FT,32 MA,S5,S5,DEPOT,32 MA,32 MA,0.743768115942029
1130,1130,8258,S5,S5,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,32 MA,0.275
1130,1130,8261,S5,S5,8150,DEPOT,18 FT,32 MA,S5,S5,DEPOT,32 MA,32 MA,1.628630580438424
1130,1130,8300,S9,S9_3,8300,DEPOT,32 MA,32 MA,S9,S9_3,DEPOT,32 MA,32 MA,0.6841973244147157
1130,1130,8301,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,3.8339743589743587
1130,1130,8302,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,0.4724358974358974
1130,1130,8303,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,2.239227053140097
1130,1130,8304,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,2.1021739130434782
1130,1130,8305,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,3.052173913043478
1130,1130,8306,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,1.9130434782608696
1130,1130,8311,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,1.1826086956521737
1130,1130,8312,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,1.88768115942029
1130,1130,8313,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,1.1329710144927536
1130,1130,8315,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,0.43478260869565216
1130,1130,8351,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,2.1304830917874393
1130,1130,8352,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,3.523913043478261
1130,1130,8353,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,1.4173913043478261
1130,1130,8354,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,1.2481884057971016
1130,1130,8355,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,0.5217391304347826
1130,1130,8356,S5,S5_1,8300,DEPOT,18 FT,32 MA,S9,S9_3,DEPOT,32 MA,18 FT,2.13695652173913
1130,1130,104687,W6,W6,,OEM,32 MA,32 MA,,,,,32 MA,2.3316582914572863
1130,1130,400035,E6,E6,,OEM,32 MA,32 MA,,,,,32 MA,0.5
1130,1130,400071,S9,S9_3,,OEM,18 FT,32 MA,,,,,32 MA,3
1130,1130,400196,S5,S5_1,,OEM,18 FT,32 MA,,,,,18 FT,4.685961538461538
1140,1140,4000,S9,S9_4,,EXPORT,18 FT,32 MA,,,,,32 MA,23.60548942377114
1140,1140,4001,S2,S2,,EXPORT,18 FT,32 MA,,,,,18 FT,22.426674603174604
1140,1140,4002,E1,E1,,EXPORT,32 MA,32 MA,,,,,32 MA,2.7542355476248646
1140,1140,4003,S9,S9_4,,EXPORT,18 FT,32 MA,,,,,32 MA,3.6802142857142854
1140,1140,5001,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.5990854833344502
1140,1140,5002,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.39356712098975494
1140,1140,5004,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.6988178012272394
1140,1140,5006,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.4681230159273001
1140,1140,5040,N3,N3,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.8419505824136065
1140,1140,5050,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,1.652431495929019
1140,1140,5051,N3,N3,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.695593121412532
1140,1140,5052,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.2929365791055844
1140,1140,5053,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,1.004996823406431
1140,1140,5054,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.5948697306041829
1140,1140,5055,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.7027686145921105
1140,1140,5061,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.25182310523297524
1140,1140,5071,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.6486094852248951
1140,1140,5101,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.9381110780577979
1140,1140,5102,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,1.1582680982069713
1140,1140,5103,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.8099818031788033
1140,1140,5104,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.8433866817421912
1140,1140,5105,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.3744563325492655
1140,1140,5106,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.9649173178496843
1140,1140,5107,N3,N3,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.14989992919847134
1140,1140,5108,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.20373242657837107
1140,1140,5109,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.48537068030586805
1140,1140,5111,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.47226219932708324
1140,1140,5112,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.5095447106786988
1140,1140,5114,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.4016374656376726
1140,1140,5115,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.3299750386391619
1140,1140,5116,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.5813091760091201
1140,1140,5120,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,2.1926632677392845
1140,1140,5151,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.7091266867296024
1140,1140,5152,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.7672781583283462
1140,1140,5153,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.41067825846792066
1140,1140,5155,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.5090026753588439
1140,1140,5156,W2,W2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.7684548192696656
1140,1140,5157,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.2798821958849592
1140,1140,5201,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.6664082664463569
1140,1140,5202,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.3781044163525765
1140,1140,5203,N1,N1_1,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.8088920983595542
1140,1140,5206,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.2824706610882943
1140,1140,5251,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.5650142396595419
1140,1140,5252,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.3280267659488509
1140,1140,5301,N2,N2,5301,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,1.2262785054903158
1140,1140,5303,N2,N2,5040,DEPOT,18 FT,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.3902865120600037
1140,1140,5305,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.7458157797281596
1140,1140,5306,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.7828440345228714
1140,1140,5307,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.48761971205895766
1140,1140,5309,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.4115256144866856
1140,1140,6000,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,0.12452107279693486
1140,1140,6001,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,1.63181667580468
1140,1140,6003,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,0.6179897127068443
1140,1140,6004,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,0.9930321529483614
1140,1140,6011,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,1.1337620456507427
1140,1140,6012,E2,E2,6000,DEPOT,18 FT,32 MA,E2,E2,DEPOT,32 MA,32 MA,0.5965357987694728
1140,1140,6013,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,1.4784899577455721
1140,1140,6053,E2,E2,6053,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,3.613497757865888
1140,1140,6102,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,2.399976766710087
1140,1140,6200,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.6555678721652697
1140,1140,6201,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,1.3000550040409091
1140,1140,6202,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.8222725681025878
1140,1140,6203,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,1.139661796850044
1140,1140,6204,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.7459134717072511
1140,1140,6205,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.326092804708477
1140,1140,6206,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.857079602619622
1140,1140,6207,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.6321882874345744
1140,1140,7000,W1,W1,7000,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.2249859262829946
1140,1140,7001,W1,W1,7000,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.8613066236898018
1140,1140,7002,W1,W1,7000,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.5838181925274573
1140,1140,7003,W1,W1,7000,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.7518541827250605
1140,1140,7004,W1,W1,7000,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.382022017496493
1140,1140,7051,W1,W1,7000,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,1.1564313199988867
1140,1140,7052,W1,W1,7000,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.26660648508739637
1140,1140,7053,W1,W1,7000,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.5718359321834742
1140,1140,7054,W1,W1,7000,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.5020471493633888
1140,1140,7102,W1,W1,7102,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,2.336447426213452
1140,1140,7103,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,1.0407118887441458
1140,1140,7104,W1,W1,7150,DEPOT,18 FT,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.3770422457465709
1140,1140,7105,W1,W1,8150,DEPOT,32 MA,32 MA,S9,S9_4,DEPOT,32 MA,32 MA,0.5050695997990328
1140,1140,7150,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.6867554623827044
1140,1140,7151,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,1.8601800376266107
1140,1140,7152,W1,W1,7152,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,2.2617944809880437
1140,1140,7153,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,1.6422681327113111
1140,1140,7154,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.9361700696581787
1140,1140,7155,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.9578160266992636
1140,1140,7157,W1,W1,7150,DEPOT,32 MA,32 MA,W1,W1,DEPOT,32 MA,32 MA,0.6293145290682514
1140,1140,7161,W1,W1,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,32 MA,0.4490545143800378
1140,1140,7250,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,32 MA,0.1647239330453705
1140,1140,7251,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,32 MA,1.0453627034609836
1140,1140,7252,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,32 MA,0.5407039751172924
1140,1140,7253,W2,W2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.6127233483541954
1140,1140,7254,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,32 MA,0.9305345332239199
1140,1140,7301,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,32 MA,0.46798358851718164
1140,1140,7302,W2,W2,7302,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,32 MA,0.6347660822750977
1140,1140,7304,W2,W2,7250,DEPOT,32 MA,32 MA,W2,W2,DEPOT,32 MA,32 MA,0.21460902099698131
1140,1140,8001,S2,S2,8010,DEPOT,18 FT,32 MA,S2,S2,DEPOT,32 MA,18 FT,2.4222945864521948
1140,1140,8002,S2,S2,8010,DEPOT,18 FT,32 MA,S2,S2,DEPOT,32 MA,18 FT,1.123503603280778
1140,1140,8003,S9,S9_4,8010,DEPOT,18 FT,32 MA,S2,S2,DEPOT,32 MA,32 MA,1.1482181789305055
1140,1140,8004,S2,S2,8010,DEPOT,18 FT,32 MA,S2,S2,DEPOT,32 MA,18 FT,1.1389675877262841
1140,1140,8005,S2,S2,8010,DEPOT,18 FT,32 MA,S2,S2,DEPOT,32 MA,18 FT,1.9097309629983548
1140,1140,8006,S2,S2,8010,DEPOT,18 FT,32 MA,S2,S2,DEPOT,32 MA,18 FT,1.5256081661092529
1140,1140,8010,S2,S2,8010,DEPOT,32 MA,32 MA,S2,S2,DEPOT,32 MA,18 FT,3.233937649307215
1140,1140,8051,S2,S2,7150,DEPOT,18 FT,32 MA,W1,W1,DEPOT,32 MA,18 FT,0.8661523968784833
1140,1140,8052,S2,S2,8010,DEPOT,18 FT,32 MA,S2,S2,DEPOT,32 MA,18 FT,1.9578331886712317
1140,1140,8053,S2,S2,8150,DEPOT,18 FT,32 MA,S9,S9_4,DEPOT,32 MA,18 FT,1.6671210516536603
1140,1140,8054,S2,S2,8010,DEPOT,18 FT,32 MA,S2,S2,DEPOT,32 MA,18 FT,2.1834803670966707
1140,1140,8055,S2,S2,8150,DEPOT,18 FT,32 MA,S9,S9_4,DEPOT,32 MA,18 FT,1.2337954530976274
1140,1140,8102,S2,S2,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,18 FT,2.0324862716993146
1140,1140,8103,S2,S2,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,18 FT,1.5672155199872595
1140,1140,8104,S2,S2,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,18 FT,1.8495183030737372
1140,1140,8105,S2,S2,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,18 FT,1.5197823220258004
1140,1140,8106,S2,S2,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,18 FT,1.7356985188724317
1140,1140,8107,S2,S2,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,18 FT,1.5770878085682434
1140,1140,8150,S9,S9_4,8150,DEPOT,32 MA,32 MA,S9,S9_4,DEPOT,32 MA,32 MA,0.2682402155944789
1140,1140,8151,S3,S3,8150,DEPOT,18 FT,32 MA,S9,S9_4,DEPOT,32 MA,32 MA,0.5286916037179511
1140,1140,8153,S3,S3,8150,DEPOT,18 FT,32 MA,S9,S9_4,DEPOT,32 MA,32 MA,0.5368425988537364
1140,1140,8155,S3,S3,8150,DEPOT,18 FT,32 MA,S9,S9_4,DEPOT,32 MA,32 MA,0.6370337904790224
1140,1140,8156,S9,S9_4,8150,DEPOT,18 FT,32 MA,S9,S9_4,DEPOT,32 MA,32 MA,0.41155256899408427
1140,1140,8251,S3,S3,8150,DEPOT,18 FT,32 MA,S9,S9_4,DEPOT,32 MA,32 MA,1.5860786264069728
1140,1140,8252,S3,S3,8150,DEPOT,18 FT,32 MA,S9,S9_4,DEPOT,32 MA,32 MA,0.9254845146112374
1140,1140,8253,S3,S3,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,32 MA,0.8290626109700362
1140,1140,8254,S3,S3,8150,DEPOT,18 FT,32 MA,S9,S9_4,DEPOT,32 MA,32 MA,0.6791613438172276
1140,1140,8255,S9,S9_4,8150,DEPOT,18 FT,32 MA,S9,S9_4,DEPOT,32 MA,32 MA,1.2003064531048062
1140,1140,8256,S3,S3,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,32 MA,0.8535538494241046
1140,1140,8257,S3,S3,8150,DEPOT,18 FT,32 MA,S9,S9_4,DEPOT,32 MA,32 MA,0.32445107004412704
1140,1140,8258,S3,S3,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,32 MA,0.620732060982878
1140,1140,8261,S3,S3,8150,DEPOT,18 FT,32 MA,S9,S9_4,DEPOT,32 MA,32 MA,1.102671810558407
1140,1140,8300,S1,S1_1,8300,DEPOT,32 MA,32 MA,S1,S1_1,DEPOT,32 MA,18 FT,6.313631310718268
1140,1140,8301,S1,S1_1,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,18 FT,2.358842439082657
1140,1140,8302,S1,S1_1,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,18 FT,1.472178908531083
1140,1140,8303,S1,S1,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,32 MA,0.6375654114705779
1140,1140,8304,S1,S1,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,32 MA,0.8298528638998477
1140,1140,8305,S1,S1,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,32 MA,1.0429530067512558
1140,1140,8306,S1,S1,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,32 MA,0.34723515218402795
1140,1140,8311,S1,S1,8300,DEPOT,18 FT,32 MA,S1,S1_1,DEPOT,32 MA,32 MA,0.9063724855423425
