pk_ID,granularity,rowID,formatting,createdDate,modifiedDate,createdBy,modifiedBy,createdIP,modifiedIP,Plant,Code,Destination,Cluster,SubCluster,RDC,TruckType,DestCategory,PreferredTruckType
61873,,0,,,,,,,,1150,8002,MANGALORE,S7,S7,8010,18 FT,DEPOT,32 MA
61872,,0,,,,,,,,1150,7303,BILASPUR,W4,W4,7302,32 MA,DEPOT,32 MA
61871,,0,,,,,,,,1150,8003,TUMKUR ROAD,S7,S7,8010,18 FT,DEPOT,32 MA
61870,,0,,,,,,,,1150,8001,BANGALORE,S7,S7,8010,18 FT,DEPOT,32 MA
61869,,0,,,,,,,,1150,8004,SHIMOGA,S7,S7,8010,18 FT,DEPOT,32 MA
61868,,0,,,,,,,,1150,8006,K R PURAM,S6,S6_2,8010,18 FT,DEPOT,32 MA
61867,,0,,,,,,,,1150,8051,BELGAUM,S7,S7,7150,18 FT,DEPOT,32 MA
61866,,0,,,,,,,,1150,8052,HUBLI,S7,S7,8010,18 FT,DEPOT,32 MA
61865,,0,,,,,,,,1150,8053,GULBARGA,S6,S6_2,8150,18 FT,DEPOT,32 MA
61864,,0,,,,,,,,1150,8005,MYSORE,S7,S7,8010,18 FT,DEPOT,32 MA
61863,,0,,,,,,,,1150,8101,ERNAKULAM,S6,S6_3,8110,18 FT,DEPOT,32 MA
61862,,0,,,,,,,,1150,8054,HOSPET,S7,S7,8010,18 FT,DEPOT,32 MA
61861,,0,,,,,,,,1150,8055,BIJAPUR,S6,S6_2,8150,18 FT,DEPOT,32 MA
61860,,0,,,,,,,,1150,8102,CALICUT,S6,S6_3,8110,18 FT,DEPOT,32 MA
61859,,0,,,,,,,,1150,8103,TRIVANDRUM,S6,S6_3,8110,18 FT,DEPOT,32 MA
61858,,0,,,,,,,,1150,8105,KALAMASERRY,S6,S6_3,8110,18 FT,DEPOT,32 MA
61857,,0,,,,,,,,1150,8106,KANNUR,S6,S6_3,8110,18 FT,DEPOT,32 MA
61856,,0,,,,,,,,1150,8107,KOTTAYAM,S6,S6_3,8110,18 FT,DEPOT,32 MA
61855,,0,,,,,,,,1150,8104,PALAKKAD,S9,S9_5,8110,18 FT,DEPOT,32 MA
61854,,0,,,,,,,,1150,8151,HYDERABAD,S9,S9_5,8150,18 FT,DEPOT,32 MA
61852,,0,,,,,,,,1150,8156,SHAMSHABAD,S9,S9_5,8150,18 FT,DEPOT,32 MA
61853,,0,,,,,,,,1150,8153,HASTHINAPUR,S9,S9_5,8150,18 FT,DEPOT,32 MA
61851,,0,,,,,,,,1150,8150,HYDERABAD RDC,S9,S9_5,8150,18 FT,DEPOT,18 FT
61850,,0,,,,,,,,1150,8252,VISAKHAPATNAM,S7,S7,8150,18 FT,DEPOT,32 MA
61849,,0,,,,,,,,1150,8155,KARIMNAGAR,S6,S6,8150,18 FT,DEPOT,32 MA
61848,,0,,,,,,,,1150,8253,NELLORE,S6,S6_1,8300,18 FT,DEPOT,32 MA
61846,,0,,,,,,,,1150,8254,KURNOOL,S6,S6_1,8150,18 FT,DEPOT,32 MA
61847,,0,,,,,,,,1150,8251,VIJAYAWADA,S7,S7,8150,18 FT,DEPOT,32 MA
61845,,0,,,,,,,,1150,8255,RAJAHMUNDRY,S7,S7,8150,18 FT,DEPOT,32 MA
61844,,0,,,,,,,,1150,8261,WARANGAL,S6,S6,8150,18 FT,DEPOT,32 MA
61843,,0,,,,,,,,1150,8257,KHAMMAM,S6,S6,8150,18 FT,DEPOT,32 MA
61841,,0,,,,,,,,1150,8258,ONGOLE,S7,S7,8300,18 FT,DEPOT,32 MA
61842,,0,,,,,,,,1150,8256,CUDDAPAH,S6,S6_1,8300,18 FT,DEPOT,32 MA
61840,,0,,,,,,,,1150,8300,CHENNAI RDC,S9,S9_5,8300,18 FT,DEPOT,18 FT
61837,,0,,,,,,,,1150,8305,NEYVELI,S9,S9_5,8300,18 FT,DEPOT,32 MA
61838,,0,,,,,,,,1150,8301,CHENNAI,S8,S8,8300,18 FT,DEPOT,32 MA
61839,,0,,,,,,,,1150,8303,SALEM,S8,S8,8300,18 FT,DEPOT,32 MA
61836,,0,,,,,,,,1150,8304,TRICHY,S8,S8,8300,18 FT,DEPOT,32 MA
61835,,0,,,,,,,,1150,8302,GUINDY,S8,S8,8300,18 FT,DEPOT,32 MA
61834,,0,,,,,,,,1150,8311,VELLORE,S8,S8,8300,18 FT,DEPOT,32 MA
61833,,0,,,,,,,,1150,8306,NAMAKKAL,S8,S8,8300,18 FT,DEPOT,32 MA
61832,,0,,,,,,,,1150,8315,SANKAGIRI,S8,S8,8300,18 FT,DEPOT,32 MA
61831,,0,,,,,,,,1150,8312,POONAMALLEE,S8,S8,8300,18 FT,DEPOT,32 MA
61830,,0,,,,,,,,1150,8313,KRISHNAGIRI,S8,S8,8300,18 FT,DEPOT,32 MA
61829,,0,,,,,,,,1150,8353,TIRUNELVELI,S8,S8,8300,18 FT,DEPOT,32 MA
61828,,0,,,,,,,,1150,8351,COIMBATORE,S8,S8,8300,18 FT,DEPOT,32 MA
61827,,0,,,,,,,,1150,8352,MADURAI,S8,S8,8300,18 FT,DEPOT,32 MA
61826,,0,,,,,,,,1150,8354,ERODE,S8,S8,8300,18 FT,DEPOT,32 MA
61825,,0,,,,,,,,1150,8356,TANJORE,S8,S8,8300,18 FT,DEPOT,32 MA
61823,,0,,,,,,,,1150,8401,PONDICHERRY,S8,S8,8300,18 FT,DEPOT,32 MA
61824,,0,,,,,,,,1150,8355,DINDIGUL,S8,S8,8300,18 FT,DEPOT,32 MA
61822,,0,,,,,,,,1150,102898,RANCHI,E3,E3,,32 MA,OEM,32 MA
61821,,0,,,,,,,,1150,102936,VELLANAD,S6,S6_3,,18 FT,OEM,32 MA
61820,,0,,,,,,,,1150,102900,DHANSAR,E3,E3,,32 MA,OEM,32 MA
61819,,0,,,,,,,,1150,103091,CHANDRAPUR,W3,W3,,32 MA,OEM,32 MA
61817,,0,,,,,,,,1150,103093,BARDOL,E3,E3,,32 MA,OEM,32 MA
61818,,0,,,,,,,,1150,103100,BHOGASAMUDRAM,S6,S6_1,,18 FT,OEM,32 MA
61816,,0,,,,,,,,1150,103099,WADI,S6,S6_2,,18 FT,OEM,32 MA
61815,,0,,,,,,,,1150,103101,COIMBATORE,S8,S8,,18 FT,OEM,32 MA
61813,,0,,,,,,,,1150,103143,JODA,E4,E4,,32 MA,OEM,32 MA
61814,,0,,,,,,,,1150,103111,CHANDERIA,N6,N6,,32 MA,OEM,32 MA
61812,,0,,,,,,,,1150,103148,NOAMUNDI,E3,E3,,32 MA,OEM,32 MA
61811,,0,,,,,,,,1150,103186,RAIPUR,W4,W4,,32 MA,OEM,32 MA
61810,,0,,,,,,,,1150,103147,HAZARIBAGH,E3,E3,,32 MA,OEM,32 MA
61809,,0,,,,,,,,1150,103168,NAVI MUMBAI,W3,W3,,32 MA,OEM,32 MA
61808,,0,,,,,,,,1150,103198,JABALPUR,W4,W4,,32 MA,OEM,32 MA
61807,,0,,,,,,,,1150,103204,TADALI,W3,W3,,32 MA,OEM,32 MA
61806,,0,,,,,,,,1150,103200,KIRANDUL,W4,W4,,32 MA,OEM,32 MA
61803,,0,,,,,,,,1150,103860,NEYVELI,S8,S8,,18 FT,OEM,32 MA
61804,,0,,,,,,,,1150,103779,AHMEDABAD,W3,W3_1,,32 MA,OEM,32 MA
61805,,0,,,,,,,,1150,103205,CHANDRAPUR,W3,W3,,32 MA,OEM,32 MA
61802,,0,,,,,,,,1150,103851,CHANDRAPUR,W3,W3,,32 MA,OEM,32 MA
61801,,0,,,,,,,,1150,103920,JHINKPANI,E3,E3,,32 MA,OEM,32 MA
61800,,0,,,,,,,,1150,103929,GUALI,E4,E4,,32 MA,OEM,32 MA
61799,,0,,,,,,,,1150,103951,DAMANJODI,E4,E4,,32 MA,OEM,32 MA
61798,,0,,,,,,,,1150,103944,CHENNAI,S8,S8,,18 FT,OEM,32 MA
61796,,0,,,,,,,,1150,103950,SHRIRAMPUR,W3,W3,,32 MA,OEM,32 MA
61797,,0,,,,,,,,1150,104017,UPPAL,S6,S6,,18 FT,OEM,32 MA
61795,,0,,,,,,,,1150,104672,BATHINDA,N5,N5,,32 MA,OEM,32 MA
61794,,0,,,,,,,,1150,104676,GUWAHATI,E4,E4,,32 MA,OEM,32 MA
61793,,0,,,,,,,,1150,104687,PITHAMPUR OE GODOWN,W4,W4,,32 MA,OEM,32 MA
61792,,0,,,,,,,,1150,104428,BARKAKANA,E3,E3,,32 MA,OEM,32 MA
61790,,0,,,,,,,,1150,104963,MALANJKHAND,W4,W4,,32 MA,OEM,32 MA
61791,,0,,,,,,,,1150,104932,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61787,,0,,,,,,,,1150,104699,BURDWAN,E4,E4,,32 MA,OEM,32 MA
61788,,0,,,,,,,,1150,106342,TIRUVALLA,S6,S6_3,,18 FT,OEM,32 MA
61789,,0,,,,,,,,1150,106823,BILASPUR,W4,W4,,32 MA,OEM,32 MA
61784,,0,,,,,,,,1150,107767,NAVI MUMBAI,W3,W3,,32 MA,OEM,32 MA
61785,,0,,,,,,,,1150,107382,KALARANGIATTA,E4,E4,,32 MA,OEM,32 MA
61786,,0,,,,,,,,1150,107404,BARMANA,N5,N5,,32 MA,OEM,32 MA
61781,,0,,,,,,,,1150,107424,LAKHERI,N6,N6,,32 MA,OEM,32 MA
61782,,0,,,,,,,,1150,107917,LONI,N4,N4,,32 MA,OEM,32 MA
61783,,0,,,,,,,,1150,108076,CHITTORGARH,N6,N6,,32 MA,OEM,32 MA
61780,,0,,,,,,,,1150,109026,HYDERABAD,S6,S6,,18 FT,OEM,32 MA
61777,,0,,,,,,,,1150,109402,VISAKHAPATNAM,S6,S6_1,,18 FT,OEM,32 MA
61778,,0,,,,,,,,1150,108540,JAIPUR,N6,N6,,32 MA,OEM,32 MA
61779,,0,,,,,,,,1150,109304,SOMAJIGUDA,S6,S6,,18 FT,OEM,32 MA
61775,,0,,,,,,,,1150,109333,BELLARY,S6,S6_2,,18 FT,OEM,32 MA
61776,,0,,,,,,,,1150,109374,BIKANER,N6,N6,,32 MA,OEM,32 MA
61774,,0,,,,,,,,1150,109677,BILASPUR,W4,W4,,32 MA,OEM,32 MA
61771,,0,,,,,,,,1150,109816,CHENNAI,S8,S8,,18 FT,OEM,32 MA
61772,,0,,,,,,,,1150,109710,KHALARI,E4,E4,,32 MA,OEM,32 MA
61773,,0,,,,,,,,1150,109614,KHAMMAM,S6,S6,,18 FT,OEM,32 MA
61770,,0,,,,,,,,1150,109883,RAIGAD,W3,W3,,18 FT,OEM,18 FT
61767,,0,,,,,,,,1150,110728,RANCHI,E3,E3,,32 MA,OEM,32 MA
61768,,0,,,,,,,,1150,110674,RAIGARH,W3,W3,,18 FT,OEM,18 FT
61769,,0,,,,,,,,1150,109814,ANGUL,E4,E4,,32 MA,OEM,32 MA
61766,,0,,,,,,,,1150,110132,RAIPUR,W4,W4,,32 MA,OEM,32 MA
61764,,0,,,,,,,,1150,110903,SULI,N5,N5,,32 MA,OEM,32 MA
61765,,0,,,,,,,,1150,110904,RAURI,N5,N5,,32 MA,OEM,32 MA
61761,,0,,,,,,,,1150,111080,BACHRA,E3,E3,,32 MA,OEM,32 MA
61763,,0,,,,,,,,1150,111210,KADAPA,S6,S6_1,,18 FT,OEM,32 MA
61762,,0,,,,,,,,1150,111161,DHANBAD,E3,E3,,32 MA,OEM,32 MA
61758,,0,,,,,,,,1150,111200,JAIPUR,N6,N6,,32 MA,OEM,32 MA
61759,,0,,,,,,,,1150,111211,RAIPUR,W4,W4,,32 MA,OEM,32 MA
61760,,0,,,,,,,,1150,111219,GULBARGA,S6,S6_2,,18 FT,OEM,32 MA
61755,,0,,,,,,,,1150,111656,NOIDA,N4,N4,,32 MA,OEM,32 MA
61756,,0,,,,,,,,1150,111409,BARODA,W3,W3_1,,32 MA,OEM,32 MA
61757,,0,,,,,,,,1150,111408,ILKAL,S6,S6_2,,18 FT,OEM,32 MA
61754,,0,,,,,,,,1150,111932,RAJSAMAND,N6,N6,,32 MA,OEM,32 MA
61751,,0,,,,,,,,1150,112272,HYDERABAD,S6,S6,,18 FT,OEM,32 MA
61752,,0,,,,,,,,1150,112168,SONEBHADRA,N4,N4,,32 MA,OEM,32 MA
61753,,0,,,,,,,,1150,111880,RAIPUR,W4,W4,,32 MA,OEM,32 MA
61748,,0,,,,,,,,1150,112389,NAGPUR,W3,W3,,32 MA,OEM,32 MA
61749,,0,,,,,,,,1150,112067,SINGRAULI,W4,W4,,18 FT,OEM,18 FT
61750,,0,,,,,,,,1150,112268,VARANASI,N4,N4_1,,32 MA,OEM,32 MA
61746,,0,,,,,,,,1150,112519,KANPUR,N4,N4_1,,32 MA,OEM,32 MA
61747,,0,,,,,,,,1150,112331,RAIGARH,W3,W3,,18 FT,OEM,18 FT
61744,,0,,,,,,,,1150,112646,KAMALAPURAM,S6,S6_1,,18 FT,OEM,32 MA
61745,,0,,,,,,,,1150,112578,AHMEDABAD,W3,W3_1,,32 MA,OEM,32 MA
61742,,0,,,,,,,,1150,112868,AHMEDABAD,W3,W3_1,,32 MA,OEM,32 MA
61743,,0,,,,,,,,1150,112720,SURAT,W3,W3_1,,32 MA,OEM,32 MA
61739,,0,,,,,,,,1150,113013,RAIGAD,W3,W3,,18 FT,OEM,18 FT
61740,,0,,,,,,,,1150,113125,SATNA,W4,W4,,32 MA,OEM,32 MA
61741,,0,,,,,,,,1150,112639,BARBIL,E4,E4,,32 MA,OEM,32 MA
61737,,0,,,,,,,,1150,113769,NERUL,W3,W3,,32 MA,OEM,32 MA
61738,,0,,,,,,,,1150,112967,MULUND (E),W3,W3,,32 MA,OEM,32 MA
61735,,0,,,,,,,,1150,113366,LAKHANPUR,E4,E4,,32 MA,OEM,32 MA
61736,,0,,,,,,,,1150,113144,KORBA,W4,W4,,32 MA,OEM,32 MA
61732,,0,,,,,,,,1150,113918,BUDAWADA,S6,S6_1,,18 FT,OEM,32 MA
61733,,0,,,,,,,,1150,113837,AMBIKAPUR,W4,W4,,32 MA,OEM,32 MA
61734,,0,,,,,,,,1150,113371,CHANDRAPUR,W3,W3,,32 MA,OEM,32 MA
61730,,0,,,,,,,,1150,113587,INDORE,W4,W4,,32 MA,OEM,32 MA
61731,,0,,,,,,,,1150,113779,CHILLAKUR,S6,S6_1,,18 FT,OEM,32 MA
61728,,0,,,,,,,,1150,114031,GANDHIDHAM,W3,W3_1,,32 MA,OEM,32 MA
61729,,0,,,,,,,,1150,114053,NEW DELHI,N4,N4,,32 MA,OEM,32 MA
61725,,0,,,,,,,,1150,114269,TINSUKIA,E4,E4,,32 MA,OEM,32 MA
61726,,0,,,,,,,,1150,114089,CHINCHOLI,S6,S6_2,,18 FT,OEM,32 MA
61727,,0,,,,,,,,1150,114059,MUMBAI,W3,W3,,32 MA,OEM,32 MA
61724,,0,,,,,,,,1150,114197,BHOPAL,W4,W4,,32 MA,OEM,32 MA
61722,,0,,,,,,,,1150,114146,BARMER,N6,N6,,32 MA,OEM,32 MA
61723,,0,,,,,,,,1150,114218,SONEBHADRA,N4,N4,,32 MA,OEM,32 MA
61721,,0,,,,,,,,1150,114299,TANDWA,E3,E3,,32 MA,OEM,32 MA
61718,,0,,,,,,,,1150,114436,KARIMNAGAR,S6,S6,,18 FT,OEM,32 MA
61719,,0,,,,,,,,1150,114244,BHEEMASAMUDRA,S6,S6_2,,18 FT,OEM,32 MA
61720,,0,,,,,,,,1150,114332,SURAT,W3,W3_1,,32 MA,OEM,32 MA
61716,,0,,,,,,,,1150,114485,SINGRAULI,W4,W4,,18 FT,OEM,18 FT
61717,,0,,,,,,,,1150,114366,BARODA,W3,W3_1,,32 MA,OEM,32 MA
61715,,0,,,,,,,,1150,114449,GANDHIDHAM,W3,W3_1,,32 MA,OEM,32 MA
61714,,0,,,,,,,,1150,114489,NOIDA,N4,N4,,32 MA,OEM,32 MA
61711,,0,,,,,,,,1150,114580,HYDERABAD,S6,S6,,18 FT,OEM,32 MA
61712,,0,,,,,,,,1150,114496,MUNDRA,W3,W3_1,,32 MA,OEM,32 MA
61713,,0,,,,,,,,1150,114507,JHARGRAM,E4,E4,,32 MA,OEM,32 MA
61708,,0,,,,,,,,1150,114684,DUNGURIPALI,E4,E4,,32 MA,OEM,32 MA
61709,,0,,,,,,,,1150,114722,UDAIPUR,N6,N6,,32 MA,OEM,32 MA
61710,,0,,,,,,,,1150,114646,JASAI,W3,W3,,32 MA,OEM,32 MA
61706,,0,,,,,,,,1150,114776,SONEBHADRA,N4,N4,,32 MA,OEM,32 MA
61707,,0,,,,,,,,1150,114775,KARIMNAGAR,S6,S6,,18 FT,OEM,32 MA
61703,,0,,,,,,,,1150,114921,VAYOR,W3,W3,,32 MA,OEM,32 MA
61704,,0,,,,,,,,1150,114831,NAGPUR,W3,W3,,32 MA,OEM,32 MA
61705,,0,,,,,,,,1150,114825,URIMARI,E3,E3,,32 MA,OEM,32 MA
61700,,0,,,,,,,,1150,115009,TALCHER,E4,E4,,32 MA,OEM,32 MA
61701,,0,,,,,,,,1150,114971,CHAKAN,W3,W3,,32 MA,OEM,32 MA
61702,,0,,,,,,,,1150,114849,DAITARI,E4,E4,,32 MA,OEM,32 MA
61699,,0,,,,,,,,1150,115002,CHANDRAPUR,W3,W3,,32 MA,OEM,32 MA
61696,,0,,,,,,,,1150,115041,NAGPUR,W3,W3,,32 MA,OEM,32 MA
61697,,0,,,,,,,,1150,115053,NAKHATRANA,W3,W3,,32 MA,OEM,32 MA
61698,,0,,,,,,,,1150,114926,BARODA,W3,W3_1,,32 MA,OEM,32 MA
61693,,0,,,,,,,,1150,115112,KURNOOL,S6,S6_1,,18 FT,OEM,32 MA
61694,,0,,,,,,,,1150,115111,ALLAGADDA,S6,S6_1,,18 FT,OEM,32 MA
61695,,0,,,,,,,,1150,115001,BARMER,N6,N6,,32 MA,OEM,32 MA
61690,,0,,,,,,,,1150,115150,LALBAUGH,W3,W3,,32 MA,OEM,32 MA
61691,,0,,,,,,,,1150,115215,DAMAGORIA,E4,E4,,32 MA,OEM,32 MA
61692,,0,,,,,,,,1150,115089,PANVEL,W3,W3,,32 MA,OEM,32 MA
61688,,0,,,,,,,,1150,115231,DHANBAD,E3,E3,,32 MA,OEM,32 MA
61689,,0,,,,,,,,1150,115229,UMARSAR,W3,W3,,32 MA,OEM,32 MA
61685,,0,,,,,,,,1150,115234,NAGPUR,W3,W3,,32 MA,OEM,32 MA
61686,,0,,,,,,,,1150,115273,NAGPUR,W3,W3,,32 MA,OEM,32 MA
61687,,0,,,,,,,,1150,115243,CHITHARA,S6,S6_3,,18 FT,OEM,32 MA
61683,,0,,,,,,,,1150,115319,VADASSERIKARA,S6,S6_3,,18 FT,OEM,32 MA
61684,,0,,,,,,,,1150,115298,PAWANE,W3,W3,,32 MA,OEM,32 MA
61681,,0,,,,,,,,1150,115316,SARAIDHELA,E3,E3,,32 MA,OEM,32 MA
61682,,0,,,,,,,,1150,115330,NAGPUR,W3,W3,,32 MA,OEM,32 MA
61678,,0,,,,,,,,1150,115482,DHANBAD,E3,E3,,32 MA,OEM,32 MA
61679,,0,,,,,,,,1150,115379,KUSUNDA,E3,E3,,32 MA,OEM,32 MA
61680,,0,,,,,,,,1150,115439,DHANBAD,E3,E3,,32 MA,OEM,32 MA
61677,,0,,,,,,,,1150,290188,NOIDA,N4,N4,,32 MA,OEM,32 MA
61675,,0,,,,,,,,1150,290202,SINGRAULI,W4,W4,,18 FT,OEM,18 FT
61676,,0,,,,,,,,1150,290213,RAIGAD,W3,W3,,18 FT,OEM,18 FT
61674,,0,,,,,,,,1150,290204,SINGRAULI,W4,W4,,18 FT,OEM,18 FT
61673,,0,,,,,,,,1150,400003,CHAKAN OE GODOWN,W3,W3,,32 MA,OEM,32 MA
61670,,0,,,,,,,,1150,400009,ORAGADAM OE,S8,S8,,18 FT,OEM,32 MA
61671,,0,,,,,,,,1150,400005,TRIVANDRUM,S6,S6_3,,18 FT,OEM,32 MA
61672,,0,,,,,,,,1150,290214,HOSUR,S8,S8,,18 FT,OEM,32 MA
61669,,0,,,,,,,,1150,400006,PUNE OE GODOWN,W3,W3,,32 MA,OEM,32 MA
61666,,0,,,,,,,,1150,400013,RAMPUR,N5,N5,,32 MA,OEM,32 MA
61667,,0,,,,,,,,1150,400011,HARIDWAR OE,N5,N5,,32 MA,OEM,32 MA
61668,,0,,,,,,,,1150,400010,PUNE,W3,W3,,32 MA,OEM,32 MA
61665,,0,,,,,,,,1150,400018,JAMNAGAR OE,W3,W3_1,,32 MA,OEM,32 MA
61664,,0,,,,,,,,1150,400021,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61663,,0,,,,,,,,1150,400017,NASIK OE,W3,W3,,32 MA,OEM,32 MA
61662,,0,,,,,,,,1150,400019,PUNE OE GODOWN,W3,W3,,32 MA,OEM,32 MA
61661,,0,,,,,,,,1150,400020,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61660,,0,,,,,,,,1150,400024,MADURAI OE,S8,S8,,18 FT,OEM,32 MA
61659,,0,,,,,,,,1150,400023,RAJKOT,W3,W3_1,,32 MA,OEM,32 MA
61658,,0,,,,,,,,1150,400025,FARIDABAD OE GODOWN,N6,N6,,32 MA,OEM,32 MA
61656,,0,,,,,,,,1150,400027,BANGALORE OE,S6,S6_2,,18 FT,OEM,32 MA
61657,,0,,,,,,,,1150,400028,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61655,,0,,,,,,,,1150,400031,HOSUR OE,S7,S7,,18 FT,OEM,32 MA
61654,,0,,,,,,,,1150,400032,FARIDABAD OE GODOWN,N6,N6,,32 MA,OEM,32 MA
61653,,0,,,,,,,,1150,400034,PUNE OE GODOWN,W3,W3,,32 MA,OEM,32 MA
61652,,0,,,,,,,,1150,400035,JAMSHEDPUR OE GODOWN,E3,E3,,32 MA,OEM,32 MA
61651,,0,,,,,,,,1150,400039,MANDIDEEP OE GODOWN,W4,W4,,32 MA,OEM,32 MA
61650,,0,,,,,,,,1150,400038,AURANGABAD OE,W3,W3,,32 MA,OEM,32 MA
61649,,0,,,,,,,,1150,400041,FARIDABAD OE GODOWN,N6,N6,,32 MA,OEM,32 MA
61648,,0,,,,,,,,1150,400040,PUNE OE GODOWN,W3,W3,,32 MA,OEM,32 MA
61647,,0,,,,,,,,1150,400042,PUNE OE GODOWN,W3,W3,,32 MA,OEM,32 MA
61646,,0,,,,,,,,1150,400043,NAGPUR OE GODOWN,W3,W3,,32 MA,OEM,32 MA
61645,,0,,,,,,,,1150,400047,DODDABALLAPUR OE,S6,S6_2,,18 FT,OEM,32 MA
61644,,0,,,,,,,,1150,400044,AMBALA OE GODOWN,N5,N5,,32 MA,OEM,32 MA
61643,,0,,,,,,,,1150,400054,MADURAI OE,S8,S8,,18 FT,OEM,32 MA
61642,,0,,,,,,,,1150,400045,AMBALA OE GODOWN,N5,N5,,32 MA,OEM,32 MA
61641,,0,,,,,,,,1150,400056,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61639,,0,,,,,,,,1150,400057,FARIDABAD OE GODOWN,N6,N6,,32 MA,OEM,32 MA
61640,,0,,,,,,,,1150,400051,AMBALA OE GODOWN,N5,N5,,32 MA,OEM,32 MA
61637,,0,,,,,,,,1150,400058,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61638,,0,,,,,,,,1150,400059,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61636,,0,,,,,,,,1150,400060,ZAHEERABAD OE,S6,S6,,18 FT,OEM,32 MA
61635,,0,,,,,,,,1150,400061,ZAHEERABAD OE,S6,S6,,18 FT,OEM,32 MA
61634,,0,,,,,,,,1150,400063,TIRUVALLUR OE,S8,S8,,18 FT,OEM,32 MA
61633,,0,,,,,,,,1150,400062,KOLKATA OE,E4,E4,,32 MA,OEM,32 MA
61632,,0,,,,,,,,1150,400066,PITHAMPUR OE GODOWN,W4,W4,,32 MA,OEM,32 MA
61631,,0,,,,,,,,1150,400068,CHENNAI OE GODOWN,S8,S8,,18 FT,OEM,32 MA
61630,,0,,,,,,,,1150,400071,KOLAR OE,S6,S6_2,,18 FT,OEM,32 MA
61629,,0,,,,,,,,1150,400074,CHENGELPET OE,S8,S8_1,,32 SA,OEM,32 MA
61628,,0,,,,,,,,1150,400073,SRIPERUMBUDUR,S8,S8,,18 FT,OEM,32 MA
61627,,0,,,,,,,,1150,400075,BARAMATI OE,W3,W3,,32 MA,OEM,32 MA
61625,,0,,,,,,,,1150,400076,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61626,,0,,,,,,,,1150,400077,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61622,,0,,,,,,,,1150,400078,ENNORE OE,S8,S8,,18 FT,OEM,32 MA
61623,,0,,,,,,,,1150,400083,FARIDABAD OE GODOWN,N6,N6,,32 MA,OEM,32 MA
61624,,0,,,,,,,,1150,400089,HARIDWAR OE,N5,N5,,32 MA,OEM,32 MA
61621,,0,,,,,,,,1150,400081,RAJKOT,W3,W3_1,,32 MA,OEM,32 MA
61620,,0,,,,,,,,1150,400090,KOLAR,S6,S6_2,,18 FT,OEM,32 MA
61619,,0,,,,,,,,1150,400121,RUDRAPUR OE GODOWN,N5,N5,,32 MA,OEM,32 MA
61618,,0,,,,,,,,1150,400126,LUCKNOW OE GODOWN,N4,N4_1,,32 MA,OEM,32 MA
61617,,0,,,,,,,,1150,400171,KANCHEEPURAM OE,S8,S8_1,,32 SA,OEM,32 MA
61616,,0,,,,,,,,1150,400147,RANIPET OE,S8,S8,,18 FT,OEM,32 MA
61615,,0,,,,,,,,1150,400151,RUDRAPUR OE GODOWN,N5,N5,,32 MA,OEM,32 MA
61614,,0,,,,,,,,1150,400181,JAMSHEDPUR OE GODOWN,E3,E3,,32 MA,OEM,32 MA
61613,,0,,,,,,,,1150,400176,CHAKAN OE GODOWN,W3,W3,,32 MA,OEM,32 MA
61612,,0,,,,,,,,1150,400182,CHAKAN OE GODOWN,W3,W3,,32 MA,OEM,32 MA
61611,,0,,,,,,,,1150,400206,PALWAL OE,N5,N5,,32 MA,OEM,32 MA
61609,,0,,,,,,,,1150,400186,BANGALORE OE GODOWN,S6,S6_2,,18 FT,OEM,32 MA
61610,,0,,,,,,,,1150,400191,CHAKAN OE GODOWN,W3,W3,,32 MA,OEM,32 MA
61608,,0,,,,,,,,1150,400196,SRIPERUMBUDUR,S8,S8,,18 FT,OEM,32 MA
61607,,0,,,,,,,,1150,400207,CHENNAI OE,S8,S8,,18 FT,OEM,32 MA
61606,,0,,,,,,,,1150,400226,CHENNAI OE,S8,S8,,18 FT,OEM,32 MA
61605,,0,,,,,,,,1150,400211,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61604,,0,,,,,,,,1150,400221,SANAND OE GODOWN,W3,W3_1,,32 MA,OEM,32 MA
61603,,0,,,,,,,,1150,400236,BULDHANA,W3,W3,,32 MA,OEM,32 MA
61602,,0,,,,,,,,1150,400281,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61601,,0,,,,,,,,1150,400241,RAJKOT,W3,W3_1,,32 MA,OEM,32 MA
61600,,0,,,,,,,,1150,400293,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61599,,0,,,,,,,,1150,400271,ENNORE OE,S8,S8,,18 FT,OEM,32 MA
61598,,0,,,,,,,,1150,400294,AMBALA OE GODOWN,N5,N5,,32 MA,OEM,32 MA
61597,,0,,,,,,,,1150,400286,GURGAON OE GODOWN,N4,N4,,32 MA,OEM,32 MA
61596,,0,,,,,,,,1150,400295,PITHAMPUR OE GODOWN,W4,W4,,32 MA,OEM,32 MA
