Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,TruckDemandFinal
1130,1130,8304,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,1
1130,1130,8305,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,3
1130,1130,8306,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,2
1130,1130,8311,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,1
1130,1130,8312,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,2
1130,1130,8313,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,1
1130,1130,8315,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,1
1130,1130,8351,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,2
1130,1130,8352,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,5
1130,1130,8353,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,2
1130,1130,8354,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,1
1130,1130,8355,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,1
1130,1130,8356,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,2
1130,1130,104687,W6,W6,,OEM,,,,,32 MA,3
1130,1130,400035,E6,E6,,OEM,,,,,32 MA,1
1130,1130,400071,S9,S9_3,,OEM,,,,,32 MA,4
1130,1130,400196,S5,S5_1,,OEM,,,,,18 FT,7
1130,1130,400349,W6,W6,,OEM,,,,,32 MA,2
1140,1140,4000,S9,S9_4,,EXPORT,,,,,32 MA,15
1140,1140,4002,E1,E1,,EXPORT,,,,,32 MA,2
1140,1140,4003,S9,S9_4,,EXPORT,,,,,32 MA,3
1140,1140,5001,N1,N1,5050,DEPOT,N2,N2,DEPOT,32 MA,32 MA,1
1140,1140,5102,N3,N3,5120,DEPOT,N3,N3,DEPOT,32 MA,32 MA,1
1140,1140,5103,N3,N3,5120,DEPOT,N3,N3,DEPOT,32 MA,32 MA,1
1140,1140,5104,N3,N3,5120,DEPOT,N3,N3,DEPOT,32 MA,32 MA,1
1140,1140,5106,N3,N3,5120,DEPOT,N3,N3,DEPOT,32 MA,32 MA,1
1140,1140,5152,N1,N1_1,5050,DEPOT,N2,N2,DEPOT,32 MA,32 MA,1
1140,1140,5203,N1,N1_1,5120,DEPOT,N3,N3,DEPOT,32 MA,32 MA,1
1140,1140,6001,E2,E2,6000,DEPOT,E2,E2,DEPOT,32 MA,32 MA,1
1140,1140,6012,E2,E2,6000,DEPOT,E2,E2,DEPOT,32 MA,18 FT,1
1140,1140,6013,E2,E2,6000,DEPOT,E2,E2,DEPOT,32 MA,32 MA,1
1140,1140,6053,E2,E2,6053,DEPOT,E2,E2,DEPOT,32 MA,32 MA,3
1140,1140,6102,E2,E2,6102,DEPOT,E2,E2,DEPOT,32 MA,32 MA,3
1140,1140,6201,E1,E1,6200,DEPOT,E1,E1,DEPOT,32 MA,32 MA,1
1140,1140,6202,E1,E1,6200,DEPOT,E1,E1,DEPOT,32 MA,32 MA,1
1140,1140,6203,E1,E1,6200,DEPOT,E1,E1,DEPOT,32 MA,32 MA,1
1140,1140,6204,E1,E1,6200,DEPOT,E1,E1,DEPOT,32 MA,32 MA,1
1140,1140,6206,E1,E1,6200,DEPOT,E1,E1,DEPOT,32 MA,32 MA,1
1140,1140,7051,W1,W1,7051,DEPOT,W1,W1,DEPOT,32 MA,32 MA,1
1140,1140,7102,W1,W1,7102,DEPOT,W1,W1,DEPOT,32 MA,32 MA,1
1140,1140,7105,W1,W1,8150,DEPOT,S9,S9_4,DEPOT,18 FT,32 MA,1
1140,1140,7151,W1,W1,7150,DEPOT,W1,W1,DEPOT,32 MA,32 MA,1
1140,1140,7152,W1,W1,7152,DEPOT,W1,W1,DEPOT,32 MA,32 MA,2
1140,1140,7153,W1,W1,7150,DEPOT,W1,W1,DEPOT,32 MA,32 MA,1
1140,1140,7251,W2,W2,7250,DEPOT,W2,W2,DEPOT,32 MA,32 MA,1
1140,1140,8001,S2,S2,8010,DEPOT,S2,S2,DEPOT,18 FT,18 FT,1
1140,1140,8003,S9,S9_4,8010,DEPOT,S2,S2,DEPOT,18 FT,32 MA,1
1140,1140,8005,S2,S2,8010,DEPOT,S2,S2,DEPOT,18 FT,18 FT,1
1140,1140,8006,S2,S2,8010,DEPOT,S2,S2,DEPOT,18 FT,18 FT,1
1140,1140,8053,S2,S2,8150,DEPOT,S9,S9_4,DEPOT,18 FT,18 FT,1
1140,1140,8054,S2,S2,8010,DEPOT,S2,S2,DEPOT,18 FT,18 FT,1
1140,1140,8055,S2,S2,8150,DEPOT,S9,S9_4,DEPOT,18 FT,18 FT,1
1140,1140,8102,S2,S2,8110,DEPOT,S2,S2,DEPOT,18 FT,18 FT,1
1140,1140,8103,S2,S2,8110,DEPOT,S2,S2,DEPOT,18 FT,18 FT,1
1140,1140,8104,S2,S2,8110,DEPOT,S2,S2,DEPOT,18 FT,18 FT,1
1140,1140,8110,S2,S2,8110,DEPOT,S2,S2,DEPOT,18 FT,18 FT,1
1140,1140,8151,S3,S3,8150,DEPOT,S9,S9_4,DEPOT,18 FT,18 FT,1
1140,1140,8153,S3,S3,8150,DEPOT,S9,S9_4,DEPOT,18 FT,18 FT,1
1140,1140,8251,S3,S3,8150,DEPOT,S9,S9_4,DEPOT,18 FT,18 FT,3
1140,1140,8252,S3,S3,8150,DEPOT,S9,S9_4,DEPOT,18 FT,18 FT,1
1140,1140,8253,S3,S3,8300,DEPOT,S1,S1_1,DEPOT,18 FT,18 FT,1
