Plant,SalesOffice,Material,Demand,TruckType,SubCluster,Cluster,RDC,ORGTruckType,DestCategory,PreferredTruckType,RDCSubCluster,RDCCluster,RDCORGTruckType,RDCDestCategory,ClubPlant,oldTruckType,Tyres,DemandTruck
1150,400307,29147400,8,32 MA,E4,E4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,26,0.3076923076923077
1150,400311,21173600,17000,32 MA,S7,S7,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,5200,3.269230769230769
1150,400327,13078330,400,32 MA,S9_5,S9,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,240,1.6666666666666667
1150,400327,33288600,400,32 MA,S9_5,S9,,18 FT,OEM,32 MA,,,,,1150/1180,18 FT,2000,0.2
1150,400329,13078330,400,32 MA,W3,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,240,1.6666666666666667
1150,400329,13098360,100,32 MA,W3,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,200,0.5
1150,400329,14138640,50,32 MA,W3,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,560,0.08928571428571429
1150,400329,33288500,400,32 MA,W3,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,7000,0.05714285714285714
1150,400350,21173600,13000,32 MA,W3_1,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,5200,2.5
1150,400353,21178040,7000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,4685,1.4941302027748133
1160,104687,11332580,600,32 MA,W2,W2,,32 MA,OEM,32 MA,,,,,1160,32 MA,200,3
1160,104687,11333380,200,32 MA,W2,W2,,32 MA,OEM,32 MA,,,,,1160,32 MA,200,1
1160,400017,16341050,1200,32 MA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 MA,793,1.5132408575031526
1160,400031,11331980,400,18 FT,S1,S1,,18 FT,OEM,32 MA,,,,,1160,18 FT,100,4
1160,400031,11332580,700,18 FT,S1,S1,,18 FT,OEM,32 MA,,,,,1160,18 FT,100,7
1160,400035,11331980,600,32 MA,E1,E1,,32 MA,OEM,32 MA,,,,,1160,32 MA,200,3
1160,400035,11332580,2750,32 MA,E1,E1,,32 MA,OEM,32 MA,,,,,1160,32 MA,200,13.75
1160,400060,18360230,4500,32 MA,S9_6,S9,,18 FT,OEM,32 MA,,,,,1160,18 FT,1751,2.5699600228440893
1160,400074,16361041,2400,18 FT,S1_3,S1,,18 FT,OEM,32 MA,,,,,1160,32 SA,350,6.857142857142857
1160,400074,16370541,480,18 FT,S1_3,S1,,18 FT,OEM,32 MA,,,,,1160,32 SA,425,1.1294117647058823
1160,400077,19364541,2400,32 MA,N1_2,N1,,32 MA,OEM,32 MA,,,,,1160,32 SA,899,2.6696329254727473
1160,400077,19364721,2000,32 MA,N1_2,N1,,32 MA,OEM,32 MA,,,,,1160,32 SA,1063,1.881467544684854
1160,400078,11331980,400,18 FT,S1_1,S1,,18 FT,OEM,32 MA,,,,,1160,18 FT,100,4
1160,400078,11332580,300,18 FT,S1_1,S1,,18 FT,OEM,32 MA,,,,,1160,18 FT,100,3
1160,400171,18340821,1600,18 FT,S1_3,S1,,18 FT,OEM,32 MA,,,,,1160,18 FT,500,3.2
1160,400182,18382541,1300,32 SA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 SA,800,1.625
1160,400182,18390181,500,32 SA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 SA,876,0.5707762557077626
1160,400186,18390201,3700,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1160,32 SA,400,9.25
1160,400186,19364701,400,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1160,32 SA,400,1
1160,400191,11331980,100,32 MA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 MA,200,0.5
1160,400191,11332580,100,32 MA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 MA,200,0.5
1160,400191,18391221,5000,32 SA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 SA,784,6.377551020408164
1160,400211,18311121,1500,32 MA,N1_2,N1,,32 MA,OEM,32 MA,,,,,1160,32 MA,1563,0.9596928982725528
1160,400211,18340561,4000,32 MA,N1_2,N1,,32 MA,OEM,32 MA,,,,,1160,32 MA,1600,2.5
1160,400211,18340861,4000,32 MA,N1_2,N1,,32 MA,OEM,32 MA,,,,,1160,32 MA,1272,3.1446540880503147
1160,400211,18381141,3000,32 MA,N1_2,N1,,32 MA,OEM,32 MA,,,,,1160,32 SA,907,3.3076074972436604
1160,400299,12371970,600,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1160,32 SA,180,3.3333333333333335
1160,400303,11331980,900,32 MA,N2,N2,,32 MA,OEM,32 MA,,,,,1160,32 MA,200,4.5
1160,400303,11332580,1300,32 MA,N2,N2,,32 MA,OEM,32 MA,,,,,1160,32 MA,200,6.5
1160,400323,18390181,800,32 MA,N1_2,N1,,32 MA,OEM,32 MA,,,,,1160,32 SA,1063,0.7525870178739417
1160,400331,18382041,1600,32 SA,W1,W1,,32 MA,OEM,32 MA,,,,,1160,32 SA,950,1.6842105263157894
1170,400035,11332580,1250,32 MA,E1,E1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,200,6.25
1170,400126,11331980,800,32 MA,N1_1,N1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,200,4
1170,400126,11332580,1100,32 MA,N1_1,N1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,200,5.5
1170,400126,25398280,100,32 MA,N1_1,N1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,170,0.5882352941176471
1170,400196,11331980,500,18 FT,S1_1,S1,,18 FT,OEM,32 MA,,,,,1170/1190,18 FT,100,5
1170,400196,11332580,1120,18 FT,S1_1,S1,,18 FT,OEM,32 MA,,,,,1170/1190,18 FT,100,11.2
1180,400011,16350361,1000,32 SA,N5,N5,,32 SA,OEM,32 MA,,,,,1150/1180,32 SA,521,1.9193857965451055
1180,400017,16350721,300,32 MA,W3,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,724,0.4143646408839779
1180,400021,21173600,14000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,5200,2.6923076923076925
1180,400074,16331621,280,32 SA,S8_1,S8,,32 SA,OEM,32 MA,,,,,1150/1180,32 SA,360,0.7777777777777778
1180,400074,16332601,1120,32 SA,S8_1,S8,,32 SA,OEM,32 MA,,,,,1150/1180,32 SA,360,3.111111111111111
1180,400076,16361181,5000,32 SA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 SA,638,7.836990595611285
1180,400076,18360201,3000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,1751,1.7133066818960594
1180,400076,18381161,1500,32 SA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 SA,800,1.875
1180,400171,16350621,1400,32 SA,S8_1,S8,,32 SA,OEM,32 MA,,,,,1150/1180,32 SA,595,2.3529411764705883
1180,400211,18340561,9000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,1600,5.625
1180,400211,18360201,1200,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,1751,0.6853226727584237
1180,400211,18381081,7500,32 SA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 SA,800,9.375
1180,400211,18381141,1000,32 SA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 SA,800,1.25
1180,400221,18310761,300,32 MA,W3_1,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,1876,0.15991471215351813
1180,400286,21173600,16000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,5200,3.076923076923077
1180,400304,28374460,3500,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,1981,1.7667844522968197
1180,400314,28374480,7500,32 MA,N6,N6,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,1981,3.7859666834931853
1190,400003,20626120,5000,32 MA,W1,W1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,1782,2.8058361391694726
1190,400003,20695220,5000,32 MA,W1,W1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,3042,1.643655489809336
1190,400003,20816140,2000,32 MA,W1,W1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,2291,0.8729812309035355
1190,400020,21173600,20000,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,5200,3.8461538461538463
1190,400021,20856240,2000,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,3583,0.5581914596706671
1190,400058,20139330,500,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,3265,0.15313935681470137
1190,400058,27169330,500,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,3561,0.14040999719180006
1190,400286,20856240,2000,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,3583,0.5581914596706671
1190,400292,20856240,1000,32 MA,N2,N2,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,3583,0.27909572983533354
1190,400292,20856500,1500,32 MA,N2,N2,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,3583,0.4186435947530003
1190,400311,21173600,14000,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1170/1190,18 FT,1750,8
1190,400334,21173600,15000,18 FT,S1_1,S1,,18 FT,OEM,32 MA,,,,,1170/1190,18 FT,1750,8.571428571428571
1190,400353,21173600,5000,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1170/1190,32 MA,5200,0.9615384615384616

