Plant,SalesOffice,Material,Demand,TruckType,SubCluster,Cluster,RDC,ORGTruckType,DestCategory,PreferredTruckType,RDCSubCluster,RDCCluster,RDCORGTruckType,RDCDestCategory,ClubPlant,oldTruckType,Tyres,DemandTruck
1110,400063,29156160,40,18 FT,S1_1,S1,,18 FT,OEM,32 MA,,,,,1110,18 FT,40,1
1110,400057,29156160,80,32 MA,N3,N3,,32 MA,OEM,32 MA,,,,,1110,32 MA,80,1
1110,400047,14128640,50,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1110,32 SA,450,0.1111111111111111
1110,400047,14118340,210,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1110,32 SA,400,0.525
1110,400047,13158340,50,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1110,32 SA,85,0.5882352941176471
1110,400047,13128360,140,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1110,32 SA,70,2
1110,400047,13118360,70,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1110,32 SA,70,1
1110,400044,13138340,100,32 MA,N2,N2,,32 MA,OEM,32 MA,,,,,1110,32 SA,170,0.5882352941176471
1110,400024,14118340,70,18 FT,S1,S1,,18 FT,OEM,32 MA,,,,,1110,32 SA,400,0.175
1110,400024,13118360,70,18 FT,S1,S1,,18 FT,OEM,32 MA,,,,,1110,32 SA,70,1
1150,104687,11170680,400,32 MA,W4,W4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,300,1.3333333333333333
1150,104687,12166880,160,32 MA,W4,W4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,500,0.32
1150,104687,50084400,160,32 MA,W4,W4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,9000,0.017777777777777778
1150,104932,27160100,4500,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3561,1.2636899747262005
1150,104932,27160200,4500,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3561,1.2636899747262005
1150,104932,27166230,5500,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,3561,1.5445099691098005
1150,400011,26143040,1000,32 SA,N5,N5,,32 MA,OEM,32 MA,,,,,1150/1180,32 SA,1079,0.9267840593141798
1150,400018,26111320,75,32 MA,W3_1,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,2523,0.029726516052318668
1150,400018,46011500,75,32 MA,W3_1,W3,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,30000,0.0025
1150,400020,21173600,13000,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,5200,2.5
1150,400020,74065500,12,32 MA,N4,N4,,32 MA,OEM,32 MA,,,,,1150/1180,32 MA,14000,0.0008571428571428571
