Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck,FullTruckDemand,PartialTruckDemand,PartialTruckDemand_PreferredTruckType,Month,Period,Year
1150,1150/1180,7157,W3,W3_2,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,1.8216072662060117,1,0.8216072662060117,0.8216072662060117,May,01,2016
1150,1150/1180,7161,W3,W3,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.9346380076175927,0,0.9346380076175927,0.9346380076175927,May,01,2016
1150,1150/1180,7250,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,1.6810962773048646,1,0.6810962773048646,0.6810962773048646,May,01,2016
1150,1150/1180,7251,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,3.3390409432777814,3,0.33904094327778145,0.33904094327778145,May,01,2016
1150,1150/1180,7252,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,1.8803545157616919,1,0.8803545157616919,0.8803545157616919,May,01,2016
1150,1150/1180,7253,W4,W4,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,1.0194552953744778,1,0.019455295374477766,0.019455295374477766,May,01,2016
1150,1150/1180,7254,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.9246135674127766,0,0.9246135674127766,0.9246135674127766,May,01,2016
1150,1150/1180,7301,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,1.4526116818605634,1,0.45261168186056344,0.45261168186056344,May,01,2016
1150,1150/1180,7302,W4,W4,7302,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,3.79297418107035,3,0.7929741810703499,0.7929741810703499,May,01,2016
1150,1150/1180,7304,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.731405441093398,0,0.731405441093398,0.731405441093398,May,01,2016
1150,1150/1180,8001,S7,S7,8010,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,0.43294600544210804,0,0.43294600544210804,0.43294600544210804,May,01,2016
1150,1150/1180,8002,S7,S7,8010,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,0.3868076645113194,0,0.3868076645113194,0.3868076645113194,May,01,2016
1150,1150/1180,8003,S7,S7,8010,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,0.30374233165399667,0,0.30374233165399667,0.30374233165399667,May,01,2016
1150,1150/1180,8004,S7,S7,8010,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,0.5566223759021105,0,0.5566223759021105,0.5566223759021105,May,01,2016
1150,1150/1180,8005,S7,S7,8010,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,0.4403478897626734,0,0.4403478897626734,0.4403478897626734,May,01,2016
1150,1150/1180,8006,S6,S6_2,8010,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,1.5532862554112554,1,0.5532862554112554,0.2766431277056277,May,01,2016
1150,1150/1180,8010,S9,S9_5,8010,DEPOT,18 FT,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,0.22815323965595952,0,0.22815323965595952,0.45630647931191903,May,01,2016
1150,1150/1180,8051,S7,S7,7150,DEPOT,32 MA,18 FT,W3,W3,DEPOT,32 MA,32 MA,0.28954107606247725,0,0.28954107606247725,0.28954107606247725,May,01,2016
1150,1150/1180,8052,S7,S7,8010,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,0.7152830906903818,0,0.7152830906903818,0.7152830906903818,May,01,2016
1150,1150/1180,8053,S6,S6_2,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,1.1216201261701262,1,0.12162012617012619,0.06081006308506309,May,01,2016
1150,1150/1180,8054,S7,S7,8010,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,0.5255735108063021,0,0.5255735108063021,0.5255735108063021,May,01,2016
1150,1150/1180,8055,S6,S6_2,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,1.0112866744366744,1,0.011286674436674415,0.005643337218337208,May,01,2016
1150,1150/1180,8102,S6,S6_3,8110,DEPOT,32 MA,18 FT,S6,S6_3,DEPOT,18 FT,18 FT,2.5099256854256855,2,0.5099256854256855,0.25496284271284275,May,01,2016
1150,1150/1180,8103,S6,S6_3,8110,DEPOT,32 MA,18 FT,S6,S6_3,DEPOT,18 FT,18 FT,0.8434671717171718,0,0.8434671717171718,0.4217335858585859,May,01,2016
1150,1150/1180,8104,S9,S9_5,8110,DEPOT,32 MA,18 FT,S6,S6_3,DEPOT,18 FT,32 MA,0.6256162995725815,0,0.6256162995725815,0.6256162995725815,May,01,2016
1150,1150/1180,8105,S6,S6_3,8110,DEPOT,32 MA,18 FT,S6,S6_3,DEPOT,18 FT,18 FT,1.8546540404040401,1,0.8546540404040401,0.42732702020202007,May,01,2016
1150,1150/1180,8106,S6,S6_3,8110,DEPOT,32 MA,18 FT,S6,S6_3,DEPOT,18 FT,18 FT,1.1544898989898988,1,0.15448989898989884,0.07724494949494942,May,01,2016
1150,1150/1180,8107,S6,S6_3,8110,DEPOT,32 MA,18 FT,S6,S6_3,DEPOT,18 FT,18 FT,0.4946127705627706,0,0.4946127705627706,0.2473063852813853,May,01,2016
1150,1150/1180,8110,S6,S6_3,8110,DEPOT,18 FT,18 FT,S6,S6_3,DEPOT,18 FT,18 FT,0.8526746031746032,0,0.8526746031746032,0.8526746031746032,May,01,2016
1150,1150/1180,8150,S9,S9_5,8150,DEPOT,18 FT,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,2.517129097431163,2,0.5171290974311629,1.0342581948623257,May,01,2016
1150,1150/1180,8151,S9,S9_5,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,5.83287294050975,5,0.8328729405097501,0.8328729405097501,May,01,2016
1150,1150/1180,8153,S9,S9_5,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,5.90715398820151,5,0.90715398820151,0.90715398820151,May,01,2016
1150,1150/1180,8155,S6,S6,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,7.000814635203767,7,0.0008146352037670113,0.00040731760188350563,May,01,2016
1150,1150/1180,8156,S9,S9_5,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,5.588654898836842,5,0.5886548988368423,0.5886548988368423,May,01,2016
1150,1150/1180,8251,S7,S7,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,6.093279839476931,6,0.09327983947693141,0.09327983947693141,May,01,2016
1150,1150/1180,8252,S7,S7,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,4.022448104411851,4,0.02244810441185141,0.02244810441185141,May,01,2016
1150,1150/1180,8253,S6,S6_1,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,2.8927347932260976,2,0.8927347932260976,0.4463673966130488,May,01,2016
1150,1150/1180,8254,S6,S6_1,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,2.2535063323954625,2,0.2535063323954625,0.12675316619773125,May,01,2016
1150,1150/1180,8255,S7,S7,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,4.934021086284894,4,0.9340210862848943,0.9340210862848943,May,01,2016
1150,1150/1180,8256,S6,S6_1,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,5.410217725752507,5,0.41021772575250726,0.20510886287625363,May,01,2016
1150,1150/1180,8257,S6,S6,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,5.601774396135267,5,0.6017743961352666,0.3008871980676333,May,01,2016
1150,1150/1180,8258,S7,S7,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,1.4407633522188743,1,0.4407633522188743,0.4407633522188743,May,01,2016
1150,1150/1180,8259,S7,S7,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,2.6527602061326134,2,0.6527602061326134,0.6527602061326134,May,01,2016
1150,1150/1180,8261,S6,S6,8150,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,2.1009865079365078,2,0.10098650793650776,0.05049325396825388,May,01,2016
1150,1150/1180,8300,S9,S9_5,8300,DEPOT,18 FT,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,0.8240545238591678,0,0.8240545238591678,1.6481090477183356,May,01,2016
1150,1150/1180,8301,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,1.052391414141414,1,0.052391414141413906,0.026195707070706953,May,01,2016
1150,1150/1180,8302,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,0.6492370370370371,0,0.6492370370370371,0.32461851851851853,May,01,2016
1150,1150/1180,8303,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,1.0427420634920634,1,0.04274206349206344,0.02137103174603172,May,01,2016
1150,1150/1180,8304,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,1.2418768398268396,1,0.2418768398268396,0.1209384199134198,May,01,2016
1150,1150/1180,8305,S9,S9_5,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,32 MA,0.9723258369975059,0,0.9723258369975059,0.9723258369975059,May,01,2016
1150,1150/1180,8306,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,0.5251746031746032,0,0.5251746031746032,0.2625873015873016,May,01,2016
1150,1150/1180,8311,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,0.7553787878787878,0,0.7553787878787878,0.3776893939393939,May,01,2016
1150,1150/1180,8312,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,0.6749983164983164,0,0.6749983164983164,0.3374991582491582,May,01,2016
1150,1150/1180,8313,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,1.46514424001924,1,0.46514424001924004,0.23257212000962002,May,01,2016
1150,1150/1180,8315,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,0.13068434343434346,0,0.13068434343434346,0.06534217171717173,May,01,2016
1150,1150/1180,8351,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,1.8472316498316501,1,0.8472316498316501,0.42361582491582506,May,01,2016
1150,1150/1180,8352,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,0.974434126984127,0,0.974434126984127,0.4872170634920635,May,01,2016
1150,1150/1180,8353,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,2.3653885762385767,2,0.3653885762385767,0.18269428811928834,May,01,2016
1150,1150/1180,8354,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,2.393040548340549,2,0.393040548340549,0.1965202741702745,May,01,2016
1150,1150/1180,8355,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,0.5483611111111111,0,0.5483611111111111,0.27418055555555554,May,01,2016
1150,1150/1180,8356,S8,S8,8300,DEPOT,32 MA,18 FT,S9,S9_5,DEPOT,18 FT,18 FT,0.4517113756613757,0,0.4517113756613757,0.22585568783068785,May,01,2016
1150,1150/1180,104687,W4,W4,,OEM,32 MA,32 MA,,,,,32 MA,3.911111111111111,4,0,0,May,01,2016
1150,1150/1180,104932,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.6849199663016008,2,0,0,May,01,2016
1150,1150/1180,400003,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,0.6090133982947625,1,0,0,May,01,2016
1150,1150/1180,400009,S8,S8,,OEM,32 MA,18 FT,,,,,18 FT,3,3,0,0,May,01,2016
1150,1150/1180,400021,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.5460324756315726,2,0,0,May,01,2016
1150,1150/1180,400023,W3,W3_1,,OEM,32 MA,32 MA,,,,,32 MA,0.430952380952381,1,0,0,May,01,2016
1150,1150/1180,400024,S8,S8,,OEM,32 MA,18 FT,,,,,18 FT,0.56,1,0,0,May,01,2016
1150,1150/1180,400031,S7,S7,,OEM,32 MA,18 FT,,,,,32 MA,3.0844444444444443,4,0,0,May,01,2016
1150,1150/1180,400034,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,2.005555555555555,3,0,0,May,01,2016
1150,1150/1180,400035,E3,E3,,OEM,32 MA,32 MA,,,,,32 MA,9,9,0,0,May,01,2016
1150,1150/1180,400038,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,3.0880595221622227,4,0,0,May,01,2016
1150,1150/1180,400043,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,3.8067025960224683,4,0,0,May,01,2016
1150,1150/1180,400044,N5,N5,,OEM,32 MA,32 MA,,,,,32 MA,0.35526315789473684,1,0,0,May,01,2016
1150,1150/1180,400045,N5,N5,,OEM,32 MA,32 MA,,,,,32 MA,0.2111111111111111,1,0,0,May,01,2016
1150,1150/1180,400048,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,5.678571428571429,6,0,0,May,01,2016
1150,1150/1180,400057,N6,N6,,OEM,32 MA,32 MA,,,,,32 MA,5.224759615384615,6,0,0,May,01,2016
1150,1150/1180,400058,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.5313935681470139,2,0,0,May,01,2016
1150,1150/1180,400060,S6,S6,,OEM,32 MA,18 FT,,,,,18 FT,4.4755233494363935,5,0,0,May,01,2016
1150,1150/1180,400062,E4,E4,,OEM,32 MA,32 MA,,,,,32 MA,0.3076923076923077,1,0,0,May,01,2016
1150,1150/1180,400063,S8,S8,,OEM,32 MA,18 FT,,,,,18 FT,0.5,1,0,0,May,01,2016
1150,1150/1180,400075,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,0.9594298245614035,1,0,0,May,01,2016
1150,1150/1180,400191,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,1,1,0,0,May,01,2016
1150,1150/1180,400196,S8,S8,,OEM,32 MA,18 FT,,,,,18 FT,0.5217391304347826,1,0,0,May,01,2016
1150,1150/1180,400286,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,2.227583622224304,3,0,0,May,01,2016
1150,1150/1180,400295,W4,W4,,OEM,32 MA,32 MA,,,,,32 MA,0.21344717182497333,1,0,0,May,01,2016
1150,1150/1180,400307,E4,E4,,OEM,32 MA,32 MA,,,,,32 MA,0.6153846153846154,1,0,0,May,01,2016
1150,1150/1180,400311,S7,S7,,OEM,32 MA,18 FT,,,,,32 MA,3.269230769230769,4,0,0,May,01,2016
1150,1150/1180,400327,S9,S9_5,,OEM,32 MA,18 FT,,,,,32 MA,1.8666666666666667,2,0,0,May,01,2016
1150,1150/1180,400329,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,2.3130952380952383,3,0,0,May,01,2016
1150,1150/1180,400350,W3,W3_1,,OEM,32 MA,32 MA,,,,,32 MA,2.5,3,0,0,May,01,2016
1150,1150/1180,400353,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.4941302027748133,2,0,0,May,01,2016
1160,1160,4000,S1,S1_2,,EXPORT,32 MA,18 FT,,,,,18 FT,19.55138789229347,20,0,0,May,01,2016
1160,1160,4002,E1,E1,,EXPORT,32 MA,32 MA,,,,,32 MA,0.9075414781297134,1,0,0,May,01,2016
1160,1160,4003,S1,S1_2,,EXPORT,32 MA,18 FT,,,,,18 FT,3,3,0,0,May,01,2016
1160,1160,5001,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,1.1653370314535816,1,0.16533703145358158,0.16533703145358158,May,01,2016
1160,1160,5002,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.5564938791409136,0,0.5564938791409136,0.5564938791409136,May,01,2016
1160,1160,5004,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.5568199132359876,0,0.5568199132359876,0.5568199132359876,May,01,2016
1160,1160,5006,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.4851497016403251,0,0.4851497016403251,0.4851497016403251,May,01,2016
1160,1160,5040,N3,N3,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.22668432167142738,0,0.22668432167142738,0.22668432167142738,May,01,2016
1160,1160,5050,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.5838111211318079,0,0.5838111211318079,0.5838111211318079,May,01,2016
1160,1160,5051,N3,N3,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.5829142585808137,0,0.5829142585808137,0.5829142585808137,May,01,2016
1160,1160,5052,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.5690639082285306,0,0.5690639082285306,0.5690639082285306,May,01,2016
1160,1160,5053,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.9707870527064523,0,0.9707870527064523,0.9707870527064523,May,01,2016
1160,1160,5054,N1,N1,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.4291424710870231,0,0.4291424710870231,0.4291424710870231,May,01,2016
1160,1160,5055,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.5583432266256569,0,0.5583432266256569,0.5583432266256569,May,01,2016
1160,1160,5061,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.5603961994824807,0,0.5603961994824807,0.5603961994824807,May,01,2016
1160,1160,5071,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.47279731696617366,0,0.47279731696617366,0.47279731696617366,May,01,2016
1160,1160,5101,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.15929872121543542,0,0.15929872121543542,0.15929872121543542,May,01,2016
1160,1160,5102,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.218048121423341,0,0.218048121423341,0.218048121423341,May,01,2016
1160,1160,5103,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.4056243305431446,0,0.4056243305431446,0.4056243305431446,May,01,2016
1160,1160,5104,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.6616682326977787,0,0.6616682326977787,0.6616682326977787,May,01,2016
1160,1160,5105,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.2382525004027003,0,0.2382525004027003,0.2382525004027003,May,01,2016
1160,1160,5106,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.32553172111959744,0,0.32553172111959744,0.32553172111959744,May,01,2016
1160,1160,5107,N3,N3,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.3402802747128267,0,0.3402802747128267,0.3402802747128267,May,01,2016
1160,1160,5108,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.3847694184279884,0,0.3847694184279884,0.3847694184279884,May,01,2016
1160,1160,5109,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.17985917818730096,0,0.17985917818730096,0.17985917818730096,May,01,2016
1160,1160,5111,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.17105413529050922,0,0.17105413529050922,0.17105413529050922,May,01,2016
1160,1160,5112,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.18547680120343374,0,0.18547680120343374,0.18547680120343374,May,01,2016
1160,1160,5114,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.29456413838965734,0,0.29456413838965734,0.29456413838965734,May,01,2016
1160,1160,5115,N1,N1_1,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.3768652565786716,0,0.3768652565786716,0.3768652565786716,May,01,2016
1160,1160,5116,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.2301839242044839,0,0.2301839242044839,0.2301839242044839,May,01,2016
1160,1160,5120,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.7282029568018793,0,0.7282029568018793,0.7282029568018793,May,01,2016
1160,1160,5151,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,2.199790360946082,2,0.19979036094608205,0.19979036094608205,May,01,2016
1160,1160,5152,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,2.407163255279706,2,0.407163255279706,0.407163255279706,May,01,2016
1160,1160,5153,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.6281347716187539,0,0.6281347716187539,0.6281347716187539,May,01,2016
1160,1160,5155,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,1.3007231483892185,1,0.30072314838921854,0.30072314838921854,May,01,2016
1160,1160,5156,W2,W2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,1.0015109870714483,1,0.0015109870714482554,0.0015109870714482554,May,01,2016
1160,1160,5157,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.3217948428118893,0,0.3217948428118893,0.3217948428118893,May,01,2016
1160,1160,5201,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.3115257644367395,0,0.3115257644367395,0.3115257644367395,May,01,2016
1160,1160,5202,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.21518026175809496,0,0.21518026175809496,0.21518026175809496,May,01,2016
1160,1160,5203,N1,N1_1,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,1.402499063708681,1,0.40249906370868094,0.40249906370868094,May,01,2016
1160,1160,5206,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.2866372231633286,0,0.2866372231633286,0.2866372231633286,May,01,2016
1160,1160,5251,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,0.5124730100117175,0,0.5124730100117175,0.5124730100117175,May,01,2016
1160,1160,5252,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.37377905278599033,0,0.37377905278599033,0.37377905278599033,May,01,2016
1160,1160,5301,N2,N2,5301,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,32 MA,2.267658023237526,2,0.2676580232375261,0.2676580232375261,May,01,2016
1160,1160,5303,N2,N2,5040,DEPOT,18 FT,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.4537306081734127,0,0.4537306081734127,0.9074612163468254,May,01,2016
1160,1160,5305,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.6826705728261678,0,0.6826705728261678,0.6826705728261678,May,01,2016
1160,1160,5306,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.38012284977420246,0,0.38012284977420246,0.38012284977420246,May,01,2016
1160,1160,5307,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.9581420397008616,0,0.9581420397008616,0.9581420397008616,May,01,2016
1160,1160,5309,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,32 MA,0.2701196716447264,0,0.2701196716447264,0.2701196716447264,May,01,2016
1160,1160,6000,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,0.1544280466237321,0,0.1544280466237321,0.1544280466237321,May,01,2016
1160,1160,6001,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,0.2651271244711163,0,0.2651271244711163,0.2651271244711163,May,01,2016
1160,1160,6003,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,0.3640919561842544,0,0.3640919561842544,0.3640919561842544,May,01,2016
1160,1160,6004,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,0.5534690223973457,0,0.5534690223973457,0.5534690223973457,May,01,2016
1160,1160,6011,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,0.13074994966921377,0,0.13074994966921377,0.13074994966921377,May,01,2016
1160,1160,6012,E2,E2,6000,DEPOT,18 FT,32 MA,E2,E2,DEPOT,32 MA,32 MA,0.46012723678802114,0,0.46012723678802114,0.9202544735760423,May,01,2016
1160,1160,6013,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,0.47292506051188743,0,0.47292506051188743,0.47292506051188743,May,01,2016
1160,1160,6053,E2,E2,6053,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,0.5978142683247374,0,0.5978142683247374,0.5978142683247374,May,01,2016
1160,1160,6102,E2,E2,6102,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,32 MA,1.4647150189945064,1,0.4647150189945064,0.4647150189945064,May,01,2016
1160,1160,6200,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.0962534341951752,0,0.0962534341951752,0.0962534341951752,May,01,2016
1160,1160,6201,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.35300257525525164,0,0.35300257525525164,0.35300257525525164,May,01,2016
1160,1160,6202,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.8047514186846981,0,0.8047514186846981,0.8047514186846981,May,01,2016
1160,1160,6203,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.4147397354166564,0,0.4147397354166564,0.4147397354166564,May,01,2016
1160,1160,6204,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.3227608378742004,0,0.3227608378742004,0.3227608378742004,May,01,2016
1160,1160,6205,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.180047147048619,0,0.180047147048619,0.180047147048619,May,01,2016
1160,1160,6206,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,32 MA,0.3437244425251667,0,0.3437244425251667,0.3437244425251667,May,01,2016
