Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck,FullTruckDemand,PartialTruckDemand,PartialTruckDemand_PreferredTruckType
1150,1150/1180,8304,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.0938556998557,2,0.09385569985570008,0.09385569985570008
1150,1150/1180,8304,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,32 MA,0.13428571428571429,0,0.13428571428571429,0.26857142857142857
1150,1150/1180,8305,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,1.1084081065650848,1,0.10840810656508482,0.21681621313016963
1150,1150/1180,8306,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.7591392496392496,0,0.7591392496392496,0.7591392496392496
1150,1150/1180,8306,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,32 MA,0.014285714285714285,0,0.014285714285714285,0.02857142857142857
1150,1150/1180,8311,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.3233784271284263,2,0.32337842712842635,0.32337842712842635
1150,1150/1180,8311,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,32 MA,0.19,0,0.19,0.38
1150,1150/1180,8312,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.22486023676430478,0,0.22486023676430478,0.44972047352860955
1150,1150/1180,8313,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.40154124538746516,0,0.40154124538746516,0.8030824907749303
1150,1150/1180,8315,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.10676161007566334,0,0.10676161007566334,0.2135232201513267
1150,1150/1180,8351,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,1.0860457693397685,1,0.08604576933976849,0.17209153867953697
1150,1150/1180,8352,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.8129445935175708,0,0.8129445935175708,0.8129445935175708
1150,1150/1180,8353,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.9010412197486404,0,0.9010412197486404,0.9010412197486404
1150,1150/1180,8354,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,2.28591810966811,2,0.2859181096681098,0.2859181096681098
1150,1150/1180,8354,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,32 MA,0.07714285714285714,0,0.07714285714285714,0.15428571428571428
1150,1150/1180,8355,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.680763066461205,0,0.680763066461205,1.36152613292241
1150,1150/1180,8356,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.5680068884597338,0,0.5680068884597338,1.1360137769194676
1150,1150/1180,104687,W4,W4,,OEM,32 MA,32 MA,,,,,32 MA,1.7333333333333334,2,0,0
1150,1150/1180,104932,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,2.5835439483291207,3,0,0
1150,1150/1180,400011,N5,N5,,OEM,32 MA,32 MA,,,,,32 MA,0.43352601156069365,1,0,0
1150,1150/1180,400020,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,0.5336179295624333,1,0,0
1150,1150/1180,400021,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,6.591078710355351,7,0,0
1150,1150/1180,400024,S,S,,OEM,18 FT,32 MA,,,,,32 MA,0.15,1,0,0
1150,1150/1180,400031,S,S,,OEM,18 FT,32 MA,,,,,32 MA,4.845546448087433,5,0,0
1150,1150/1180,400034,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,0.15,1,0,0
1150,1150/1180,400035,E3,E3,,OEM,32 MA,32 MA,,,,,32 MA,5,5,0,0
1150,1150/1180,400038,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,2.3160446416216667,3,0,0
1150,1150/1180,400057,N4,N4,,OEM,32 MA,32 MA,,,,,32 SA,0.8215962441314554,1,0,0
1150,1150/1180,400057,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,2.5,3,0,0
1150,1150/1180,400058,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,0.5336179295624333,1,0,0
1150,1150/1180,400059,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.0672358591248665,2,0,0
1150,1150/1180,400061,S,S,,OEM,18 FT,32 MA,,,,,32 MA,0.8081481481481482,1,0,0
1150,1150/1180,400062,E4,E4,,OEM,32 MA,32 MA,,,,,32 MA,0.583710407239819,1,0,0
1150,1150/1180,400063,S,S,,OEM,18 FT,32 MA,,,,,32 MA,0.125,1,0,0
1150,1150/1180,400066,W4,W4,,OEM,32 MA,32 MA,,,,,32 MA,0.25,1,0,0
1150,1150/1180,400068,S,S,,OEM,18 FT,18 FT,,,,,18 FT,0,0,0,0
1150,1150/1180,400075,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,1.7299711552712886,2,0,0
1150,1150/1180,400078,S,S,,OEM,18 FT,18 FT,,,,,18 FT,0.4,1,0,0
1150,1150/1180,400090,S,S,,OEM,18 FT,32 MA,,,,,32 MA,0,0,0,0
1150,1150/1180,400126,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,0.5,1,0,0
1150,1150/1180,400191,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,1,1,0,0
1150,1150/1180,400206,N5,N5,,OEM,32 MA,32 MA,,,,,32 SA,0,0,0,0
1150,1150/1180,400286,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,5.036210541862368,6,0,0
1150,1150/1180,400295,W4,W4,,OEM,32 MA,32 MA,,,,,32 MA,1.2806830309498398,2,0,0
1150,1150/1180,400307,E4,E4,,OEM,32 MA,32 MA,,,,,32 MA,0.7692307692307693,1,0,0
1150,1150/1180,400311,S,S,,OEM,18 FT,32 MA,,,,,32 MA,3.2017075773746,4,0,0
1150,1150/1180,400329,W3,W3,,OEM,32 MA,32 MA,,,,,32 MA,2.0833333333333335,3,0,0
1150,1150/1180,400335,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.4941302027748131,2,0,0
1150,1150/1180,400350,W3,W3_1,,OEM,32 MA,32 MA,,,,,32 MA,1.0672358591248665,2,0,0
1180,1150/1180,4000,S,S,,EXPORT,18 FT,32 MA,,,,,32 MA,0.520930653585761,1,0,0
1180,1150/1180,4002,E3,E3,,EXPORT,32 MA,32 MA,,,,,32 MA,0.4117731001154856,1,0,0
1180,1150/1180,5001,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.8723066500454572,0,0.8723066500454572,0.8723066500454572
1180,1150/1180,5002,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.29629001023282076,0,0.29629001023282076,0.29629001023282076
1180,1150/1180,5004,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.2571751505161408,0,0.2571751505161408,0.2571751505161408
1180,1150/1180,5006,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.2980601375462507,0,0.2980601375462507,0.2980601375462507
1180,1150/1180,5040,N6,N6,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.28058195513952777,0,0.28058195513952777,0.28058195513952777
1180,1150/1180,5050,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.8406790288017675,0,0.8406790288017675,0.8406790288017675
1180,1150/1180,5051,N6,N6,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.5667780765628982,0,0.5667780765628982,0.5667780765628982
1180,1150/1180,5052,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.2851631147987247,0,0.2851631147987247,0.2851631147987247
1180,1150/1180,5053,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.40671340633458075,0,0.40671340633458075,0.40671340633458075
1180,1150/1180,5054,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.3070769501449101,0,0.3070769501449101,0.3070769501449101
1180,1150/1180,5055,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.46251085333284714,0,0.46251085333284714,0.46251085333284714
1180,1150/1180,5061,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.43521772256634167,0,0.43521772256634167,0.43521772256634167
1180,1150/1180,5071,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.2833204136537545,0,0.2833204136537545,0.2833204136537545
1180,1150/1180,5101,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.08338191814377986,0,0.08338191814377986,0.08338191814377986
1180,1150/1180,5102,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.13882059353084433,0,0.13882059353084433,0.13882059353084433
1180,1150/1180,5103,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.44677848776058954,0,0.44677848776058954,0.44677848776058954
1180,1150/1180,5104,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.17739125226886077,0,0.17739125226886077,0.17739125226886077
1180,1150/1180,5105,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.09338838268485192,0,0.09338838268485192,0.09338838268485192
1180,1150/1180,5106,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.16819862426502652,0,0.16819862426502652,0.16819862426502652
1180,1150/1180,5107,N6,N6,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.2774124007254797,0,0.2774124007254797,0.2774124007254797
1180,1150/1180,5108,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.19344759448152243,0,0.19344759448152243,0.19344759448152243
1180,1150/1180,5109,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.12324081671256977,0,0.12324081671256977,0.12324081671256977
1180,1150/1180,5111,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.14559293044670568,0,0.14559293044670568,0.14559293044670568
1180,1150/1180,5112,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.16973304833585517,0,0.16973304833585517,0.16973304833585517
1180,1150/1180,5114,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.22622175306640202,0,0.22622175306640202,0.22622175306640202
1180,1150/1180,5115,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.048320178471150346,0,0.048320178471150346,0.048320178471150346
1180,1150/1180,5116,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.2606171894817355,0,0.2606171894817355,0.2606171894817355
1180,1150/1180,5120,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.42884922641847995,0,0.42884922641847995,0.42884922641847995
1180,1150/1180,5151,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.34260764450101,0,0.34260764450101,0.34260764450101
1180,1150/1180,5152,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.1956689240519217,0,0.1956689240519217,0.1956689240519217
1180,1150/1180,5153,N4,N4,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.37682777190126027,0,0.37682777190126027,0.37682777190126027
1180,1150/1180,5155,N4,N4,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.5544880106636165,0,0.5544880106636165,0.5544880106636165
1180,1150/1180,5156,W4,W4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.13039069912419698,0,0.13039069912419698,0.13039069912419698
1180,1150/1180,5157,N4,N4,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.5361890799135345,0,0.5361890799135345,0.5361890799135345
1180,1150/1180,5201,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.4142753140262382,0,0.4142753140262382,0.4142753140262382
1180,1150/1180,5202,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.13940165839195126,0,0.13940165839195126,0.13940165839195126
1180,1150/1180,5203,N4,N4,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.6403604722286812,0,0.6403604722286812,0.6403604722286812
1180,1150/1180,5206,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.19180069802142338,0,0.19180069802142338,0.19180069802142338
1180,1150/1180,5251,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.08421746571196254,0,0.08421746571196254,0.08421746571196254
1180,1150/1180,5252,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.056300857786763095,0,0.056300857786763095,0.056300857786763095
1180,1150/1180,5301,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.6202635628987194,0,0.6202635628987194,0.6202635628987194
1180,1150/1180,5303,N5,N5,5040,DEPOT,18 FT,18 FT,N6,N6,DEPOT,32 MA,32 MA,0.30106939152842677,0,0.30106939152842677,0.6021387830568535
1180,1150/1180,5305,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.5847247340580308,0,0.5847247340580308,0.5847247340580308
1180,1150/1180,5306,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.4117073784086927,0,0.4117073784086927,0.4117073784086927
1180,1150/1180,5307,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.19781293913123071,0,0.19781293913123071,0.19781293913123071
1180,1150/1180,5309,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.2653935260267519,0,0.2653935260267519,0.2653935260267519
1180,1150/1180,6000,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.13175781515241133,0,0.13175781515241133,0.13175781515241133
1180,1150/1180,6001,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.18807347972427027,0,0.18807347972427027,0.18807347972427027
1180,1150/1180,6003,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.33458079164376053,0,0.33458079164376053,0.33458079164376053
1180,1150/1180,6004,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.18454150083375975,0,0.18454150083375975,0.18454150083375975
1180,1150/1180,6011,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.07425245249889255,0,0.07425245249889255,0.07425245249889255
1180,1150/1180,6012,E4,E4,6000,DEPOT,18 FT,18 FT,E4,E4,DEPOT,32 MA,32 MA,0.06981317151796466,0,0.06981317151796466,0.13962634303592933
1180,1150/1180,6013,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.12161666152393005,0,0.12161666152393005,0.12161666152393005
1180,1150/1180,6053,E4,E4,6053,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.5715701865693747,0,0.5715701865693747,0.5715701865693747
1180,1150/1180,6102,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,1.102809561435653,1,0.10280956143565301,0.10280956143565301
1180,1150/1180,6103,E4,E4,6000,DEPOT,18 FT,18 FT,E4,E4,DEPOT,32 MA,32 MA,0.4161847394823188,0,0.4161847394823188,0.8323694789646376
1180,1150/1180,6104,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.4762929252350485,0,0.4762929252350485,0.4762929252350485
1180,1150/1180,6105,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.02111324376199616,0,0.02111324376199616,0.02111324376199616
1180,1150/1180,6200,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.0708102312451023,0,0.0708102312451023,0.0708102312451023
1180,1150/1180,6201,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.06461408877847284,0,0.06461408877847284,0.06461408877847284
1180,1150/1180,6202,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.1377542045911844,0,0.1377542045911844,0.1377542045911844
1180,1150/1180,6203,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.32192850019060476,0,0.32192850019060476,0.32192850019060476
1180,1150/1180,6204,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.016159840968051387,0,0.016159840968051387,0.016159840968051387
1180,1150/1180,6205,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.03414855496723497,0,0.03414855496723497,0.03414855496723497
1180,1150/1180,6206,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.06861169837929385,0,0.06861169837929385,0.06861169837929385
1180,1150/1180,6207,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.05605291706078358,0,0.05605291706078358,0.05605291706078358
1180,1150/1180,7000,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.3297313354174796,0,0.3297313354174796,0.3297313354174796
1180,1150/1180,7001,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.6822471985524596,0,0.6822471985524596,0.6822471985524596
1180,1150/1180,7002,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.6511456076981014,0,0.6511456076981014,0.6511456076981014
1180,1150/1180,7003,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.3006406365233735,0,0.3006406365233735,0.3006406365233735
1180,1150/1180,7004,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.2207190931972273,0,0.2207190931972273,0.2207190931972273
1180,1150/1180,7051,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.4711802937733482,0,0.4711802937733482,0.4711802937733482
1180,1150/1180,7052,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.13018619298224463,0,0.13018619298224463,0.13018619298224463
1180,1150/1180,7053,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.1310034894961207,0,0.1310034894961207,0.1310034894961207
1180,1150/1180,7054,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.09436244978047607,0,0.09436244978047607,0.09436244978047607
1180,1150/1180,7102,W3,W3,7102,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,1.294357371073236,1,0.2943573710732359,0.2943573710732359
1180,1150/1180,7103,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.48659276691534836,0,0.48659276691534836,0.48659276691534836
1180,1150/1180,7104,S,S,7150,DEPOT,18 FT,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.253782315039268,0,0.253782315039268,0.507564630078536
1180,1150/1180,7105,W3,W3,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.4671210397031973,0,0.4671210397031973,0.4671210397031973
1180,1150/1180,7150,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.5501783797814541,0,0.5501783797814541,0.5501783797814541
1180,1150/1180,7151,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.9804051398387514,0,0.9804051398387514,0.9804051398387514
1180,1150/1180,7152,W3,W3,7152,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,1.4761668479585563,1,0.47616684795855635,0.47616684795855635
1180,1150/1180,7153,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.4186748449133417,0,0.4186748449133417,0.4186748449133417
1180,1150/1180,7154,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.4032818428418772,0,0.4032818428418772,0.4032818428418772
1180,1150/1180,7155,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.2973205832792014,0,0.2973205832792014,0.2973205832792014
1180,1150/1180,7157,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.4134055918240521,0,0.4134055918240521,0.4134055918240521
1180,1150/1180,7161,W3,W3,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.28913748136190426,0,0.28913748136190426,0.28913748136190426
1180,1150/1180,7250,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.25451257785356113,0,0.25451257785356113,0.25451257785356113
1180,1150/1180,7251,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.5974015642750201,0,0.5974015642750201,0.5974015642750201
1180,1150/1180,7252,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.19504741358484617,0,0.19504741358484617,0.19504741358484617
1180,1150/1180,7253,W4,W4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.34927669840543735,0,0.34927669840543735,0.34927669840543735
1180,1150/1180,7254,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.3258079146079214,0,0.3258079146079214,0.3258079146079214
1180,1150/1180,7301,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.1369302012526326,0,0.1369302012526326,0.1369302012526326
1180,1150/1180,7302,W4,W4,7302,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.7440555537383788,0,0.7440555537383788,0.7440555537383788
1180,1150/1180,7304,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.07301373283968293,0,0.07301373283968293,0.07301373283968293
1180,1150/1180,8001,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,1.672158411100089,1,0.6721584111000889,0.6721584111000889
1180,1150/1180,8002,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.40815270217528055,0,0.40815270217528055,0.8163054043505611
1180,1150/1180,8003,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.47899510032054754,0,0.47899510032054754,0.9579902006410951
1180,1150/1180,8004,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.21921639365433235,0,0.21921639365433235,0.4384327873086647
1180,1150/1180,8005,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.2786453126365496,0,0.2786453126365496,0.5572906252730992
1180,1150/1180,8006,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.3187566635140564,0,0.3187566635140564,0.3187566635140564
1180,1150/1180,8051,S,S,7150,DEPOT,18 FT,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.22312651454269017,0,0.22312651454269017,0.44625302908538034
1180,1150/1180,8052,S,S,7150,DEPOT,18 FT,18 FT,W3,W3,DEPOT,32 MA,18 FT,1.1588504884004884,1,0.15885048840048843,0.15885048840048843
1180,1150/1180,8053,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.5140302309506111,0,0.5140302309506111,1.0280604619012221
1180,1150/1180,8054,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.17431634629883958,0,0.17431634629883958,0.34863269259767915
1180,1150/1180,8055,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.21595235134797247,0,0.21595235134797247,0.43190470269594494
1180,1150/1180,8102,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.1036476800976802,1,0.10364768009768022,0.10364768009768022
1180,1150/1180,8103,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.5777938949938948,1,0.5777938949938948,0.5777938949938948
1180,1150/1180,8104,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.39646261974309666,0,0.39646261974309666,0.7929252394861933
1180,1150/1180,8105,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.17626017520071183,0,0.17626017520071183,0.35252035040142365
1180,1150/1180,8106,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.43574664224664217,0,0.43574664224664217,0.43574664224664217
1180,1150/1180,8107,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.20806153814337447,0,0.20806153814337447,0.41612307628674894
1180,1150/1180,8150,S,S,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.2555252573026225,0,0.2555252573026225,0.2555252573026225
1180,1150/1180,8151,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.5276222406728089,0,0.5276222406728089,1.0552444813456179
1180,1150/1180,8153,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.41798583560662717,0,0.41798583560662717,0.8359716712132543
1180,1150/1180,8155,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.1937700518249551,0,0.1937700518249551,0.3875401036499102
1180,1150/1180,8156,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.4506559692294541,0,0.4506559692294541,0.9013119384589082
1180,1150/1180,8251,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.6912826609092902,0,0.6912826609092902,1.3825653218185805
1180,1150/1180,8252,S,S,8150,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.3198113553113553,1,0.3198113553113553,0.3198113553113553
1180,1150/1180,8253,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.07951662938106799,0,0.07951662938106799,0.15903325876213598
1180,1150/1180,8254,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.15819003674286575,0,0.15819003674286575,0.3163800734857315
