pk_ID,granularity,rowID,formatting,createdDate,modifiedDate,createdBy,modifiedBy,createdIP,modifiedIP,Plant,SalesOffice,Material,Period,Demand,TruckType,SubCluster,Cluster,RDC,ORGTruckType,DestCategory,PreferredTruckType,RDCSubCluster,RDCCluster,RDCORGTruckType,RDCDestCategory,ClubPlant,Tyres,DemandTruck
5100,,5100,{},1452163448,1452163448,19,19,,,1150,7001,27162520,01To10,5,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5101,,5101,{},1452163448,1452163448,19,19,,,1150,7003,27162520,01To10,5,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5102,,5102,{},1452163448,1452163448,19,19,,,1150,7102,27162520,01To10,5,32 MA,W3,W3,7102,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5103,,5103,{},1452163448,1452163448,19,19,,,1150,7103,27162520,01To10,22,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.006178039876439202
5104,,5104,{},1452163448,1452163448,19,19,,,1150,7104,27162520,01To10,5,32 MA,S,S,7150,32 MA,DEPOT,18 FT,W3,W3,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5105,,5105,{},1452163448,1452163448,19,19,,,1150,7105,27162520,01To10,9,32 MA,W3,W3,8150,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,3561,0.002527379949452401
5106,,5106,{},1452163448,1452163448,19,19,,,1150,7151,27162520,01To10,58,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.016287559674248806
5107,,5107,{},1452163448,1452163448,19,19,,,1150,7153,27162520,01To10,13,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.0036506599269868017
5108,,5108,{},1452163448,1452163448,19,19,,,1150,7154,27162520,01To10,6,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.0016849199663016006
5109,,5109,{},1452163448,1452163448,19,19,,,1150,7155,27162520,01To10,17,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.004773939904521202
5110,,5110,{},1452163448,1452163448,19,19,,,1150,7161,27162520,01To10,5,32 MA,W3,W3,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5111,,5111,{},1452163448,1452163448,19,19,,,1150,7251,27162520,01To10,16,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.004493119910137602
5112,,5112,{},1452163448,1452163448,19,19,,,1150,7254,27162520,01To10,5,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5113,,5113,{},1452163448,1452163448,19,19,,,1150,7302,27162520,01To10,4,32 MA,W4,W4,7302,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.0011232799775344005
5114,,5114,{},1452163448,1452163448,19,19,,,1150,7304,27162520,01To10,5,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5115,,5115,{},1452163448,1452163448,19,19,,,1150,8005,27162520,01To10,4,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.0011232799775344005
5116,,5116,{},1452163448,1452163448,19,19,,,1150,8055,27162520,01To10,5,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5117,,5117,{},1452163448,1452163448,19,19,,,1150,8103,27162520,01To10,5,18 FT,S,S,8300,18 FT,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,1200,0.004166666666666667
5118,,5118,{},1452163448,1452163448,19,19,,,1150,8105,27162520,01To10,8,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.002246559955068801
5119,,5119,{},1452163448,1452163448,19,19,,,1150,8155,27162520,01To10,5,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5120,,5120,{},1452163448,1452163448,19,19,,,1150,8251,27162520,01To10,7,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.001965739960685201
5121,,5121,{},1452163448,1452163448,19,19,,,1150,8256,27162520,01To10,10,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.002808199943836001
5122,,5122,{},1452163448,1452163448,19,19,,,1150,8258,27162520,01To10,5,32 MA,S,S,8300,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5123,,5123,{},1452163448,1452163448,19,19,,,1150,8302,27162520,01To10,5,18 FT,S,S,8300,18 FT,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,1200,0.004166666666666667
5124,,5124,{},1452163448,1452163448,19,19,,,1150,8305,27162520,01To10,5,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5125,,5125,{},1452163448,1452163448,19,19,,,1150,8311,27162520,01To10,5,18 FT,S,S,8300,18 FT,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,1200,0.004166666666666667
5126,,5126,{},1452163448,1452163448,19,19,,,1150,8313,27162520,01To10,8,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.002246559955068801
5127,,5127,{},1452163448,1452163448,19,19,,,1150,8353,27162520,01To10,11,32 MA,S,S,8300,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,3561,0.003089019938219601
5128,,5128,{},1452163448,1452163448,19,19,,,1150,5103,27165030,01To10,9,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.002527379949452401
5129,,5129,{},1452163448,1452163448,19,19,,,1150,5104,27165030,01To10,99,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.02780117944397641
5130,,5130,{},1452163448,1452163448,19,19,,,1150,5108,27165030,01To10,29,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.008143779837124403
5131,,5131,{},1452163448,1452163448,19,19,,,1150,5153,27165030,01To10,16,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.004493119910137602
5132,,5132,{},1452163448,1452163448,19,19,,,1150,5155,27165030,01To10,54,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.015164279696714406
5133,,5133,{},1452163448,1452163448,19,19,,,1150,5156,27165030,01To10,16,32 MA,W4,W4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.004493119910137602
5134,,5134,{},1452163448,1452163448,19,19,,,1150,5157,27165030,01To10,16,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.004493119910137602
5135,,5135,{},1452163448,1452163448,19,19,,,1150,5251,27165030,01To10,9,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.002527379949452401
5136,,5136,{},1452163448,1452163448,19,19,,,1150,6203,27165030,01To10,113,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.03173265936534681
5137,,5137,{},1452163448,1452163448,19,19,,,1150,6207,27165030,01To10,10,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.002808199943836001
5138,,5138,{},1452163448,1452163448,19,19,,,1150,7002,27165030,01To10,5,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5139,,5139,{},1452163448,1452163448,19,19,,,1150,7003,27165030,01To10,65,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.01825329963493401
5140,,5140,{},1452163448,1452163448,19,19,,,1150,7051,27165030,01To10,86,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.02415051951698961
5141,,5141,{},1452163448,1452163448,19,19,,,1150,7054,27165030,01To10,19,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.0053355798932884025
5142,,5142,{},1452163448,1452163448,19,19,,,1150,7154,27165030,01To10,19,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.0053355798932884025
5143,,5143,{},1452163448,1452163448,19,19,,,1150,7161,27165030,01To10,39,32 MA,W3,W3,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.010951979780960405
5144,,5144,{},1452163448,1452163448,19,19,,,1150,7251,27165030,01To10,43,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.012075259758494805
5145,,5145,{},1452163448,1452163448,19,19,,,1150,7252,27165030,01To10,35,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.009828699803426004
5146,,5146,{},1452163448,1452163448,19,19,,,1150,7253,27165030,01To10,5,32 MA,W4,W4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5147,,5147,{},1452163448,1452163448,19,19,,,1150,7254,27165030,01To10,30,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.008424599831508003
5148,,5148,{},1452163448,1452163448,19,19,,,1150,7301,27165030,01To10,53,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.014883459702330806
5149,,5149,{},1452163448,1452163448,19,19,,,1150,7304,27165030,01To10,9,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.002527379949452401
5150,,5150,{},1452163448,1452163448,19,19,,,1150,8004,27165030,01To10,5,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5151,,5151,{},1452163448,1452163448,19,19,,,1150,8151,27165030,01To10,20,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.005616399887672002
5152,,5152,{},1452163448,1452163448,19,19,,,1150,8156,27165030,01To10,119,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.03341757933164841
5153,,5153,{},1452163448,1452163448,19,19,,,1150,8254,27165030,01To10,5,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.0014040999719180005
5154,,5154,{},1452163448,1452163448,19,19,,,1150,8257,27165030,01To10,43,32 MA,S,S,8150,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.012075259758494805
5233,,5233,{},1452163448,1452163448,19,19,,,1150,5053,27165200,01To10,36,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.010109519797809604
5234,,5234,{},1452163448,1452163448,19,19,,,1150,5112,27165200,01To10,33,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.009267059814658803
5235,,5235,{},1452163448,1452163448,19,19,,,1150,5114,27165200,01To10,21,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.005897219882055603
5236,,5236,{},1452163448,1452163448,19,19,,,1150,5120,27165200,01To10,83,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.02330805953383881
5237,,5237,{},1452163448,1452163448,19,19,,,1150,5151,27165200,01To10,73,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.02049985959000281
5238,,5238,{},1452163448,1452163448,19,19,,,1150,5153,27165200,01To10,33,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.009267059814658803
5239,,5239,{},1452163448,1452163448,19,19,,,1150,5155,27165200,01To10,13,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.0036506599269868017
5240,,5240,{},1452163448,1452163448,19,19,,,1150,5201,27165200,01To10,80,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.02246559955068801
5241,,5241,{},1452163448,1452163448,19,19,,,1150,5202,27165200,01To10,22,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.006178039876439202
5242,,5242,{},1452163448,1452163448,19,19,,,1150,5206,27165200,01To10,19,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.0053355798932884025
5243,,5243,{},1452163448,1452163448,19,19,,,1150,5251,27165200,01To10,38,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.010671159786576805
5244,,5244,{},1452163448,1452163448,19,19,,,1150,5252,27165200,01To10,31,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.008705419825891604
5245,,5245,{},1452163448,1452163448,19,19,,,1150,5301,27165200,01To10,27,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.007582139848357203
5246,,5246,{},1452163448,1452163448,19,19,,,1150,5303,27165200,01To10,49,32 MA,N5,N5,5040,18 FT,DEPOT,18 FT,N6,N6,32 MA,DEPOT,1150/1180,3561,0.013760179724796406
5247,,5247,{},1452163448,1452163448,19,19,,,1150,5305,27165200,01To10,19,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.0053355798932884025
5248,,5248,{},1452163448,1452163448,19,19,,,1150,5306,27165200,01To10,26,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.007301319853973603
5249,,5249,{},1452163448,1452163448,19,19,,,1150,5307,27165200,01To10,24,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.006739679865206402
5250,,5250,{},1452163448,1452163448,19,19,,,1150,5309,27165200,01To10,9,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.002527379949452401
5251,,5251,{},1452163448,1452163448,19,19,,,1150,6003,27165200,01To10,62,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,3561,0.017410839651783208
5252,,5252,{},1452163448,1452163448,19,19,,,1150,6011,27165200,01To10,73,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,3561,0.02049985959000281
5253,,5253,{},1452163448,1452163448,19,19,,,1150,6103,27165200,01To10,99,32 MA,E4,E4,6000,18 FT,DEPOT,18 FT,E4,E4,32 MA,DEPOT,1150/1180,3561,0.02780117944397641
5254,,5254,{},1452163448,1452163448,19,19,,,1150,6200,27165200,01To10,62,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.017410839651783208
5255,,5255,{},1452163448,1452163448,19,19,,,1150,6201,27165200,01To10,49,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.013760179724796406
5256,,5256,{},1452163448,1452163448,19,19,,,1150,6202,27165200,01To10,31,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.008705419825891604
5257,,5257,{},1452163448,1452163448,19,19,,,1150,6203,27165200,01To10,18,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.005054759898904802
5258,,5258,{},1452163448,1452163448,19,19,,,1150,6204,27165200,01To10,39,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.010951979780960405
5259,,5259,{},1452163448,1452163448,19,19,,,1150,6207,27165200,01To10,19,32 MA,E3,E3,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.0053355798932884025
5260,,5260,{},1452163448,1452163448,19,19,,,1150,7150,27165200,01To10,50,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.014040999719180006
5261,,5261,{},1452163448,1452163448,19,19,,,1150,8256,27165200,01To10,17,32 MA,S,S,8300,32 MA,DEPOT,18 FT,S,S,32 MA,DEPOT,1150/1180,3561,0.004773939904521202
5262,,5262,{},1452163448,1452163448,19,19,,,1150,8258,27165200,01To10,45,32 MA,S,S,8300,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,3561,0.012636899747262006
5263,,5263,{},1452163448,1452163448,19,19,,,1180,4002,27165200,01To10,455,32 MA,E3,E3,,32 MA,EXPORT,32 MA,,,,,1150/1180,3561,0.12777309744453805
5264,,5264,{},1452163448,1452163448,19,19,,,1180,5001,27165200,01To10,136,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.03819151923616962
5265,,5265,{},1452163448,1452163448,19,19,,,1180,5002,27165200,01To10,29,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.008143779837124403
5266,,5266,{},1452163448,1452163448,19,19,,,1180,5004,27165200,01To10,9,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.002527379949452401
5267,,5267,{},1452163448,1452163448,19,19,,,1180,5006,27165200,01To10,44,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.012356079752878404
5268,,5268,{},1452163448,1452163448,19,19,,,1180,5040,27165200,01To10,51,32 MA,N6,N6,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.014321819713563605
5269,,5269,{},1452163448,1452163448,19,19,,,1180,5050,27165200,01To10,94,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.02639707947205841
5270,,5270,{},1452163448,1452163448,19,19,,,1180,5051,27165200,01To10,55,32 MA,N6,N6,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.015445099691098006
5271,,5271,{},1452163448,1452163448,19,19,,,1180,5052,27165200,01To10,66,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.018534119629317607
5272,,5272,{},1452163448,1452163448,19,19,,,1180,5054,27165200,01To10,63,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.017691659646166806
5273,,5273,{},1452163448,1452163448,19,19,,,1180,5055,27165200,01To10,116,32 MA,N5,N5,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.03257511934849761
5274,,5274,{},1452163448,1452163448,19,19,,,1180,5061,27165200,01To10,50,32 MA,N5,N5,5040,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.014040999719180006
5275,,5275,{},1452163448,1452163448,19,19,,,1180,5071,27165200,01To10,39,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.010951979780960405
5276,,5276,{},1452163448,1452163448,19,19,,,1180,5103,27165200,01To10,39,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.010951979780960405
5277,,5277,{},1452163448,1452163448,19,19,,,1180,5104,27165200,01To10,71,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.019938219601235607
5278,,5278,{},1452163448,1452163448,19,19,,,1180,5107,27165200,01To10,36,32 MA,N6,N6,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.010109519797809604
5279,,5279,{},1452163448,1452163448,19,19,,,1180,5108,27165200,01To10,32,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.008986239820275204
5280,,5280,{},1452163448,1452163448,19,19,,,1180,5109,27165200,01To10,11,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.003089019938219601
5281,,5281,{},1452163448,1452163448,19,19,,,1180,5115,27165200,01To10,10,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.002808199943836001
5282,,5282,{},1452163448,1452163448,19,19,,,1180,5116,27165200,01To10,29,32 MA,N6,N6,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.008143779837124403
5283,,5283,{},1452163448,1452163448,19,19,,,1180,5152,27165200,01To10,40,32 MA,N4,N4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.011232799775344004
5284,,5284,{},1452163448,1452163448,19,19,,,1180,5156,27165200,01To10,25,32 MA,W4,W4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.007020499859590003
5285,,5285,{},1452163448,1452163448,19,19,,,1180,5157,27165200,01To10,35,32 MA,N4,N4,6200,32 MA,DEPOT,32 MA,E3,E3,32 MA,DEPOT,1150/1180,3561,0.009828699803426004
5286,,5286,{},1452163448,1452163448,19,19,,,1180,5203,27165200,01To10,61,32 MA,N4,N4,5120,32 MA,DEPOT,32 MA,N6,N6,32 MA,DEPOT,1150/1180,3561,0.017130019657399607
5287,,5287,{},1452163448,1452163448,19,19,,,1180,6053,27165200,01To10,180,32 MA,E4,E4,6053,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,3561,0.05054759898904802
5288,,5288,{},1452163448,1452163448,19,19,,,1180,6102,27165200,01To10,129,32 MA,E4,E4,6000,32 MA,DEPOT,32 MA,E4,E4,32 MA,DEPOT,1150/1180,3561,0.03622577927548441
5289,,5289,{},1452163448,1452163448,19,19,,,1180,7000,27165200,01To10,55,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.015445099691098006
5290,,5290,{},1452163448,1452163448,19,19,,,1180,7001,27165200,01To10,35,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.009828699803426004
5291,,5291,{},1452163448,1452163448,19,19,,,1180,7002,27165200,01To10,170,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.047739399045212016
5292,,5292,{},1452163448,1452163448,19,19,,,1180,7003,27165200,01To10,82,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.023027239539455208
5293,,5293,{},1452163448,1452163448,19,19,,,1180,7051,27165200,01To10,78,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.02190395956192081
5294,,5294,{},1452163448,1452163448,19,19,,,1180,7052,27165200,01To10,18,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.005054759898904802
5295,,5295,{},1452163448,1452163448,19,19,,,1180,7053,27165200,01To10,32,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.008986239820275204
5296,,5296,{},1452163448,1452163448,19,19,,,1180,7054,27165200,01To10,21,32 MA,W3_1,W3,7000,32 MA,DEPOT,32 MA,W3_1,W3,32 MA,DEPOT,1150/1180,3561,0.005897219882055603
5297,,5297,{},1452163448,1452163448,19,19,,,1180,7102,27165200,01To10,291,32 MA,W3,W3,7102,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.08171861836562763
5298,,5298,{},1452163448,1452163448,19,19,,,1180,7103,27165200,01To10,52,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.014602639707947207
5299,,5299,{},1452163448,1452163448,19,19,,,1180,7105,27165200,01To10,221,32 MA,W3,W3,8150,32 MA,DEPOT,32 MA,S,S,32 MA,DEPOT,1150/1180,3561,0.06206121875877563
5300,,5300,{},1452163448,1452163448,19,19,,,1180,7151,27165200,01To10,226,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.06346531873069362
5301,,5301,{},1452163448,1452163448,19,19,,,1180,7152,27165200,01To10,112,32 MA,W3,W3,7152,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.031451839370963214
5302,,5302,{},1452163448,1452163448,19,19,,,1180,7153,27165200,01To10,118,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.033136759337264815
5303,,5303,{},1452163448,1452163448,19,19,,,1180,7154,27165200,01To10,57,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.016006739679865205
5304,,5304,{},1452163448,1452163448,19,19,,,1180,7157,27165200,01To10,64,32 MA,W3,W3,7150,32 MA,DEPOT,32 MA,W3,W3,32 MA,DEPOT,1150/1180,3561,0.017972479640550407
5305,,5305,{},1452163448,1452163448,19,19,,,1180,7250,27165200,01To10,14,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.003931479921370402
5306,,5306,{},1452163448,1452163448,19,19,,,1180,7253,27165200,01To10,9,32 MA,W4,W4,5050,32 MA,DEPOT,32 MA,N5,N5,32 MA,DEPOT,1150/1180,3561,0.002527379949452401
5307,,5307,{},1452163448,1452163448,19,19,,,1180,7254,27165200,01To10,56,32 MA,W4,W4,7250,32 MA,DEPOT,32 MA,W4,W4,32 MA,DEPOT,1150/1180,3561,0.015725919685481607
