pk_ID,granularity,rowID,formatting,createdDate,modifiedDate,createdBy,modifiedBy,createdIP,modifiedIP,Plant,SalesOffice,Material,Period,Demand,SubCluster,Cluster,RDC,TruckType,DestCategory,Tyres,DemandTruck
8561,,8561,{},1450709139,1450709139,19,19,,,1150,6201,11176480,01To10,5,E3,E3,6200,32 MA,DEPOT,300,0.016666666666666666
8562,,8562,{},1450709139,1450709139,19,19,,,1150,6203,11176480,01To10,5,E3,E3,6200,32 MA,DEPOT,300,0.016666666666666666
8563,,8563,{},1450709139,1450709139,19,19,,,1150,6204,11176480,01To10,20,E3,E3,6200,32 MA,DEPOT,300,0.06666666666666667
8564,,8564,{},1450709139,1450709139,19,19,,,1150,6207,11176480,01To10,15,E3,E3,6200,32 MA,DEPOT,300,0.05
8565,,8565,{},1450709139,1450709139,19,19,,,1150,7000,11176480,01To10,22,W3_1,W3,7000,32 MA,DEPOT,300,0.07333333333333333
8566,,8566,{},1450709139,1450709139,19,19,,,1150,7001,11176480,01To10,64,W3_1,W3,7000,32 MA,DEPOT,300,0.21333333333333335
8567,,8567,{},1450709139,1450709139,19,19,,,1150,7002,11176480,01To10,61,W3_1,W3,7000,32 MA,DEPOT,300,0.20333333333333334
8568,,8568,{},1450709139,1450709139,19,19,,,1150,7003,11176480,01To10,29,W3_1,W3,7000,32 MA,DEPOT,300,0.09666666666666666
8569,,8569,{},1450709139,1450709139,19,19,,,1150,7051,11176480,01To10,70,W3_1,W3,7000,32 MA,DEPOT,300,0.23333333333333334
8570,,8570,{},1450709139,1450709139,19,19,,,1150,7054,11176480,01To10,27,W3_1,W3,7000,32 MA,DEPOT,300,0.09
8571,,8571,{},1450709139,1450709139,19,19,,,1150,7102,11176480,01To10,157,W3,W3,NAVI MUMBAI MOGO,32 MA,DEPOT,300,0.5233333333333333
8572,,8572,{},1450709139,1450709139,19,19,,,1150,7150,11176480,01To10,50,W3,W3,7150,32 MA,DEPOT,300,0.16666666666666666
8573,,8573,{},1450709139,1450709139,19,19,,,1150,7151,11176480,01To10,137,W3,W3,7150,32 MA,DEPOT,300,0.45666666666666667
8574,,8574,{},1450709139,1450709139,19,19,,,1150,7152,11176480,01To10,73,W3,W3,NAGPUR MOGO,32 MA,DEPOT,300,0.24333333333333335
8575,,8575,{},1450709139,1450709139,19,19,,,1150,7153,11176480,01To10,40,W3,W3,7150,32 MA,DEPOT,300,0.13333333333333333
8576,,8576,{},1450709139,1450709139,19,19,,,1150,7154,11176480,01To10,62,W3,W3,7150,32 MA,DEPOT,300,0.20666666666666667
8577,,8577,{},1450709139,1450709139,19,19,,,1150,7155,11176480,01To10,15,W3,W3,7150,32 MA,DEPOT,300,0.05
8578,,8578,{},1450709139,1450709139,19,19,,,1150,7157,11176480,01To10,83,W3,W3,7150,32 MA,DEPOT,300,0.27666666666666667
8579,,8579,{},1450709139,1450709139,19,19,,,1150,7161,11176480,01To10,22,W3,W3,7250,32 MA,DEPOT,300,0.07333333333333333
8580,,8580,{},1450709139,1450709139,19,19,,,1150,7250,11176480,01To10,35,W4,W4,7250,32 MA,DEPOT,300,0.11666666666666667
8581,,8581,{},1450709139,1450709139,19,19,,,1150,7251,11176480,01To10,110,W4,W4,7250,32 MA,DEPOT,300,0.36666666666666664
8582,,8582,{},1450709139,1450709139,19,19,,,1150,7253,11176480,01To10,22,W4,W4,5050,32 MA,DEPOT,300,0.07333333333333333
8583,,8583,{},1450709139,1450709139,19,19,,,1150,7254,11176480,01To10,32,W4,W4,7250,32 MA,DEPOT,300,0.10666666666666667
8584,,8584,{},1450709139,1450709139,19,19,,,1150,7301,11176480,01To10,6,W4,W4,7250,32 MA,DEPOT,300,0.02
8585,,8585,{},1450709139,1450709139,19,19,,,1150,8053,11176480,01To10,21,S,S,8150,32 MA,DEPOT,300,0.07
8586,,8586,{},1450709139,1450709139,19,19,,,1150,8150,11176480,01To10,64,S,S,8150,32 MA,DEPOT,300,0.21333333333333335
8587,,8587,{},1450709139,1450709139,19,19,,,1150,8151,11176480,01To10,94,S,S,8150,32 MA,DEPOT,300,0.31333333333333335
8588,,8588,{},1450709139,1450709139,19,19,,,1150,8153,11176480,01To10,141,S,S,8150,32 MA,DEPOT,300,0.47
8589,,8589,{},1450709139,1450709139,19,19,,,1150,8155,11176480,01To10,57,S,S,8150,32 MA,DEPOT,300,0.19
8590,,8590,{},1450709139,1450709139,19,19,,,1150,8156,11176480,01To10,61,S,S,8150,32 MA,DEPOT,300,0.20333333333333334
8591,,8591,{},1450709139,1450709139,19,19,,,1150,8251,11176480,01To10,57,S,S,8150,32 MA,DEPOT,300,0.19
8592,,8592,{},1450709139,1450709139,19,19,,,1150,8252,11176480,01To10,5,S,S,8150,18 FT,DEPOT,150,0.03333333333333333
8593,,8593,{},1450709139,1450709139,19,19,,,1150,8253,11176480,01To10,23,S,S,8300,32 MA,DEPOT,300,0.07666666666666666
8594,,8594,{},1450709139,1450709139,19,19,,,1150,8254,11176480,01To10,40,S,S,8150,32 MA,DEPOT,300,0.13333333333333333
8595,,8595,{},1450709139,1450709139,19,19,,,1150,8255,11176480,01To10,56,S,S,8150,32 MA,DEPOT,300,0.18666666666666668
8596,,8596,{},1450709139,1450709139,19,19,,,1150,8256,11176480,01To10,15,S,S,8300,32 MA,DEPOT,300,0.05
8597,,8597,{},1450709139,1450709139,19,19,,,1150,8257,11176480,01To10,49,S,S,8150,32 MA,DEPOT,300,0.16333333333333333
8598,,8598,{},1450709139,1450709139,19,19,,,1150,8258,11176480,01To10,22,S,S,8300,32 MA,DEPOT,300,0.07333333333333333
8599,,8599,{},1450709139,1450709139,19,19,,,1150,8261,11176480,01To10,47,S,S,8150,32 MA,DEPOT,300,0.15666666666666668
8600,,8600,{},1450709139,1450709139,19,19,,,1150,5001,11177680,01To10,6,N4,N4,5050,32 MA,DEPOT,300,0.02
8601,,8601,{},1450709139,1450709139,19,19,,,1150,5052,11177680,01To10,7,N5,N5,5040,32 MA,DEPOT,300,0.023333333333333334
8602,,8602,{},1450709139,1450709139,19,19,,,1150,5053,11177680,01To10,8,N5,N5,5040,32 MA,DEPOT,300,0.02666666666666667
8603,,8603,{},1450709139,1450709139,19,19,,,1150,5061,11177680,01To10,5,N5,N5,5040,32 MA,DEPOT,300,0.016666666666666666
8604,,8604,{},1450709139,1450709139,19,19,,,1150,5115,11177680,01To10,12,N4_1,N4,5050,32 MA,DEPOT,300,0.04
8605,,8605,{},1450709139,1450709139,19,19,,,1150,5151,11177680,01To10,5,N4_1,N4,5050,32 MA,DEPOT,300,0.016666666666666666
8606,,8606,{},1450709139,1450709139,19,19,,,1150,5251,11177680,01To10,6,N5,N5,5050,32 MA,DEPOT,300,0.02
8607,,8607,{},1450709139,1450709139,19,19,,,1150,5307,11177680,01To10,12,N5,N5,5040,32 MA,DEPOT,300,0.04
8608,,8608,{},1450709139,1450709139,19,19,,,1150,6011,11177680,01To10,6,E4,E4,6000,32 MA,DEPOT,300,0.02
8609,,8609,{},1450709139,1450709139,19,19,,,1150,6103,11177680,01To10,5,E4,E4,6000,18 FT,DEPOT,150,0.03333333333333333
8610,,8610,{},1450709139,1450709139,19,19,,,1150,7001,11177680,01To10,9,W3_1,W3,7000,32 MA,DEPOT,300,0.03
8611,,8611,{},1450709139,1450709139,19,19,,,1150,7002,11177680,01To10,9,W3_1,W3,7000,32 MA,DEPOT,300,0.03
8612,,8612,{},1450709139,1450709139,19,19,,,1150,7003,11177680,01To10,8,W3_1,W3,7000,32 MA,DEPOT,300,0.02666666666666667
8613,,8613,{},1450709139,1450709139,19,19,,,1150,7051,11177680,01To10,5,W3_1,W3,7000,32 MA,DEPOT,300,0.016666666666666666
8614,,8614,{},1450709139,1450709139,19,19,,,1150,7054,11177680,01To10,8,W3_1,W3,7000,32 MA,DEPOT,300,0.02666666666666667
8615,,8615,{},1450709139,1450709139,19,19,,,1150,7102,11177680,01To10,24,W3,W3,NAVI MUMBAI MOGO,32 MA,DEPOT,300,0.08
8616,,8616,{},1450709139,1450709139,19,19,,,1150,7151,11177680,01To10,6,W3,W3,7150,32 MA,DEPOT,300,0.02
8617,,8617,{},1450709139,1450709139,19,19,,,1150,7251,11177680,01To10,5,W4,W4,7250,32 MA,DEPOT,300,0.016666666666666666
8618,,8618,{},1450709139,1450709139,19,19,,,1150,7253,11177680,01To10,5,W4,W4,5050,32 MA,DEPOT,300,0.016666666666666666
8619,,8619,{},1450709139,1450709139,19,19,,,1150,7254,11177680,01To10,5,W4,W4,7250,32 MA,DEPOT,300,0.016666666666666666
8620,,8620,{},1450709139,1450709139,19,19,,,1150,8001,11177680,01To10,9,S,S,8300,32 MA,DEPOT,300,0.03
8621,,8621,{},1450709139,1450709139,19,19,,,1150,8003,11177680,01To10,6,S,S,8300,32 MA,DEPOT,300,0.02
8622,,8622,{},1450709139,1450709139,19,19,,,1150,8006,11177680,01To10,9,S,S,8300,32 MA,DEPOT,300,0.03
8623,,8623,{},1450709139,1450709139,19,19,,,1150,8151,11177680,01To10,15,S,S,8150,32 MA,DEPOT,300,0.05
8624,,8624,{},1450709139,1450709139,19,19,,,1150,8153,11177680,01To10,13,S,S,8150,32 MA,DEPOT,300,0.043333333333333335
8625,,8625,{},1450709139,1450709139,19,19,,,1150,8155,11177680,01To10,7,S,S,8150,32 MA,DEPOT,300,0.023333333333333334
8626,,8626,{},1450709139,1450709139,19,19,,,1150,8156,11177680,01To10,13,S,S,8150,32 MA,DEPOT,300,0.043333333333333335
8627,,8627,{},1450709139,1450709139,19,19,,,1150,8251,11177680,01To10,10,S,S,8150,32 MA,DEPOT,300,0.03333333333333333
8628,,8628,{},1450709139,1450709139,19,19,,,1150,8252,11177680,01To10,8,S,S,8150,18 FT,DEPOT,150,0.05333333333333334
8629,,8629,{},1450709139,1450709139,19,19,,,1150,8255,11177680,01To10,9,S,S,8150,32 MA,DEPOT,300,0.03
8630,,8630,{},1450709139,1450709139,19,19,,,1150,8256,11177680,01To10,5,S,S,8300,32 MA,DEPOT,300,0.016666666666666666
8631,,8631,{},1450709139,1450709139,19,19,,,1150,8257,11177680,01To10,8,S,S,8150,32 MA,DEPOT,300,0.02666666666666667
8632,,8632,{},1450709139,1450709139,19,19,,,1150,8305,11177680,01To10,5,S,S,8300,32 MA,DEPOT,300,0.016666666666666666
8633,,8633,{},1450709139,1450709139,19,19,,,1150,5052,11178280,01To10,11,N5,N5,5040,32 MA,DEPOT,300,0.03666666666666667
8634,,8634,{},1450709139,1450709139,19,19,,,1150,5053,11178280,01To10,23,N5,N5,5040,32 MA,DEPOT,300,0.07666666666666666
8635,,8635,{},1450709139,1450709139,19,19,,,1150,5061,11178280,01To10,13,N5,N5,5040,32 MA,DEPOT,300,0.043333333333333335
8636,,8636,{},1450709139,1450709139,19,19,,,1150,5101,11178280,01To10,23,N6,N6,5120,32 MA,DEPOT,300,0.07666666666666666
8637,,8637,{},1450709139,1450709139,19,19,,,1150,5102,11178280,01To10,14,N6,N6,5120,32 MA,DEPOT,300,0.04666666666666667
8638,,8638,{},1450709139,1450709139,19,19,,,1150,5112,11178280,01To10,11,N6,N6,5120,32 MA,DEPOT,300,0.03666666666666667
8639,,8639,{},1450709139,1450709139,19,19,,,1150,5114,11178280,01To10,24,N6,N6,5120,32 MA,DEPOT,300,0.08
8640,,8640,{},1450709139,1450709139,19,19,,,1150,5155,11178280,01To10,15,N4_1,N4,6200,32 MA,DEPOT,300,0.05
8641,,8641,{},1450709139,1450709139,19,19,,,1150,5305,11178280,01To10,13,N5,N5,5040,32 MA,DEPOT,300,0.043333333333333335
8642,,8642,{},1450709139,1450709139,19,19,,,1150,5306,11178280,01To10,14,N5,N5,5040,32 MA,DEPOT,300,0.04666666666666667
8643,,8643,{},1450709139,1450709139,19,19,,,1150,6001,11178280,01To10,11,E4,E4,6000,32 MA,DEPOT,300,0.03666666666666667
8644,,8644,{},1450709139,1450709139,19,19,,,1150,6003,11178280,01To10,12,E4,E4,6000,32 MA,DEPOT,300,0.04
8645,,8645,{},1450709139,1450709139,19,19,,,1150,6004,11178280,01To10,28,E4,E4,6000,32 MA,DEPOT,300,0.09333333333333334
8646,,8646,{},1450709139,1450709139,19,19,,,1150,6012,11178280,01To10,6,E4,E4,6000,18 FT,DEPOT,150,0.04
8647,,8647,{},1450709139,1450709139,19,19,,,1150,6103,11178280,01To10,11,E4,E4,6000,18 FT,DEPOT,150,0.07333333333333333
8648,,8648,{},1450709139,1450709139,19,19,,,1150,6105,11178280,01To10,9,E4,E4,6000,32 MA,DEPOT,300,0.03
8649,,8649,{},1450709139,1450709139,19,19,,,1150,6202,11178280,01To10,12,E3,E3,6200,32 MA,DEPOT,300,0.04
8650,,8650,{},1450709139,1450709139,19,19,,,1150,6203,11178280,01To10,5,E3,E3,6200,32 MA,DEPOT,300,0.016666666666666666
8651,,8651,{},1450709139,1450709139,19,19,,,1150,7001,11178280,01To10,25,W3_1,W3,7000,32 MA,DEPOT,300,0.08333333333333333
8652,,8652,{},1450709139,1450709139,19,19,,,1150,7002,11178280,01To10,10,W3_1,W3,7000,32 MA,DEPOT,300,0.03333333333333333
8653,,8653,{},1450709139,1450709139,19,19,,,1150,7003,11178280,01To10,5,W3_1,W3,7000,32 MA,DEPOT,300,0.016666666666666666
8654,,8654,{},1450709139,1450709139,19,19,,,1150,7051,11178280,01To10,8,W3_1,W3,7000,32 MA,DEPOT,300,0.02666666666666667
8655,,8655,{},1450709139,1450709139,19,19,,,1150,7052,11178280,01To10,6,W3_1,W3,7000,32 MA,DEPOT,300,0.02
8656,,8656,{},1450709139,1450709139,19,19,,,1150,7054,11178280,01To10,11,W3_1,W3,7000,32 MA,DEPOT,300,0.03666666666666667
8657,,8657,{},1450709139,1450709139,19,19,,,1150,7102,11178280,01To10,5,W3,W3,NAVI MUMBAI MOGO,32 MA,DEPOT,300,0.016666666666666666
8658,,8658,{},1450709139,1450709139,19,19,,,1150,7104,11178280,01To10,17,S,S,7150,32 MA,DEPOT,300,0.056666666666666664
8659,,8659,{},1450709139,1450709139,19,19,,,1150,7105,11178280,01To10,10,W3,W3,8150,32 MA,DEPOT,300,0.03333333333333333
8660,,8660,{},1450709139,1450709139,19,19,,,1150,7152,11178280,01To10,30,W3,W3,NAGPUR MOGO,32 MA,DEPOT,300,0.1
8661,,8661,{},1450709139,1450709139,19,19,,,1150,7161,11178280,01To10,16,W3,W3,7250,32 MA,DEPOT,300,0.05333333333333334
8662,,8662,{},1450709139,1450709139,19,19,,,1150,7251,11178280,01To10,30,W4,W4,7250,32 MA,DEPOT,300,0.1
8663,,8663,{},1450709139,1450709139,19,19,,,1150,7253,11178280,01To10,25,W4,W4,5050,32 MA,DEPOT,300,0.08333333333333333
8664,,8664,{},1450709139,1450709139,19,19,,,1150,7302,11178280,01To10,8,W4,W4,RAIPUR MOGO,32 MA,DEPOT,300,0.02666666666666667
8665,,8665,{},1450709139,1450709139,19,19,,,1150,8001,11178280,01To10,16,S,S,8300,32 MA,DEPOT,300,0.05333333333333334
8666,,8666,{},1450709139,1450709139,19,19,,,1150,8003,11178280,01To10,20,S,S,8300,32 MA,DEPOT,300,0.06666666666666667
8667,,8667,{},1450709139,1450709139,19,19,,,1150,8005,11178280,01To10,17,S,S,8300,32 MA,DEPOT,300,0.056666666666666664
8668,,8668,{},1450709139,1450709139,19,19,,,1150,8006,11178280,01To10,7,S,S,8300,32 MA,DEPOT,300,0.023333333333333334
8669,,8669,{},1450709139,1450709139,19,19,,,1150,8051,11178280,01To10,29,S,S,7150,32 MA,DEPOT,300,0.09666666666666666
8670,,8670,{},1450709139,1450709139,19,19,,,1150,8052,11178280,01To10,79,S,S,7150,18 FT,DEPOT,150,0.5266666666666666
8671,,8671,{},1450709139,1450709139,19,19,,,1150,8053,11178280,01To10,15,S,S,8150,32 MA,DEPOT,300,0.05
8672,,8672,{},1450709139,1450709139,19,19,,,1150,8054,11178280,01To10,21,S,S,8150,32 MA,DEPOT,300,0.07
8673,,8673,{},1450709139,1450709139,19,19,,,1150,8055,11178280,01To10,53,S,S,8150,32 MA,DEPOT,300,0.17666666666666667
8674,,8674,{},1450709139,1450709139,19,19,,,1150,8105,11178280,01To10,9,S,S,8300,32 MA,DEPOT,300,0.03
8675,,8675,{},1450709139,1450709139,19,19,,,1150,8151,11178280,01To10,34,S,S,8150,32 MA,DEPOT,300,0.11333333333333333
8676,,8676,{},1450709139,1450709139,19,19,,,1150,8153,11178280,01To10,79,S,S,8150,32 MA,DEPOT,300,0.2633333333333333
8677,,8677,{},1450709139,1450709139,19,19,,,1150,8155,11178280,01To10,32,S,S,8150,32 MA,DEPOT,300,0.10666666666666667
8678,,8678,{},1450709139,1450709139,19,19,,,1150,8156,11178280,01To10,57,S,S,8150,32 MA,DEPOT,300,0.19
8679,,8679,{},1450709139,1450709139,19,19,,,1150,8251,11178280,01To10,42,S,S,8150,32 MA,DEPOT,300,0.14
8680,,8680,{},1450709139,1450709139,19,19,,,1150,8252,11178280,01To10,7,S,S,8150,18 FT,DEPOT,150,0.04666666666666667
8681,,8681,{},1450709139,1450709139,19,19,,,1150,8254,11178280,01To10,5,S,S,8150,32 MA,DEPOT,300,0.016666666666666666
8682,,8682,{},1450709139,1450709139,19,19,,,1150,8255,11178280,01To10,28,S,S,8150,32 MA,DEPOT,300,0.09333333333333334
8683,,8683,{},1450709139,1450709139,19,19,,,1150,8256,11178280,01To10,11,S,S,8300,32 MA,DEPOT,300,0.03666666666666667
8684,,8684,{},1450709139,1450709139,19,19,,,1150,8257,11178280,01To10,17,S,S,8150,32 MA,DEPOT,300,0.056666666666666664
8685,,8685,{},1450709139,1450709139,19,19,,,1150,8261,11178280,01To10,32,S,S,8150,32 MA,DEPOT,300,0.10666666666666667
8686,,8686,{},1450709139,1450709139,19,19,,,1150,8302,11178280,01To10,15,S,S,8300,18 FT,DEPOT,150,0.1
8687,,8687,{},1450709139,1450709139,19,19,,,1150,8303,11178280,01To10,17,S,S,8300,32 MA,DEPOT,300,0.056666666666666664
8688,,8688,{},1450709139,1450709139,19,19,,,1150,8304,11178280,01To10,28,S,S,8300,18 FT,DEPOT,150,0.18666666666666668
8689,,8689,{},1450709139,1450709139,19,19,,,1150,8305,11178280,01To10,22,S,S,8300,32 MA,DEPOT,300,0.07333333333333333
8690,,8690,{},1450709139,1450709139,19,19,,,1150,8306,11178280,01To10,8,S,S,8300,18 FT,DEPOT,150,0.05333333333333334
8691,,8691,{},1450709139,1450709139,19,19,,,1150,8312,11178280,01To10,24,S,S,8300,32 MA,DEPOT,300,0.08
8692,,8692,{},1450709139,1450709139,19,19,,,1150,8351,11178280,01To10,23,S,S,8300,32 MA,DEPOT,300,0.07666666666666666
8693,,8693,{},1450709139,1450709139,19,19,,,1150,8354,11178280,01To10,7,S,S,8300,18 FT,DEPOT,150,0.04666666666666667
8705,,8705,{},1450709139,1450709139,19,19,,,1150,5050,13098360,01To10,4,N5,N5,5050,32 SA,DEPOT,181,0.022099447513812154
8706,,8706,{},1450709139,1450709139,19,19,,,1150,5106,13098360,01To10,12,N6,N6,5120,32 SA,DEPOT,181,0.06629834254143646
8707,,8707,{},1450709139,1450709139,19,19,,,1150,5112,13098360,01To10,2,N6,N6,5120,32 SA,DEPOT,181,0.011049723756906077
8708,,8708,{},1450709139,1450709139,19,19,,,1150,5115,13098360,01To10,2,N4_1,N4,5050,32 SA,DEPOT,181,0.011049723756906077
8709,,8709,{},1450709139,1450709139,19,19,,,1150,5120,13098360,01To10,6,N6,N6,5120,32 SA,DEPOT,181,0.03314917127071823
8710,,8710,{},1450709139,1450709139,19,19,,,1150,6003,13098360,01To10,2,E4,E4,6000,32 SA,DEPOT,181,0.011049723756906077
8711,,8711,{},1450709139,1450709139,19,19,,,1150,6203,13098360,01To10,4,E3,E3,6200,32 SA,DEPOT,181,0.022099447513812154
8712,,8712,{},1450709139,1450709139,19,19,,,1150,7000,13098360,01To10,8,W3_1,W3,7000,32 SA,DEPOT,181,0.04419889502762431
8713,,8713,{},1450709139,1450709139,19,19,,,1150,7001,13098360,01To10,12,W3_1,W3,7000,32 SA,DEPOT,181,0.06629834254143646
8714,,8714,{},1450709139,1450709139,19,19,,,1150,7051,13098360,01To10,22,W3_1,W3,7000,32 SA,DEPOT,181,0.12154696132596685
8715,,8715,{},1450709139,1450709139,19,19,,,1150,7054,13098360,01To10,14,W3_1,W3,7000,32 SA,DEPOT,181,0.07734806629834254
8716,,8716,{},1450709139,1450709139,19,19,,,1150,7150,13098360,01To10,4,W3,W3,7150,32 SA,DEPOT,181,0.022099447513812154
8717,,8717,{},1450709139,1450709139,19,19,,,1150,7152,13098360,01To10,6,W3,W3,NAGPUR MOGO,32 SA,DEPOT,181,0.03314917127071823
8718,,8718,{},1450709139,1450709139,19,19,,,1150,7250,13098360,01To10,2,W4,W4,7250,32 SA,DEPOT,181,0.011049723756906077
8719,,8719,{},1450709139,1450709139,19,19,,,1150,8001,13098360,01To10,2,S,S,8300,32 SA,DEPOT,181,0.011049723756906077
8720,,8720,{},1450709139,1450709139,19,19,,,1150,8003,13098360,01To10,14,S,S,8300,32 SA,DEPOT,181,0.07734806629834254
8721,,8721,{},1450709139,1450709139,19,19,,,1150,8006,13098360,01To10,6,S,S,8300,32 SA,DEPOT,181,0.03314917127071823
8722,,8722,{},1450709139,1450709139,19,19,,,1150,8052,13098360,01To10,8,S,S,7150,32 SA,DEPOT,181,0.04419889502762431
8723,,8723,{},1450709139,1450709139,19,19,,,1150,8053,13098360,01To10,6,S,S,8150,32 SA,DEPOT,181,0.03314917127071823
8724,,8724,{},1450709139,1450709139,19,19,,,1150,8150,13098360,01To10,10,S,S,8150,32 SA,DEPOT,181,0.055248618784530384
8725,,8725,{},1450709139,1450709139,19,19,,,1150,8151,13098360,01To10,8,S,S,8150,32 SA,DEPOT,181,0.04419889502762431
8726,,8726,{},1450709139,1450709139,19,19,,,1150,8155,13098360,01To10,12,S,S,8150,32 SA,DEPOT,181,0.06629834254143646
8727,,8727,{},1450709139,1450709139,19,19,,,1150,8255,13098360,01To10,4,S,S,8150,32 SA,DEPOT,181,0.022099447513812154
8728,,8728,{},1450709139,1450709139,19,19,,,1150,8300,13098360,01To10,8,S,S,8300,32 SA,DEPOT,181,0.04419889502762431
8764,,8764,{},1450709139,1450709139,19,19,,,1150,8150,13118360,01To10,150,S,S,8150,32 SA,DEPOT,105,1.4285714285714286
8765,,8765,{},1450709139,1450709139,19,19,,,1150,5051,13119360,01To10,14,N6,N6,5050,32 SA,DEPOT,97,0.14432989690721648
8766,,8766,{},1450709139,1450709139,19,19,,,1150,5054,13119360,01To10,6,N4,N4,5050,32 SA,DEPOT,97,0.061855670103092786
8767,,8767,{},1450709139,1450709139,19,19,,,1150,5071,13119360,01To10,2,N4,N4,5050,32 SA,DEPOT,97,0.020618556701030927
8768,,8768,{},1450709139,1450709139,19,19,,,1150,5106,13119360,01To10,36,N6,N6,5120,32 SA,DEPOT,97,0.3711340206185567
8769,,8769,{},1450709139,1450709139,19,19,,,1150,5107,13119360,01To10,8,N6,N6,5050,32 SA,DEPOT,97,0.08247422680412371
8770,,8770,{},1450709139,1450709139,19,19,,,1150,5112,13119360,01To10,4,N6,N6,5120,32 SA,DEPOT,97,0.041237113402061855
8771,,8771,{},1450709139,1450709139,19,19,,,1150,5114,13119360,01To10,28,N6,N6,5120,32 SA,DEPOT,97,0.28865979381443296
8772,,8772,{},1450709139,1450709139,19,19,,,1150,5115,13119360,01To10,12,N4_1,N4,5050,32 SA,DEPOT,97,0.12371134020618557
8773,,8773,{},1450709139,1450709139,19,19,,,1150,5155,13119360,01To10,8,N4_1,N4,6200,32 SA,DEPOT,97,0.08247422680412371
8774,,8774,{},1450709139,1450709139,19,19,,,1150,5201,13119360,01To10,16,N4_1,N4,5050,32 SA,DEPOT,97,0.16494845360824742
8775,,8775,{},1450709139,1450709139,19,19,,,1150,5202,13119360,01To10,8,N4_1,N4,5050,32 SA,DEPOT,97,0.08247422680412371
8776,,8776,{},1450709139,1450709139,19,19,,,1150,5206,13119360,01To10,10,N4_1,N4,5050,32 SA,DEPOT,97,0.10309278350515463
8777,,8777,{},1450709139,1450709139,19,19,,,1150,6011,13119360,01To10,8,E4,E4,6000,32 SA,DEPOT,97,0.08247422680412371
8778,,8778,{},1450709139,1450709139,19,19,,,1150,6012,13119360,01To10,14,E4,E4,6000,32 SA,DEPOT,97,0.14432989690721648
8779,,8779,{},1450709139,1450709139,19,19,,,1150,6053,13119360,01To10,26,E4,E4,BHUBANESHWAR MOGO,32 SA,DEPOT,97,0.26804123711340205
8780,,8780,{},1450709139,1450709139,19,19,,,1150,6203,13119360,01To10,10,E3,E3,6200,32 SA,DEPOT,97,0.10309278350515463
8781,,8781,{},1450709139,1450709139,19,19,,,1150,6204,13119360,01To10,8,E3,E3,6200,32 SA,DEPOT,97,0.08247422680412371
8782,,8782,{},1450709139,1450709139,19,19,,,1150,6205,13119360,01To10,4,E3,E3,6200,32 SA,DEPOT,97,0.041237113402061855
8783,,8783,{},1450709139,1450709139,19,19,,,1150,7051,13119360,01To10,20,W3_1,W3,7000,32 SA,DEPOT,97,0.20618556701030927
8784,,8784,{},1450709139,1450709139,19,19,,,1150,7052,13119360,01To10,4,W3_1,W3,7000,32 SA,DEPOT,97,0.041237113402061855
8785,,8785,{},1450709139,1450709139,19,19,,,1150,7053,13119360,01To10,4,W3_1,W3,7000,32 SA,DEPOT,97,0.041237113402061855
8786,,8786,{},1450709139,1450709139,19,19,,,1150,7102,13119360,01To10,2,W3,W3,NAVI MUMBAI MOGO,32 SA,DEPOT,97,0.020618556701030927
8787,,8787,{},1450709139,1450709139,19,19,,,1150,7103,13119360,01To10,20,W3,W3,7150,32 SA,DEPOT,97,0.20618556701030927
8788,,8788,{},1450709139,1450709139,19,19,,,1150,7105,13119360,01To10,50,W3,W3,8150,32 SA,DEPOT,97,0.5154639175257731
8789,,8789,{},1450709139,1450709139,19,19,,,1150,7151,13119360,01To10,10,W3,W3,7150,32 SA,DEPOT,97,0.10309278350515463
8790,,8790,{},1450709139,1450709139,19,19,,,1150,7153,13119360,01To10,30,W3,W3,7150,32 SA,DEPOT,97,0.30927835051546393
8791,,8791,{},1450709139,1450709139,19,19,,,1150,7154,13119360,01To10,18,W3,W3,7150,32 SA,DEPOT,97,0.18556701030927836
8792,,8792,{},1450709139,1450709139,19,19,,,1150,7155,13119360,01To10,16,W3,W3,7150,32 SA,DEPOT,97,0.16494845360824742
8793,,8793,{},1450709139,1450709139,19,19,,,1150,7157,13119360,01To10,10,W3,W3,7150,32 SA,DEPOT,97,0.10309278350515463
8794,,8794,{},1450709139,1450709139,19,19,,,1150,8001,13119360,01To10,10,S,S,8300,32 SA,DEPOT,97,0.10309278350515463
8795,,8795,{},1450709139,1450709139,19,19,,,1150,8003,13119360,01To10,14,S,S,8300,32 SA,DEPOT,97,0.14432989690721648
8796,,8796,{},1450709139,1450709139,19,19,,,1150,8004,13119360,01To10,8,S,S,8300,32 SA,DEPOT,97,0.08247422680412371
8797,,8797,{},1450709139,1450709139,19,19,,,1150,8005,13119360,01To10,6,S,S,8300,32 SA,DEPOT,97,0.061855670103092786
8798,,8798,{},1450709139,1450709139,19,19,,,1150,8052,13119360,01To10,42,S,S,7150,32 SA,DEPOT,97,0.4329896907216495
8799,,8799,{},1450709139,1450709139,19,19,,,1150,8054,13119360,01To10,40,S,S,8150,32 SA,DEPOT,97,0.41237113402061853
8800,,8800,{},1450709139,1450709139,19,19,,,1150,8151,13119360,01To10,14,S,S,8150,32 SA,DEPOT,97,0.14432989690721648
8801,,8801,{},1450709139,1450709139,19,19,,,1150,8155,13119360,01To10,38,S,S,8150,32 SA,DEPOT,97,0.3917525773195876
