Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck,FullTruckDemand,PartialTruckDemand,PartialTruckDemand_PreferredTruckType
1130,1130,6011,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.4170289855072464,0,0.4170289855072464,0.2085144927536232
1130,1130,6012,E6,E6,6000,DEPOT,18 FT,18 FT,E6,E6,DEPOT,32 MA,18 FT,0.5467391304347826,0,0.5467391304347826,0.5467391304347826
1130,1130,6013,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.5721014492753623,0,0.5721014492753623,0.28605072463768116
1130,1130,6053,E6,E6,6053,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,1.5380434782608696,1,0.5380434782608696,0.2690217391304348
1130,1130,6102,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,10.552301003344482,10,0.552301003344482,0.276150501672241
1130,1130,6103,E6,E6,6000,DEPOT,18 FT,18 FT,E6,E6,DEPOT,32 MA,18 FT,3.794202898550725,3,0.7942028985507248,0.7942028985507248
1130,1130,6104,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.7869565217391304,0,0.7869565217391304,0.3934782608695652
1130,1130,6200,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,1.2695652173913043,1,0.26956521739130435,0.13478260869565217
1130,1130,6201,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.6583333333333333,0,0.6583333333333333,0.32916666666666666
1130,1130,6202,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,1.3355072463768116,1,0.3355072463768116,0.1677536231884058
1130,1130,6203,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.6956521739130435,0,0.6956521739130435,0.34782608695652173
1130,1130,6204,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,2.327536231884058,2,0.327536231884058,0.163768115942029
1130,1130,6205,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,1.8708840579710144,1,0.8708840579710144,0.4354420289855072
1130,1130,6206,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,3.8199275362318836,3,0.8199275362318836,0.4099637681159418
1130,1130,6207,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,3.4956521739130433,3,0.4956521739130433,0.24782608695652164
1130,1130,7000,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,2.5530434782608697,2,0.5530434782608697,0.2765217391304349
1130,1130,7001,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,5.9925983436853,5,0.9925983436852999,0.49629917184264993
1130,1130,7002,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,6.200565217391305,6,0.20056521739130506,0.10028260869565253
1130,1130,7003,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,3.9391304347826095,3,0.9391304347826095,0.46956521739130475
1130,1130,7004,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,2.4000000000000004,2,0.40000000000000036,0.20000000000000018
1130,1130,7051,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,6.278726708074534,6,0.2787267080745339,0.13936335403726696
1130,1130,7052,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,5.693416149068323,5,0.693416149068323,0.3467080745341615
1130,1130,7053,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,2.3391304347826085,2,0.3391304347826085,0.16956521739130426
1130,1130,7054,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,3.846894409937888,3,0.8468944099378879,0.42344720496894395
1130,1130,7102,W6,W6,7102,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,22.56521739130435,22,0.5652173913043512,0.2826086956521756
1130,1130,7103,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,10.478260869565217,10,0.47826086956521685,0.23913043478260843
1130,1130,7104,S,S,7150,DEPOT,18 FT,32 MA,W6,W6,DEPOT,32 MA,18 FT,2.226086956521739,2,0.22608695652173916,0.22608695652173916
1130,1130,7105,W6,W6,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,6.486956521739131,6,0.4869565217391312,0.2434782608695656
1130,1130,7150,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,8.116521739130434,8,0.11652173913043384,0.05826086956521692
1130,1130,7151,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,10.23913043478261,10,0.2391304347826093,0.11956521739130466
1130,1130,7152,W6,W6,7152,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,2.918632850241546,2,0.9186328502415462,0.4593164251207731
1130,1130,7153,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,9.749616977225672,9,0.7496169772256724,0.3748084886128362
1130,1130,7154,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,6.7363250517598345,6,0.7363250517598345,0.36816252587991727
1130,1130,7155,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,5,5,0,0
1130,1130,7157,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,4.843478260869565,4,0.8434782608695652,0.4217391304347826
1130,1130,7161,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,2.7826086956521743,2,0.7826086956521743,0.39130434782608714
1130,1130,7250,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,1.7043478260869565,1,0.7043478260869565,0.3521739130434782
1130,1130,7251,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,10.94963768115942,10,0.9496376811594196,0.4748188405797098
1130,1130,7252,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,1.7617391304347827,1,0.7617391304347827,0.38086956521739135
1130,1130,7253,W6,W6,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,1.0869565217391304,1,0.08695652173913038,0.04347826086956519
1130,1130,7254,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,3.1682463768115943,3,0.16824637681159427,0.08412318840579713
1130,1130,7301,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,1.6782608695652173,1,0.6782608695652173,0.3391304347826086
1130,1130,7302,W6,W6,7302,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,4.839062801932367,4,0.8390628019323669,0.41953140096618347
1130,1130,7304,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,0.6521739130434783,0,0.6521739130434783,0.32608695652173914
1130,1130,8001,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,5.403985507246377,5,0.40398550724637694,0.20199275362318847
1130,1130,8002,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.650434782608696,2,0.6504347826086958,0.6504347826086958
1130,1130,8003,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,5.52668115942029,5,0.5266811594202903,0.5266811594202903
1130,1130,8004,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,4.125782608695652,4,0.12578260869565216,0.12578260869565216
1130,1130,8005,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,3.5851449275362315,3,0.5851449275362315,0.5851449275362315
1130,1130,8006,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,3.4347826086956523,3,0.43478260869565233,0.21739130434782616
1130,1130,8051,S,S,7150,DEPOT,18 FT,32 MA,W6,W6,DEPOT,32 MA,18 FT,3.6869565217391305,3,0.6869565217391305,0.6869565217391305
1130,1130,8052,S,S,7150,DEPOT,18 FT,18 FT,W6,W6,DEPOT,32 MA,18 FT,5.184289855072464,5,0.1842898550724641,0.1842898550724641
1130,1130,8053,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,6.217753623188405,6,0.21775362318840497,0.21775362318840497
1130,1130,8054,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,7.854890269151137,7,0.8548902691511371,0.8548902691511371
1130,1130,8055,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,4.377536231884059,4,0.3775362318840587,0.3775362318840587
1130,1130,8102,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.6,1,0.6000000000000001,0.6000000000000001
1130,1130,8103,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.6328502415458939,0,0.6328502415458939,0.6328502415458939
1130,1130,8104,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.6434782608695653,0,0.6434782608695653,0.6434782608695653
1130,1130,8105,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.7304347826086959,1,0.7304347826086959,0.7304347826086959
1130,1130,8107,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.30434782608695654,0,0.30434782608695654,0.30434782608695654
1130,1130,8150,S,S,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.6493913043478261,0,0.6493913043478261,0.32469565217391305
1130,1130,8151,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.9196376811594204,0,0.9196376811594204,0.9196376811594204
1130,1130,8153,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.9271159420289855,0,0.9271159420289855,0.9271159420289855
1130,1130,8155,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.7606376811594202,1,0.7606376811594202,0.7606376811594202
1130,1130,8156,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.302855072463768,1,0.30285507246376797,0.30285507246376797
1130,1130,8251,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.8891449275362318,1,0.8891449275362318,0.8891449275362318
1130,1130,8252,S,S,8150,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.7144927536231884,0,0.7144927536231884,0.7144927536231884
1130,1130,8253,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.21666666666666667,0,0.21666666666666667,0.21666666666666667
1130,1130,8254,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.4192028985507246,0,0.4192028985507246,0.4192028985507246
1130,1130,8255,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.2166666666666666,1,0.21666666666666656,0.21666666666666656
1130,1130,8256,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.5268115942028986,0,0.5268115942028986,0.5268115942028986
1130,1130,8257,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.9633589743589743,0,0.9633589743589743,0.9633589743589743
1130,1130,8258,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.5916666666666667,0,0.5916666666666667,0.29583333333333334
1130,1130,8261,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.8483478260869566,2,0.8483478260869566,0.8483478260869566
1130,1130,8300,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.40869565217391307,0,0.40869565217391307,0.20434782608695654
1130,1130,8301,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,3.1623188405797102,3,0.16231884057971024,0.16231884057971024
1130,1130,8302,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.2434782608695651,1,0.24347826086956514,0.24347826086956514
1130,1130,8303,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.6173913043478261,0,0.6173913043478261,0.6173913043478261
1130,1130,8304,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.7565217391304349,0,0.7565217391304349,0.7565217391304349
1130,1130,8305,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.973913043478261,1,0.973913043478261,0.973913043478261
1130,1130,8306,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.9478260869565218,1,0.9478260869565218,0.9478260869565218
1130,1130,8311,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.5304347826086957,1,0.5304347826086957,0.5304347826086957
1130,1130,8312,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.0586956521739133,2,0.05869565217391326,0.05869565217391326
1130,1130,8313,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.5217391304347826,0,0.5217391304347826,0.5217391304347826
1130,1130,8315,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.2434782608695652,0,0.2434782608695652,0.2434782608695652
1130,1130,8351,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.8,1,0.8,0.8
1130,1130,8352,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,1.2117391304347827,1,0.21173913043478265,0.10586956521739133
1130,1130,8353,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,2.546956521739131,2,0.5469565217391308,0.2734782608695654
1130,1130,8354,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.7565217391304349,0,0.7565217391304349,0.7565217391304349
1130,1130,8355,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.30434782608695654,0,0.30434782608695654,0.30434782608695654
1130,1130,8356,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.4417391304347826,1,0.44173913043478263,0.44173913043478263
1130,1130,104687,W6,W6,,OEM,32 MA,32 MA,,,,,18 FT,5.48,6,0,0
1130,1130,400071,S,S,,OEM,18 FT,32 MA,,,,,18 FT,8.307692307692307,9,0,0
1130,1130,400181,E6,E6,,OEM,32 MA,32 MA,,,,,18 FT,8.100000000000001,9,0,0
1130,1130,400196,S,S,,OEM,18 FT,32 MA,,,,,18 FT,3.0975,4,0,0
1140,1140,4000,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,24.959272689387916,25,0,0
1140,1140,4001,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,15.148439814814814,16,0,0
1140,1140,4002,E1,E1,,EXPORT,32 MA,32 MA,,,,,18 FT,4.635409911344693,5,0,0
1140,1140,4003,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,5.8616534391534385,6,0,0
1140,1140,5001,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,2.6248722222222223,2,0.6248722222222223,0.31243611111111114
1140,1140,5002,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.9809287837766099,0,0.9809287837766099,0.49046439188830493
1140,1140,5004,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.30383462865636784,0,0.30383462865636784,0.15191731432818392
1140,1140,5006,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.4853075874608481,1,0.4853075874608481,0.24265379373042406
1140,1140,5040,N3,N3,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.9163665923448532,1,0.9163665923448532,0.4581832961724266
1140,1140,5050,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,3.296192997823433,3,0.2961929978234328,0.1480964989117164
1140,1140,5051,N3,N3,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.5038968837925362,1,0.5038968837925362,0.2519484418962681
1140,1140,5052,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.348223132664437,2,0.34822313266443716,0.17411156633221858
1140,1140,5053,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.6473277870680043,1,0.6473277870680043,0.32366389353400216
1140,1140,5054,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.5242642976588627,1,0.5242642976588627,0.26213214882943137
1140,1140,5055,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,2.3035009887455544,2,0.3035009887455544,0.1517504943727772
1140,1140,5061,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.7102134787917398,1,0.7102134787917398,0.3551067393958699
1140,1140,5071,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.5871450841429104,1,0.5871450841429104,0.2935725420714552
1140,1140,5101,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.372489809948506,2,0.3724898099485059,0.18624490497425294
1140,1140,5102,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.8049618689281726,2,0.8049618689281726,0.4024809344640863
1140,1140,5103,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.9962967046238784,1,0.9962967046238784,0.4981483523119392
1140,1140,5104,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,3.197911246482985,3,0.19791124648298508,0.09895562324149254
1140,1140,5105,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.44806392737697087,0,0.44806392737697087,0.22403196368848544
1140,1140,5106,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.528571019801455,2,0.528571019801455,0.2642855099007275
1140,1140,5107,N3,N3,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.6346012966502097,0,0.6346012966502097,0.31730064832510485
1140,1140,5108,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.14068635531135532,0,0.14068635531135532,0.07034317765567766
1140,1140,5109,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.5495792960662527,0,0.5495792960662527,0.27478964803312633
1140,1140,5111,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.811399542124542,0,0.811399542124542,0.405699771062271
1140,1140,5112,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.9193278149386845,1,0.9193278149386845,0.45966390746934227
1140,1140,5114,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.044702265488135,1,0.04470226548813505,0.022351132744067526
1140,1140,5115,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.3276548614429049,0,0.3276548614429049,0.16382743072145245
1140,1140,5116,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.8961643587089239,1,0.8961643587089239,0.44808217935446193
1140,1140,5120,N3,N3,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.523667277167277,1,0.523667277167277,0.2618336385836385
1140,1140,5151,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.3314442997823432,1,0.33144429978234324,0.16572214989117162
1140,1140,5152,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,2.4703938790677924,2,0.4703938790677924,0.2351969395338962
1140,1140,5153,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.8996035621383448,0,0.8996035621383448,0.4498017810691724
1140,1140,5155,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.3524332789191484,1,0.35243327891914844,0.17621663945957422
1140,1140,5156,W2,W2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.9091488665923448,0,0.9091488665923448,0.4545744332961724
1140,1140,5157,N1,N1_1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.5027990696501566,0,0.5027990696501566,0.2513995348250783
1140,1140,5201,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.4925517120560596,1,0.49255171205605963,0.24627585602802982
1140,1140,5202,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.7211277883951798,0,0.7211277883951798,0.3605638941975899
1140,1140,5203,N1,N1_1,5120,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,3.0060435658544353,3,0.006043565854435329,0.0030217829272176644
1140,1140,5206,N1,N1_1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.8674576219674045,0,0.8674576219674045,0.43372881098370225
1140,1140,5251,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.6916765567765568,0,0.6916765567765568,0.3458382783882784
1140,1140,5252,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.5947072238148324,0,0.5947072238148324,0.2973536119074162
1140,1140,5301,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.719499134681744,2,0.7194991346817439,0.35974956734087193
1140,1140,5303,N2,N2,5040,DEPOT,18 FT,18 FT,N3,N3,DEPOT,32 MA,18 FT,1.244157341933429,1,0.24415734193342908,0.24415734193342908
1140,1140,5305,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.570789552476508,2,0.5707895524765081,0.28539477623825404
1140,1140,5306,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.2497424231565537,2,0.2497424231565537,0.12487121157827685
1140,1140,5307,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.8383569703243618,1,0.8383569703243618,0.4191784851621809
1140,1140,5308,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,0.000625,0,0.000625,0.0003125
1140,1140,5309,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.5308851701438657,1,0.5308851701438657,0.26544258507193286
1140,1140,6000,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.6319167330254286,0,0.6319167330254286,0.3159583665127143
1140,1140,6001,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,3.4684395524765086,3,0.4684395524765086,0.2342197762382543
1140,1140,6003,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,2.152612386526517,2,0.15261238652651699,0.07630619326325849
1140,1140,6004,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.8921441683919946,1,0.8921441683919946,0.4460720841959973
1140,1140,6011,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.9556959945851247,1,0.9556959945851247,0.47784799729256233
1140,1140,6012,E2,E2,6000,DEPOT,18 FT,18 FT,E2,E2,DEPOT,32 MA,18 FT,1.5652837819185645,1,0.5652837819185645,0.5652837819185645
1140,1140,6013,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,1.7585953681584114,1,0.7585953681584114,0.3792976840792057
1140,1140,6052,E2,E2,6053,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.000625,0,0.000625,0.0003125
1140,1140,6053,E2,E2,6053,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,7.983238615490791,7,0.9832386154907908,0.4916193077453954
1140,1140,6054,E2,E2,6053,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.000625,0,0.000625,0.0003125
1140,1140,6055,E2,E2,6053,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.000625,0,0.000625,0.0003125
1140,1140,6102,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,4.008696066252588,4,0.008696066252587897,0.004348033126293949
1140,1140,6103,E2,E2,6000,DEPOT,18 FT,18 FT,E2,E2,DEPOT,32 MA,18 FT,3.163394563890216,3,0.16339456389021612,0.16339456389021612
1140,1140,6104,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,2.1349857726814245,2,0.13498577268142453,0.06749288634071227
1140,1140,6105,E2,E2,6000,DEPOT,32 MA,32 MA,E2,E2,DEPOT,32 MA,18 FT,0.6222252481817699,0,0.6222252481817699,0.31111262409088497
1140,1140,6200,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.6715065031586772,0,0.6715065031586772,0.3357532515793386
1140,1140,6201,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.8592785355948396,1,0.8592785355948396,0.4296392677974198
1140,1140,6202,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.0666162605510432,1,0.0666162605510432,0.0333081302755216
1140,1140,6203,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,2.61357566358762,2,0.61357566358762,0.30678783179381
1140,1140,6204,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,2.03764108005521,2,0.03764108005520983,0.018820540027604915
1140,1140,6205,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,0.6132521168445081,0,0.6132521168445081,0.30662605842225404
1140,1140,6206,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.7921208074534163,1,0.7921208074534163,0.39606040372670814
1140,1140,6207,E1,E1,6200,DEPOT,32 MA,32 MA,E1,E1,DEPOT,32 MA,18 FT,1.2641207158783245,1,0.26412071587832453,0.13206035793916227
