Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck
1120,1120,7302,W5,W5,7302,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,18 FT,0.32718412698412697
1120,1120,7304,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,18 FT,0.07837301587301587
1120,1120,8001,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,1.4603869047619047
1120,1120,8002,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.24549206349206348
1120,1120,8003,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.182544047619048
1120,1120,8004,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.9397265873015872
1120,1120,8005,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.2113373015873015
1120,1120,8006,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,1.4071408730158732
1120,1120,8051,S,S,7150,DEPOT,18 FT,32 MA,W5,W5,DEPOT,32 MA,18 FT,0.8108059523809523
1120,1120,8052,S,S,7150,DEPOT,18 FT,18 FT,W5,W5,DEPOT,32 MA,18 FT,3.056420634920635
1120,1120,8053,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.3472841269841267
1120,1120,8054,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.7521686507936507
1120,1120,8055,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.048547619047619
1120,1120,8102,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.36133333333333334
1120,1120,8103,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.0008
1120,1120,8104,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.47650000000000003
1120,1120,8105,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.29200000000000004
1120,1120,8106,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.33066666666666666
1120,1120,8107,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.19515555555555553
1120,1120,8150,S,S,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,10.607857142857144
1120,1120,8151,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.5593714285714285
1120,1120,8153,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.18844285714285713
1120,1120,8155,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.556879365079365
1120,1120,8156,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.08111111111111112
1120,1120,8251,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.5913968253968254
1120,1120,8252,S,S,8150,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.1474603174603175
1120,1120,8253,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.045365476190476185
1120,1120,8254,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.0165353174603173
1120,1120,8255,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.1381571428571426
1120,1120,8256,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.1070142857142857
1120,1120,8257,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.7035428571428571
1120,1120,8258,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.09017142857142857
1120,1120,8261,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.1897186507936508
1120,1120,8300,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,7.96202380952381
1120,1120,8301,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.363
1120,1120,8302,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.001125
1120,1120,8303,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.2234126984126983
1120,1120,8304,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.38875793650793655
1120,1120,8305,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,3.8799349206349207
1120,1120,8306,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.3523888888888889
1120,1120,8311,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.8559583333333334
1120,1120,8312,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.16929166666666667
1120,1120,8313,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.5119126984126984
1120,1120,8315,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.14165277777777777
1120,1120,8351,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.3796825396825397
1120,1120,8352,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.9649373015873015
1120,1120,8353,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.4849861111111111
1120,1120,8354,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.34973452380952386
1120,1120,8355,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.34988690476190476
1120,1120,8356,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.22109325396825397
1120,1120,400024,S,S,,OEM,18 FT,32 MA,,,,,18 FT,5.678571428571429
1120,1120,400041,N7,N7,,OEM,32 MA,32 MA,,,,,18 FT,1.5946428571428573
1120,1120,400042,W5,W5,,OEM,32 MA,32 MA,,,,,18 FT,2
1120,1120,400044,N7,N7,,OEM,32 MA,32 MA,,,,,18 FT,5.035714285714286
1120,1120,400045,N7,N7,,OEM,32 MA,32 MA,,,,,18 FT,5.026785714285714
1120,1120,400047,S,S,,OEM,18 FT,32 MA,,,,,18 FT,2.25
1120,1120,400051,N7,N7,,OEM,32 MA,32 MA,,,,,18 FT,3.4285714285714284
1120,1120,400054,S,S,,OEM,18 FT,32 MA,,,,,18 FT,2.8392857142857144
1120,1120,400057,N7,N7,,OEM,32 MA,32 MA,,,,,18 FT,0.22466666666666668
1120,1120,400062,E5,E5,,OEM,32 MA,32 MA,,,,,18 FT,0.009
1120,1120,400063,S,S,,OEM,18 FT,32 MA,,,,,18 FT,0.03
1120,1120,400083,N7,N7,,OEM,32 MA,32 MA,,,,,18 FT,1.7142857142857142
1120,1120,400151,N7,N7,,OEM,32 MA,32 MA,,,,,18 FT,2.853571428571428
1120,1120,400181,E5,E5,,OEM,32 MA,32 MA,,,,,18 FT,0.162
1120,1120,400206,N7,N7,,OEM,32 MA,32 MA,,,,,18 FT,4
1120,1120,400310,S,S,,OEM,18 FT,32 MA,,,,,18 FT,7.05
1120,1120,400329,W5,W5,,OEM,32 MA,32 MA,,,,,18 FT,1.7142857142857142
1120,1120,400347,N7,N7,,OEM,32 MA,32 MA,,,,,18 FT,4.867857142857143
1130,1130,4000,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,2.46783988957902
1130,1130,4001,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,2.6956521739130435
1130,1130,4002,E6,E6,,EXPORT,32 MA,32 MA,,,,,18 FT,6.736231884057971
1130,1130,4003,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,26.827536231884057
1130,1130,5001,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,3.4742028985507245
1130,1130,5002,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,1.327768115942029
1130,1130,5004,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,0.31304347826086953
1130,1130,5006,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,0.048
1130,1130,5040,N9,N9,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,2.6055652173913044
1130,1130,5050,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,8.530434782608696
1130,1130,5051,N9,N9,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,3.8260869565217397
1130,1130,5052,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,1.3304347826086955
1130,1130,5053,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,2.8302277432712213
1130,1130,5054,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,2.241459627329193
1130,1130,5055,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,1.9523478260869565
1130,1130,5061,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,1.883695652173913
1130,1130,5071,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,0.08571428571428572
1130,1130,5101,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,4.7043478260869565
1130,1130,5102,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,4.800000000000001
1130,1130,5103,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,2.8198026755852847
1130,1130,5104,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,17.166260869565214
1130,1130,5105,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,4.990956521739131
1130,1130,5106,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,3.4086956521739133
1130,1130,5107,N9,N9,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,3.5217391304347827
1130,1130,5108,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,3.808695652173913
1130,1130,5109,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,0.9871304347826088
1130,1130,5111,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,0.19130434782608696
1130,1130,5112,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,2.7304347826086954
1130,1130,5114,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,3.2434782608695656
1130,1130,5115,N8,N8_1,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,5.560403726708075
1130,1130,5116,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,0.3913043478260869
1130,1130,5120,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,9.124869565217391
1130,1130,5151,N8,N8_1,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,2.017391304347826
1130,1130,5152,N8,N8_1,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,4.183289855072464
1130,1130,5153,N8,N8_1,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,1.6659420289855071
1130,1130,5155,N8,N8_1,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,2.9686231884057976
1130,1130,5156,W6,W6,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,0.8434782608695652
1130,1130,5157,N8,N8_1,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,1.3130434782608695
1130,1130,5201,N8,N8_1,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,0.597463768115942
1130,1130,5202,N8,N8_1,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,0.9883540372670807
1130,1130,5203,N8,N8_1,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,4.718840579710145
1130,1130,5206,N8,N8_1,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,0.7846790890269151
1130,1130,5251,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,2.657536231884058
1130,1130,5252,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,1.3955962732919254
1130,1130,5301,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,4.3800724637681165
1130,1130,5303,N8,N8,5040,DEPOT,18 FT,18 FT,N9,N9,DEPOT,32 MA,18 FT,0.6415217391304348
1130,1130,5305,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,4.49963768115942
1130,1130,5306,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,0.5217391304347826
1130,1130,5307,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,0.06086956521739131
1130,1130,5309,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,18 FT,0.5528985507246377
1130,1130,6000,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.4782608695652174
1130,1130,6001,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.4996376811594203
1130,1130,6003,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.9543478260869566
1130,1130,6004,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,2.647891118543292
1130,1130,6011,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.4170289855072464
1130,1130,6012,E6,E6,6000,DEPOT,18 FT,18 FT,E6,E6,DEPOT,32 MA,18 FT,0.5467391304347826
1130,1130,6013,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.5721014492753623
1130,1130,6053,E6,E6,6053,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,1.5380434782608696
1130,1130,6102,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,10.552301003344482
1130,1130,6103,E6,E6,6000,DEPOT,18 FT,18 FT,E6,E6,DEPOT,32 MA,18 FT,3.794202898550725
1130,1130,6104,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.7869565217391304
1130,1130,6200,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,1.2695652173913043
1130,1130,6201,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.6583333333333333
1130,1130,6202,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,1.3355072463768116
1130,1130,6203,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,0.6956521739130435
1130,1130,6204,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,2.327536231884058
1130,1130,6205,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,1.8708840579710144
1130,1130,6206,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,3.8199275362318836
1130,1130,6207,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,18 FT,3.4956521739130433
1130,1130,7000,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,2.5530434782608697
1130,1130,7001,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,5.9925983436853
1130,1130,7002,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,6.200565217391305
1130,1130,7003,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,3.9391304347826095
1130,1130,7004,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,2.4000000000000004
1130,1130,7051,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,6.278726708074534
1130,1130,7052,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,5.693416149068323
1130,1130,7053,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,2.3391304347826085
1130,1130,7054,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,3.846894409937888
1130,1130,7102,W6,W6,7102,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,22.56521739130435
1130,1130,7103,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,10.478260869565217
1130,1130,7104,S,S,7150,DEPOT,18 FT,32 MA,W6,W6,DEPOT,32 MA,18 FT,2.226086956521739
1130,1130,7105,W6,W6,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,6.486956521739131
1130,1130,7150,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,8.116521739130434
1130,1130,7151,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,10.23913043478261
1130,1130,7152,W6,W6,7152,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,2.918632850241546
1130,1130,7153,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,9.749616977225672
1130,1130,7154,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,6.7363250517598345
1130,1130,7155,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,5
1130,1130,7157,W6,W6,7150,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,4.843478260869565
1130,1130,7161,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,2.7826086956521743
1130,1130,7250,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,1.7043478260869565
1130,1130,7251,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,10.94963768115942
1130,1130,7252,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,1.7617391304347827
1130,1130,7253,W6,W6,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,18 FT,1.0869565217391304
1130,1130,7254,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,3.1682463768115943
1130,1130,7301,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,1.6782608695652173
1130,1130,7302,W6,W6,7302,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,4.839062801932367
1130,1130,7304,W6,W6,7250,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,18 FT,0.6521739130434783
1130,1130,8001,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,5.403985507246377
1130,1130,8002,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.650434782608696
1130,1130,8003,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,5.52668115942029
1130,1130,8004,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,4.125782608695652
1130,1130,8005,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,3.5851449275362315
1130,1130,8006,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,3.4347826086956523
1130,1130,8051,S,S,7150,DEPOT,18 FT,32 MA,W6,W6,DEPOT,32 MA,18 FT,3.6869565217391305
1130,1130,8052,S,S,7150,DEPOT,18 FT,18 FT,W6,W6,DEPOT,32 MA,18 FT,5.184289855072464
1130,1130,8053,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,6.217753623188405
1130,1130,8054,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,7.854890269151137
1130,1130,8055,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,4.377536231884059
1130,1130,8102,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.6
1130,1130,8103,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.6328502415458939
1130,1130,8104,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.6434782608695653
1130,1130,8105,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.7304347826086959
1130,1130,8107,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.30434782608695654
1130,1130,8150,S,S,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.6493913043478261
1130,1130,8151,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.9196376811594204
1130,1130,8153,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.9271159420289855
1130,1130,8155,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.7606376811594202
1130,1130,8156,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.302855072463768
1130,1130,8251,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.8891449275362318
1130,1130,8252,S,S,8150,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.7144927536231884
1130,1130,8253,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.21666666666666667
1130,1130,8254,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.4192028985507246
1130,1130,8255,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.2166666666666666
1130,1130,8256,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.5268115942028986
1130,1130,8257,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.9633589743589743
1130,1130,8258,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.5916666666666667
1130,1130,8261,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.8483478260869566
1130,1130,8300,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,0.40869565217391307
1130,1130,8301,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,3.1623188405797102
1130,1130,8302,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.2434782608695651
1130,1130,8303,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.6173913043478261
1130,1130,8304,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.7565217391304349
1130,1130,8305,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.973913043478261
1130,1130,8306,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.9478260869565218
1130,1130,8311,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.5304347826086957
1130,1130,8312,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,2.0586956521739133
1130,1130,8313,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.5217391304347826
1130,1130,8315,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.2434782608695652
1130,1130,8351,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.8
1130,1130,8352,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,1.2117391304347827
1130,1130,8353,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,18 FT,2.546956521739131
1130,1130,8354,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.7565217391304349
1130,1130,8355,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,0.30434782608695654
1130,1130,8356,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,18 FT,1.4417391304347826
1130,1130,104687,W6,W6,,OEM,32 MA,32 MA,,,,,18 FT,5.48
1130,1130,400071,S,S,,OEM,18 FT,32 MA,,,,,18 FT,8.307692307692307
1130,1130,400181,E6,E6,,OEM,32 MA,32 MA,,,,,18 FT,8.100000000000001
1130,1130,400196,S,S,,OEM,18 FT,32 MA,,,,,18 FT,3.0975
1140,1140,4000,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,24.959272689387916
1140,1140,4001,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,15.148439814814814
1140,1140,4002,E1,E1,,EXPORT,32 MA,32 MA,,,,,18 FT,4.635409911344693
1140,1140,4003,S,S,,EXPORT,18 FT,32 MA,,,,,18 FT,5.8616534391534385
1140,1140,5001,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,2.6248722222222223
1140,1140,5002,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.9809287837766099
1140,1140,5004,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,0.30383462865636784
1140,1140,5006,N1,N1,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.4853075874608481
1140,1140,5040,N3,N3,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,1.9163665923448532
1140,1140,5050,N2,N2,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,3.296192997823433
1140,1140,5051,N3,N3,5050,DEPOT,32 MA,32 MA,N2,N2,DEPOT,32 MA,18 FT,1.5038968837925362
1140,1140,5052,N2,N2,5040,DEPOT,32 MA,32 MA,N3,N3,DEPOT,32 MA,18 FT,2.348223132664437
