Plant,SalesOffice,Material,Demand
1140,8054,18360180,55
1140,8053,18360180,64
1140,8052,18360180,266
1140,8051,18360180,17
1140,8006,18360180,245
1140,8005,18360180,50
1140,8004,18360180,17
1140,8003,18360180,190
1140,8002,18360180,120
1140,8001,18360180,237
1140,7254,18360180,216
1140,7251,18360180,82
1140,7161,18360180,6
1140,7157,18360180,107
1140,7154,18360180,62
1140,7153,18360180,71
1140,7152,18360180,291
1140,7151,18360180,189
1140,7150,18360180,63
1140,7105,18360180,63
1140,7104,18360180,37
1140,7103,18360180,345
1140,7102,18360180,63
1140,7054,18360180,98
1140,7053,18360180,35
1140,7052,18360180,43
1140,7051,18360180,91
1140,7004,18360180,162
1140,7003,18360180,30
1140,7002,18360180,165
1140,7001,18360180,265
1140,7000,18360180,45
1140,6203,18360180,52
1140,6104,18360180,185
1140,6103,18360180,215
1140,6102,18360180,147
1140,6053,18360180,67
1140,6013,18360180,19
1140,6012,18360180,70
1140,6011,18360180,124
1140,6003,18360180,20
1140,6001,18360180,112
1140,6000,18360180,1
1140,5309,18360180,88
1140,5307,18360180,34
1140,5306,18360180,83
1140,5305,18360180,78
1140,5303,18360180,11
1140,5301,18360180,336
1140,5251,18360180,17
1140,5203,18360180,102
1140,5202,18360180,22
1140,5155,18360180,30
1140,5152,18360180,116
1140,5116,18360180,65
1140,5115,18360180,22
1140,5114,18360180,9
1140,5112,18360180,59
1140,5108,18360180,16
1140,5106,18360180,81
1140,5105,18360180,15
1140,5104,18360180,152
1140,5103,18360180,121
1140,5071,18360180,42
1140,5055,18360180,32
1140,5054,18360180,6
1140,5053,18360180,49
1140,5052,18360180,58
1140,5051,18360180,82
1140,5050,18360180,84
1140,5040,18360180,54
1140,8356,18360140,7
1140,8352,18360140,14
1140,8351,18360140,41
1140,8303,18360140,8
1140,8302,18360140,5
1140,8300,18360140,71
1140,8261,18360140,5
1140,8255,18360140,4
1140,8252,18360140,11
1140,8150,18360140,5
1140,8107,18360140,11
1140,8106,18360140,25
1140,8105,18360140,12
1140,8104,18360140,25
1140,8103,18360140,24
1140,8102,18360140,28
1140,8052,18360140,10
1140,8006,18360140,7
1140,8005,18360140,8
1140,8003,18360140,12
1140,8002,18360140,14
1140,8001,18360140,6
1140,7252,18360140,6
1140,7157,18360140,13
1140,7155,18360140,18
1140,7154,18360140,11
1140,7153,18360140,4
1140,7152,18360140,52
1140,7151,18360140,22
1140,7150,18360140,20
1140,7104,18360140,8
1140,7103,18360140,13
1140,7102,18360140,10
1140,7054,18360140,4
1140,7003,18360140,8
1140,7002,18360140,27
1140,7001,18360140,27
1140,7000,18360140,11
1140,6203,18360140,4
1140,6104,18360140,11
1140,6103,18360140,5
1140,6102,18360140,16
1140,6012,18360140,5
1140,6004,18360140,20
1140,6003,18360140,11
1140,6001,18360140,18
1140,5305,18360140,7
1140,5303,18360140,23
1140,5301,18360140,7
1140,5206,18360140,5
1140,5203,18360140,20
1140,5202,18360140,5
1140,5201,18360140,15
1140,5152,18360140,12
1140,5151,18360140,29
1140,5114,18360140,5
1140,5106,18360140,4
1140,5104,18360140,13
1140,5101,18360140,7
1140,5071,18360140,22
1140,5055,18360140,5
1140,5050,18360140,36
1140,5040,18360140,15
1140,5006,18360140,10
1140,5001,18360140,6
1160,8356,18360130,15
1160,8353,18360130,14
1160,8352,18360130,7
1160,8351,18360130,38
1160,8315,18360130,10
1160,8312,18360130,8
1160,8311,18360130,12
1160,8305,18360130,5
1160,8304,18360130,5
1160,8300,18360130,5
1160,8261,18360130,27
1160,8258,18360130,13
1160,8252,18360130,20
1160,8156,18360130,43
1160,8155,18360130,46
1160,8153,18360130,6
1160,8107,18360130,11
1160,8106,18360130,19
1160,8105,18360130,32
1160,8104,18360130,17
1160,8103,18360130,17
1160,8102,18360130,15
1160,8055,18360130,5
1160,8054,18360130,9
1160,8052,18360130,43
1160,8051,18360130,42
1160,8006,18360130,32
1160,8005,18360130,57
1160,8004,18360130,60
1160,8002,18360130,36
1160,8001,18360130,54
1160,7254,18360130,36
1160,7253,18360130,23
1160,7252,18360130,120
1160,7251,18360130,66
1160,7250,18360130,46
1160,7161,18360130,46
1160,7157,18360130,12
1160,7155,18360130,11
1160,7154,18360130,69
1160,7153,18360130,67
1160,7152,18360130,170
1160,7151,18360130,78
1160,7150,18360130,33
1160,7105,18360130,19
1160,7104,18360130,71
1160,7103,18360130,72
1160,7054,18360130,14
1160,7053,18360130,18
1160,7052,18360130,14
1160,7051,18360130,33
1160,7003,18360130,20
1160,7002,18360130,45
1160,7001,18360130,17
1160,7000,18360130,25
1160,6207,18360130,8
1160,6203,18360130,17
1160,6104,18360130,51
1160,6103,18360130,65
1160,6102,18360130,88
1160,6053,18360130,37
1160,6013,18360130,47
1160,6012,18360130,12
1160,6004,18360130,14
1160,6003,18360130,22
1160,6000,18360130,12
1160,5305,18360130,7
1160,5303,18360130,11
1160,5301,18360130,26
1160,5203,18360130,14
1160,5202,18360130,7
1160,5201,18360130,21
1160,5157,18360130,12
1160,5156,18360130,25
1160,5155,18360130,17
1160,5153,18360130,15
1160,5152,18360130,24
1160,5120,18360130,31
1160,5116,18360130,26
1160,5114,18360130,6
1160,5109,18360130,14
1160,5106,18360130,63
1160,5104,18360130,16
1160,5103,18360130,45
1160,5071,18360130,12
1160,5053,18360130,8
1160,5051,18360130,25
1160,5050,18360130,73
1160,5040,18360130,19
1160,5006,18360130,20
1160,5004,18360130,9
1160,5002,18360130,11
1160,4002,18360130,50
1140,8351,18350340,7
1140,8252,18350340,12
1140,8156,18350340,5
1140,8153,18350340,14
1140,8151,18350340,5
1140,8107,18350340,5
1140,8104,18350340,8
1140,8103,18350340,5
1140,8102,18350340,7
1140,8053,18350340,7
1140,8006,18350340,4
1140,7301,18350340,7
1140,7254,18350340,6
1140,7252,18350340,5
1140,7161,18350340,5
1140,7157,18350340,6
1140,7152,18350340,17
1140,7104,18350340,29
1140,7102,18350340,51
1140,7054,18350340,6
1140,7004,18350340,9
1140,7003,18350340,23
1140,7002,18350340,17
1140,7001,18350340,33
1140,6104,18350340,11
1140,6103,18350340,13
1140,6102,18350340,38
1140,6053,18350340,4
1140,6003,18350340,7
1140,5303,18350340,5
1140,5301,18350340,7
1140,5252,18350340,7
1140,5201,18350340,17
1140,5157,18350340,5
1140,5155,18350340,13
1140,5153,18350340,6
1140,5116,18350340,4
1140,5106,18350340,6
1140,5101,18350340,5
1140,5071,18350340,48
1140,5055,18350340,23
1140,5006,18350340,23
1160,8353,18340960,7
1160,8312,18340960,8
1160,8311,18340960,18
1160,8305,18340960,8
1160,8303,18340960,6
1160,8301,18340960,23
1160,8255,18340960,6
1160,8254,18340960,5
1160,8252,18340960,24
1160,8251,18340960,10
1160,8155,18340960,11
1160,8151,18340960,10
1160,8106,18340960,15
1160,8105,18340960,10
1160,8104,18340960,11
1160,8103,18340960,10
1160,8102,18340960,14
1160,8055,18340960,11
1160,8054,18340960,4
1160,8052,18340960,8
1160,8006,18340960,11
1160,8003,18340960,23
1160,8001,18340960,30
1160,7302,18340960,16
1160,7301,18340960,9
1160,7254,18340960,4
1160,7253,18340960,11
1160,7252,18340960,17
1160,7154,18340960,8
1160,7153,18340960,6
1160,7152,18340960,52
1160,7151,18340960,30
1160,7105,18340960,6
1160,7103,18340960,7
1160,7102,18340960,10
1160,7051,18340960,17
1160,7004,18340960,11
1160,7003,18340960,18
1160,7002,18340960,12
1160,7001,18340960,19
1160,7000,18340960,10
1160,6200,18340960,1
1160,6104,18340960,27
1160,6103,18340960,8
1160,6102,18340960,37
1160,6013,18340960,33
1160,6011,18340960,31
1160,6003,18340960,6
1160,6001,18340960,26
1160,6000,18340960,5
1160,5305,18340960,9
1160,5301,18340960,10
1160,5252,18340960,12
1160,5206,18340960,5
1160,5203,18340960,18
1160,5201,18340960,14
1160,5156,18340960,6
1160,5155,18340960,13
1160,5153,18340960,6
1160,5152,18340960,10
1160,5120,18340960,30
1160,5116,18340960,6
1160,5112,18340960,11
1160,5107,18340960,11
1160,5106,18340960,5
1160,5104,18340960,14
1160,5061,18340960,17
1160,5055,18340960,55
1160,5054,18340960,23
1160,5053,18340960,23
1160,5052,18340960,10
1160,5050,18340960,37
1160,5040,18340960,28
1160,5004,18340960,6
1160,8356,18340910,20
1160,8353,18340910,9
1160,8352,18340910,22
1160,8351,18340910,15
1160,8313,18340910,22
1160,8312,18340910,9
1160,8305,18340910,32
1160,8303,18340910,13
1160,8302,18340910,16
1160,8300,18340910,26
1160,8261,18340910,27
1160,8257,18340910,52
1160,8256,18340910,11
1160,8255,18340910,32
1160,8252,18340910,5
1160,8251,18340910,57
1160,8156,18340910,31
1160,8155,18340910,24
1160,8153,18340910,35
1160,8151,18340910,59
1160,8107,18340910,5
1160,8106,18340910,8
1160,8105,18340910,15
1160,8104,18340910,20
1160,8103,18340910,7
1160,8102,18340910,7
1160,8055,18340910,43
1160,8054,18340910,35
1160,8052,18340910,83
1160,8051,18340910,4
1160,8006,18340910,31
1160,8005,18340910,23
1160,8003,18340910,28
1160,8002,18340910,10
1160,8001,18340910,28
1160,7304,18340910,14
1160,7302,18340910,46
1160,7301,18340910,25
1160,7253,18340910,32
1160,7251,18340910,14
1160,7250,18340910,15
1160,7157,18340910,4
1160,7154,18340910,13
1160,7153,18340910,5
1160,7152,18340910,160
1160,7151,18340910,56
1160,7150,18340910,8
1160,7105,18340910,27
1160,7103,18340910,25
1160,7054,18340910,10
1160,7053,18340910,5
1160,7002,18340910,19
1160,7000,18340910,5
1160,6205,18340910,6
1160,6013,18340910,29
1160,6011,18340910,11
1160,6004,18340910,53
1160,6001,18340910,30
1160,6000,18340910,5
1160,5301,18340910,22
1160,5203,18340910,21
1160,5202,18340910,5
1160,5157,18340910,7
1160,5155,18340910,15
1160,5153,18340910,29
1160,5152,18340910,20
1160,5151,18340910,8
1160,5120,18340910,12
1160,5114,18340910,6
1160,5112,18340910,7
1160,5108,18340910,4
1160,5107,18340910,14
1160,5106,18340910,20
1160,5104,18340910,7
1160,5102,18340910,13
1160,5101,18340910,28
1160,5061,18340910,9
1160,5040,18340910,7
1189,8156,18340880,0
1189,8153,18340880,0
1188,8261,18340880,0
1188,8258,18340880,0
1188,8257,18340880,0
1188,8256,18340880,0
1188,8254,18340880,0
1188,8253,18340880,0
1188,8155,18340880,0
1188,8107,18340880,0
1188,8105,18340880,0
1188,8104,18340880,0
1188,8103,18340880,0
1188,8102,18340880,0
1188,7254,18340880,0
1188,7253,18340880,0
1188,7250,18340880,0
1188,7161,18340880,0
1188,7151,18340880,0
1188,7150,18340880,0
1188,7105,18340880,0
1188,7102,18340880,0
1188,7052,18340880,0
1188,7051,18340880,0
1188,7003,18340880,0
1188,7001,18340880,0
1188,6205,18340880,0
1188,6203,18340880,0
1188,6200,18340880,0
1188,6003,18340880,0
1188,5309,18340880,0
1188,5307,18340880,0
1188,5306,18340880,0
1188,5305,18340880,0
1188,5303,18340880,0
1188,5252,18340880,0
1188,5206,18340880,0
1188,5203,18340880,0
1188,5201,18340880,0
1188,5157,18340880,0
1188,5152,18340880,0
1188,5151,18340880,0
1188,5120,18340880,0
1188,5116,18340880,0
1188,5114,18340880,0
1188,5112,18340880,0
1188,5109,18340880,0
1188,5107,18340880,0
1188,5106,18340880,0
1188,5103,18340880,0
1188,5102,18340880,0
1188,5071,18340880,0
1188,5061,18340880,0
1188,5055,18340880,0
1188,5054,18340880,0
1188,5052,18340880,0
1188,5051,18340880,0
1188,5050,18340880,0
1188,5006,18340880,0
1188,5004,18340880,0
1188,5001,18340880,0
1180,8261,18340880,27
1180,8258,18340880,6
1180,8257,18340880,14
1180,8256,18340880,37
1180,8254,18340880,14
1180,8253,18340880,8
1180,8156,18340880,75
1180,8155,18340880,42
1180,8153,18340880,90
1180,8151,18340880,65
1180,8107,18340880,23
1180,8105,18340880,35
1180,8104,18340880,100
1180,8103,18340880,76
1180,8102,18340880,58
1180,7302,18340880,126
1180,7254,18340880,54
1180,7253,18340880,20
1180,7251,18340880,117
1180,7250,18340880,10
1180,7161,18340880,54
1180,7155,18340880,100
1180,7153,18340880,46
1180,7151,18340880,97
1180,7150,18340880,200
1180,7105,18340880,40
1180,7102,18340880,300
1180,7052,18340880,50
1180,7051,18340880,82
1180,7003,18340880,53
1180,7002,18340880,50
1180,7001,18340880,195
1180,7000,18340880,100
1180,6205,18340880,20
1180,6203,18340880,60
1180,6200,18340880,8
1180,6053,18340880,47
1180,6004,18340880,5
1180,6003,18340880,50
1180,6001,18340880,33
1180,6000,18340880,100
1180,5309,18340880,100
1180,5307,18340880,40
1180,5306,18340880,200
1180,5305,18340880,285
1180,5303,18340880,20
1180,5301,18340880,195
1180,5252,18340880,16
1180,5206,18340880,76
1180,5203,18340880,200
1180,5201,18340880,156
1180,5157,18340880,54
1180,5152,18340880,77
1180,5151,18340880,150
1180,5120,18340880,76
1180,5116,18340880,50
1180,5114,18340880,38
1180,5112,18340880,30
1180,5109,18340880,20
1180,5107,18340880,80
1180,5106,18340880,72
1180,5103,18340880,8
1180,5102,18340880,71
1180,5071,18340880,80
1180,5061,18340880,220
1180,5055,18340880,82
1180,5054,18340880,120
1180,5053,18340880,150
1180,5052,18340880,80
1180,5051,18340880,214
1180,5050,18340880,148
1180,5006,18340880,95
1180,5004,18340880,152
1180,5002,18340880,254
1180,5001,18340880,750
1160,8353,18340820,10
1160,8352,18340820,10
1160,8312,18340820,10
1160,8311,18340820,15
1160,8304,18340820,10
1160,8255,18340820,30
1160,8151,18340820,5
1160,8107,18340820,10
1160,8106,18340820,15
1160,8105,18340820,10
1160,8006,18340820,15
1160,8004,18340820,5
1160,7155,18340820,10
1160,7154,18340820,10
1160,7152,18340820,15
1160,7104,18340820,15
1160,7102,18340820,15
1160,7004,18340820,15
1160,7002,18340820,10
1160,7001,18340820,10
1160,6201,18340820,5
1160,6104,18340820,10
1160,6103,18340820,20
1160,6102,18340820,70
1160,6053,18340820,30
1160,6003,18340820,0
1160,5309,18340820,10
1160,5306,18340820,15
1160,5305,18340820,60
1160,5252,18340820,10
1160,5251,18340820,10
1160,5203,18340820,10
1160,5201,18340820,30
1160,5156,18340820,5
1160,5155,18340820,0
1160,5152,18340820,25
1160,5114,18340820,15
1160,5112,18340820,10
1160,5111,18340820,10
1160,5109,18340820,5
1160,5104,18340820,20
1160,5101,18340820,10
1160,5061,18340820,20
1160,5055,18340820,10
1160,5054,18340820,10
1160,5053,18340820,20
1160,5052,18340820,30
1160,5006,18340820,30
1160,5004,18340820,10
1160,5001,18340820,60
1160,8356,18340790,110
1160,8355,18340790,25
1160,8354,18340790,26
1160,8353,18340790,110
1160,8352,18340790,88
1160,8351,18340790,125
1160,8313,18340790,69
1160,8312,18340790,44
1160,8311,18340790,144
1160,8305,18340790,131
1160,8304,18340790,32
1160,8303,18340790,32
1160,8302,18340790,27
1160,8300,18340790,138
1160,8261,18340790,68
1160,8258,18340790,59
1160,8257,18340790,11
1160,8256,18340790,88
1160,8255,18340790,37
1160,8253,18340790,39
1160,8252,18340790,121
1160,8251,18340790,114
1160,8156,18340790,157
1160,8155,18340790,20
1160,8153,18340790,207
1160,8151,18340790,161
1160,8150,18340790,27
1160,8106,18340790,5
1160,8105,18340790,62
1160,8104,18340790,9
1160,8103,18340790,104
1160,8055,18340790,61
1160,8054,18340790,103
1160,8053,18340790,127
1160,8052,18340790,93
1160,8051,18340790,77
1160,8006,18340790,95
1160,8005,18340790,75
1160,8004,18340790,21
1160,8003,18340790,123
1160,8001,18340790,100
1160,7304,18340790,19
1160,7301,18340790,34
1160,7254,18340790,19
1160,7252,18340790,5
1160,7251,18340790,37
1160,7250,18340790,12
1160,7161,18340790,71
1160,7157,18340790,57
1160,7155,18340790,53
1160,7154,18340790,64
1160,7153,18340790,18
1160,7152,18340790,174
1160,7151,18340790,122
1160,7150,18340790,17
1160,7103,18340790,195
1160,7102,18340790,45
1160,7054,18340790,5
1160,7051,18340790,25
1160,7001,18340790,51
1160,7000,18340790,19
1160,6207,18340790,17
1160,6201,18340790,16
1160,6104,18340790,53
1160,6103,18340790,14
1160,6102,18340790,50
1160,6053,18340790,39
1160,6013,18340790,28
1160,6012,18340790,18
1160,6011,18340790,13
1160,6004,18340790,10
1160,6003,18340790,36
1160,6001,18340790,44
1160,5309,18340790,43
1160,5305,18340790,268
1160,5303,18340790,6
1160,5153,18340790,8
1160,5120,18340790,16
1160,5111,18340790,11
1160,5103,18340790,10
1160,5102,18340790,6
1160,5071,18340790,10
1160,5050,18340790,12
1160,5040,18340790,56
1160,8313,18340710,7
1160,8301,18340710,19
1160,8103,18340710,8
1160,8102,18340710,7
1160,8052,18340710,8
1160,8006,18340710,24
1160,8004,18340710,7
1160,7161,18340710,5
1160,7151,18340710,12
1160,7105,18340710,17
1160,7104,18340710,7
1160,6003,18340710,6
1160,5307,18340710,51
1160,5306,18340710,18
1160,5305,18340710,31
1160,5303,18340710,17
1160,5252,18340710,12
1160,5251,18340710,7
1160,5203,18340710,6
1160,5201,18340710,7
1160,5071,18340710,155
1160,5055,18340710,5
1160,5052,18340710,69
1160,5051,18340710,28
1160,5004,18340710,14
1160,5002,18340710,37
1160,5001,18340710,10
1160,4002,18340710,20
1160,8356,18340700,12
1160,8355,18340700,6
1160,8353,18340700,20
1160,8352,18340700,11
1160,8351,18340700,16
1160,8313,18340700,10
1160,8311,18340700,31
1160,8305,18340700,22
1160,8304,18340700,7
1160,8261,18340700,4
1160,8256,18340700,10
1160,8252,18340700,15
1160,8251,18340700,9
1160,8155,18340700,5
1160,8107,18340700,4
1160,8104,18340700,5
1160,8053,18340700,4
1160,8051,18340700,13
1160,8006,18340700,14
1160,8005,18340700,5
1160,8004,18340700,10
1160,8003,18340700,15
1160,8001,18340700,32
1160,7161,18340700,7
1160,7157,18340700,18
1160,7155,18340700,5
1160,7152,18340700,50
1160,7151,18340700,16
1160,7105,18340700,6
1160,7103,18340700,8
1160,7002,18340700,5
1160,6201,18340700,18
1160,6004,18340700,5
1160,5206,18340700,4
1140,8356,18340650,9
1140,8351,18340650,6
1140,8313,18340650,6
1140,8312,18340650,7
1140,8305,18340650,6
1140,8255,18340650,8
1140,8153,18340650,7
1140,8151,18340650,6
1140,8106,18340650,6
1140,8105,18340650,9
1140,8104,18340650,6
1140,8103,18340650,6
1140,8102,18340650,6
1140,8054,18340650,7
1140,8052,18340650,6
1140,8051,18340650,0
1140,8006,18340650,7
1140,8005,18340650,5
1140,8003,18340650,11
1140,8002,18340650,7
1140,7302,18340650,19
1140,7157,18340650,7
1140,7155,18340650,0
1140,7154,18340650,17
1140,7153,18340650,7
1140,7152,18340650,7
1140,7151,18340650,11
1140,7105,18340650,13
1140,7103,18340650,0
1140,7054,18340650,5
1140,7051,18340650,14
1140,7002,18340650,8
1160,6104,18340560,0
1160,5155,18340560,0
1140,8356,18340560,20
1140,8354,18340560,20
1140,8352,18340560,20
1140,8313,18340560,10
1140,8312,18340560,60
1140,8311,18340560,20
1140,8306,18340560,10
1140,8304,18340560,40
1140,8303,18340560,20
1140,8255,18340560,20
1140,8252,18340560,50
1140,8150,18340560,50
1140,8055,18340560,30
1140,8051,18340560,30
1140,8006,18340560,40
1140,8003,18340560,60
1140,8002,18340560,20
1140,8001,18340560,100
1140,7104,18340560,40
1140,7103,18340560,40
1140,6207,18340560,20
1140,6201,18340560,60
1140,6200,18340560,100
1140,6104,18340560,30
1140,6103,18340560,20
1140,6102,18340560,120
1140,6000,18340560,50
1140,4002,18340560,15
1188,8313,18340550,0
1188,5203,18340550,0
1180,8313,18340550,32
1180,8102,18340550,13
1180,7301,18340550,12
1180,7253,18340550,13
1180,7252,18340550,13
1180,7161,18340550,31
1180,7152,18340550,16
1180,6203,18340550,18
1180,6004,18340550,37
1180,5203,18340550,34
1180,5103,18340550,41
1180,5054,18340550,36
1180,8355,18340400,8
1180,8353,18340400,6
1180,8352,18340400,16
1180,8313,18340400,14
1180,8312,18340400,10
1180,8311,18340400,14
1180,8303,18340400,5
1180,8300,18340400,172
1180,8261,18340400,27
1180,8258,18340400,21
1180,8257,18340400,4
1180,8256,18340400,44
1180,8255,18340400,43
1180,8254,18340400,10
1180,8252,18340400,9
1180,8251,18340400,50
1180,8156,18340400,54
1180,8155,18340400,16
1180,8153,18340400,39
1180,8151,18340400,14
1180,8150,18340400,30
1180,8104,18340400,8
1180,8103,18340400,87
1180,8055,18340400,19
1180,8054,18340400,10
1180,8053,18340400,21
1180,8052,18340400,11
1180,8051,18340400,12
1180,8006,18340400,25
1180,8004,18340400,14
1180,8003,18340400,36
1180,7302,18340400,44
1180,7253,18340400,15
1180,7252,18340400,44
1180,7251,18340400,44
1180,7250,18340400,20
1180,7161,18340400,15
1180,7157,18340400,24
1180,7155,18340400,17
1180,7154,18340400,66
1180,7153,18340400,58
1180,7152,18340400,95
1180,7151,18340400,147
1180,7150,18340400,68
1180,7105,18340400,39
1180,7103,18340400,40
1180,7102,18340400,149
1180,7054,18340400,13
1180,7053,18340400,6
1180,7052,18340400,9
1180,7051,18340400,5
1180,7004,18340400,29
1180,7003,18340400,11
1180,7002,18340400,31
1180,7001,18340400,26
1180,7000,18340400,59
1180,6203,18340400,9
1180,6200,18340400,27
1180,6104,18340400,25
1180,6103,18340400,18
1180,6102,18340400,39
1180,6004,18340400,12
1180,6001,18340400,49
1180,6000,18340400,9
1180,5307,18340400,5
1180,5303,18340400,5
1180,5206,18340400,23
1180,5203,18340400,24
1180,5201,18340400,89
1180,5157,18340400,11
1180,5153,18340400,16
1180,5152,18340400,51
1180,5120,18340400,96
1180,5116,18340400,27
1180,5115,18340400,7
1180,5107,18340400,30
1180,5104,18340400,5
1180,5103,18340400,50
1180,5061,18340400,8
1180,5054,18340400,9
1180,5052,18340400,27
1180,5051,18340400,67
1180,5050,18340400,219
1180,5040,18340400,67
1160,8356,18340220,89
1160,8355,18340220,15
1160,8354,18340220,9
1160,8353,18340220,34
1160,8352,18340220,29
1160,8351,18340220,6
1160,8312,18340220,12
1160,8311,18340220,5
1160,8305,18340220,23
1160,8304,18340220,38
1160,8255,18340220,15
1160,8252,18340220,7
1160,8251,18340220,11
1160,8107,18340220,4
1160,8106,18340220,5
1160,8105,18340220,6
1160,8104,18340220,19
1160,8103,18340220,37
1160,8102,18340220,7
1160,8005,18340220,10
1160,7105,18340220,6
1160,6053,18340220,13
1160,6012,18340220,6
1160,6001,18340220,12
1160,5301,18340220,13
1160,5156,18340220,4
1160,5151,18340220,11
1140,8356,18320800,23
1140,8354,18320800,13
1140,8353,18320800,7
1140,8352,18320800,34
1140,8351,18320800,22
1140,8312,18320800,15
1140,8311,18320800,23
1140,8305,18320800,37
1140,8304,18320800,12
1140,8302,18320800,19
1140,8301,18320800,18
1140,8300,18320800,71
1140,8261,18320800,10
1140,8258,18320800,7
1140,8257,18320800,6
1140,8256,18320800,21
1140,8255,18320800,14
1140,8254,18320800,9
1140,8253,18320800,15
1140,8252,18320800,11
1140,8251,18320800,24
1140,8150,18320800,23
1140,8107,18320800,35
1140,8106,18320800,23
1140,8105,18320800,44
1140,8104,18320800,51
1140,8103,18320800,51
1140,8102,18320800,74
1140,8055,18320800,4
1140,8054,18320800,7
1140,8053,18320800,12
1140,8052,18320800,0
1140,8051,18320800,19
1140,8006,18320800,49
1140,8005,18320800,14
1140,8003,18320800,18
1140,8002,18320800,23
1140,8001,18320800,64
1140,7304,18320800,21
1140,7302,18320800,59
1140,7301,18320800,24
1140,7254,18320800,13
1140,7253,18320800,5
1140,7252,18320800,6
1140,7251,18320800,29
1140,7161,18320800,38
1140,7157,18320800,15
1140,7154,18320800,44
1140,7153,18320800,38
1140,7152,18320800,97
1140,7151,18320800,111
1140,7150,18320800,31
1140,7105,18320800,45
1140,7104,18320800,43
1140,7103,18320800,56
1140,7102,18320800,18
1140,7054,18320800,6
1140,7004,18320800,6
1140,7003,18320800,8
1140,7002,18320800,24
1140,7001,18320800,18
1140,7000,18320800,8
1140,6207,18320800,21
1140,6206,18320800,18
1140,6205,18320800,8
1140,6204,18320800,17
1140,6203,18320800,52
1140,6202,18320800,14
1140,6201,18320800,8
1140,6200,18320800,1
1140,6105,18320800,48
1140,6104,18320800,49
1140,6103,18320800,52
1140,6102,18320800,97
1140,6053,18320800,80
1140,6013,18320800,19
1140,6012,18320800,16
1140,6004,18320800,37
1140,6003,18320800,24
1140,6001,18320800,23
1140,6000,18320800,5
1140,5309,18320800,8
1140,5307,18320800,30
1140,5306,18320800,20
1140,5305,18320800,38
1140,5303,18320800,66
1140,5301,18320800,20
1140,5252,18320800,30
1140,5206,18320800,22
1140,5203,18320800,10
1140,5202,18320800,4
1140,5201,18320800,13
1140,5157,18320800,6
1140,5156,18320800,7
1140,5155,18320800,17
1140,5153,18320800,12
1140,5151,18320800,15
1140,5120,18320800,16
1140,5114,18320800,11
1140,5112,18320800,6
1140,5106,18320800,9
1140,5102,18320800,8
1140,5061,18320800,21
1140,5055,18320800,41
1140,5053,18320800,35
1140,5052,18320800,22
1140,5051,18320800,72
1140,5050,18320800,32
1140,5040,18320800,23
1140,5006,18320800,14
1140,5004,18320800,12
1140,5002,18320800,14
1160,8313,18311120,5
1160,8311,18311120,5
1160,8302,18311120,10
1160,8301,18311120,10
1160,8153,18311120,15
1160,8107,18311120,20
1160,8106,18311120,10
1160,8105,18311120,15
1160,8104,18311120,15
1160,8103,18311120,35
1160,8102,18311120,30
1160,8006,18311120,10
1160,8005,18311120,5
1160,8003,18311120,5
1160,8001,18311120,5
1160,7304,18311120,5
1160,7301,18311120,10
1160,7254,18311120,5
1160,7252,18311120,10
1160,7251,18311120,10
1160,7155,18311120,5
1160,7154,18311120,10
1160,7153,18311120,15
1160,7152,18311120,10
1160,7151,18311120,35
1160,7102,18311120,40
1160,7051,18311120,20
1160,7003,18311120,10
1160,6207,18311120,5
1160,6204,18311120,10
1160,6201,18311120,10
1160,6104,18311120,15
1160,6103,18311120,15
1160,6102,18311120,20
1160,6053,18311120,25
1160,6003,18311120,0
1160,5309,18311120,15
1160,5307,18311120,70
1160,5306,18311120,35
1160,5305,18311120,45
1160,5303,18311120,55
1160,5301,18311120,65
1160,5252,18311120,20
1160,5251,18311120,10
1160,5206,18311120,10
1160,5157,18311120,5
1160,5153,18311120,5
1160,5103,18311120,5
1160,5102,18311120,15
1160,5071,18311120,15
1160,5061,18311120,20
1160,5055,18311120,30
1160,5054,18311120,15
1160,5053,18311120,30
1160,5052,18311120,65
1160,5051,18311120,15
1160,5006,18311120,30
1160,5004,18311120,20
1160,5001,18311120,50
1180,8355,18311100,6
1180,8353,18311100,18
1180,8352,18311100,12
1180,8351,18311100,22
1180,8313,18311100,20
1180,8312,18311100,9
1180,8301,18311100,4
1180,8300,18311100,83
1180,8261,18311100,10
1180,8255,18311100,11
1180,8253,18311100,14
1180,8252,18311100,15
1180,8251,18311100,5
1180,8155,18311100,12
1180,8153,18311100,22
1180,8151,18311100,12
1180,8150,18311100,13
1180,8107,18311100,13
1180,8105,18311100,8
1180,8104,18311100,26
1180,8103,18311100,28
1180,8102,18311100,18
1180,8055,18311100,8
1180,8054,18311100,5
1180,8052,18311100,17
1180,8051,18311100,6
1180,8006,18311100,18
1180,8004,18311100,4
1180,8003,18311100,4
1180,8001,18311100,35
1180,7304,18311100,7
1180,7302,18311100,18
1180,7254,18311100,18
1180,7253,18311100,10
1180,7251,18311100,9
1180,7250,18311100,27
1180,7161,18311100,5
1180,7157,18311100,10
1180,7155,18311100,6
1180,7154,18311100,11
1180,7153,18311100,5
1180,7152,18311100,28
1180,7151,18311100,46
1180,7150,18311100,33
1180,7105,18311100,4
1180,7104,18311100,9
1180,7103,18311100,18
1180,7102,18311100,98
1180,7054,18311100,13
1180,7052,18311100,8
1180,7051,18311100,18
1180,7004,18311100,7
