Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,TruckDemandFinal
1120,1120,5111,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5112,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5114,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5115,N7,N7_1,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5116,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5120,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,18 FT,4
1120,1120,5120,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5151,N7,N7_1,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5152,N7,N7_1,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5153,N7,N7_1,6200,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,5155,N7,N7_1,6200,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,5156,W5,W5,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5157,N7,N7_1,6200,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,5201,N7,N7_1,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5202,N7,N7_1,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5203,N7,N7_1,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5206,N7,N7_1,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5251,N7,N7,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5301,N7,N7,5040,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5303,N7,N7,5040,DEPOT,N7,N7,DEPOT,32 MA,18 FT,0
1120,1120,5305,N7,N7,5040,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5307,N7,N7,5040,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5309,N7,N7,5040,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,6000,E5,E5,6000,DEPOT,E5,E5,DEPOT,32 MA,18 FT,1
1120,1120,6000,E5,E5,6000,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6001,E5,E5,6000,DEPOT,E5,E5,DEPOT,32 MA,18 FT,2
1120,1120,6001,E5,E5,6000,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6003,E5,E5,6000,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6004,E5,E5,6000,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6012,E5,E5,6000,DEPOT,E5,E5,DEPOT,32 MA,18 FT,0
1120,1120,6013,E5,E5,6000,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6053,E5,E5,6053,DEPOT,E5,E5,DEPOT,32 MA,18 FT,1
1120,1120,6053,E5,E5,6053,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6102,E5,E5,6000,DEPOT,E5,E5,DEPOT,32 MA,18 FT,1
1120,1120,6102,E5,E5,6000,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6104,E5,E5,6000,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6105,E5,E5,6000,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
1120,1120,6200,E5,E5,6200,DEPOT,E5,E5,DEPOT,32 MA,18 FT,3
1120,1120,6200,E5,E5,6200,DEPOT,E5,E5,DEPOT,32 MA,32 MA,0
